Run,Model Type,Extracted Numbers
160,fine-tuned,"Red,Orange"
161,fine-tuned,"Green,Yellow,Blue"
162,fine-tuned,"Blue,Green,Orange"
163,fine-tuned,"Blue,Green,Orange"
164,fine-tuned,"Orange,Blue,Red"
165,fine-tuned,"Blue,Red"
166,fine-tuned,"Green,Blue,Red"
167,fine-tuned,"Orange,Blue"
168,fine-tuned,"Green,Orange"
169,fine-tuned,"Blue,Green"
170,fine-tuned,"Blue,Green,Orange"
171,fine-tuned,"Orange,Green,Blue"
172,fine-tuned,"Blue,Orange,Red"
173,fine-tuned,"Orange,Blue,Green"
174,fine-tuned,"Purple,Blue,Green"
175,fine-tuned,"Blue,Orange,Red"
176,fine-tuned,"Yellow,Blue,Green"
177,fine-tuned,"Orange,Blue,Red"
178,fine-tuned,"Orange,Red"
179,fine-tuned,"Blue,Green,Orange"
180,fine-tuned,"Blue,Red,Green"
181,fine-tuned,"Green,Purple,Blue"
182,fine-tuned,"Purple,Blue,Green"
183,fine-tuned,"Orange,Red,Blue"
184,fine-tuned,"Red,Green,Blue"
185,fine-tuned,"Orange,Blue,Red"
186,fine-tuned,"Green,Blue,Red"
187,fine-tuned,"Yellow,Blue,Orange"
188,fine-tuned,"Red,Orange,Orange"
189,fine-tuned,"Orange,Green"
190,fine-tuned,"Green,Blue"
191,fine-tuned,"Yellow,Red,Blue"
192,fine-tuned,"Blue,Green,Orange"
193,fine-tuned,"Purple,Green,Blue"
194,fine-tuned,"Red,Green,Orange"
195,fine-tuned,"Yellow,Green,Red"
196,fine-tuned,"Blue,Green,Red"
197,fine-tuned,"Green,Blue,Red"
198,fine-tuned,"Blue,Red,Red"
199,fine-tuned,"Yellow,Blue,Red"
200,fine-tuned,"Green,Blue,Blue"
201,fine-tuned,"Blue,Red,Orange"
202,fine-tuned,"Orange,Blue,Green"
203,fine-tuned,"Purple,Blue,Green"
204,fine-tuned,"Red,Orange"
205,fine-tuned,"Green,Blue,Orange"
206,fine-tuned,"Green,Red,Orange"
207,fine-tuned,"Yellow,Red,Green"
208,fine-tuned,"Blue,Orange,Green"
209,fine-tuned,"Yellow,Blue,Green"
210,fine-tuned,"Green,Red,Green"
211,fine-tuned,"Green,Red,Blue"
212,fine-tuned,"Orange,Green,Green"
213,fine-tuned,"Green,Orange"
214,fine-tuned,"Green,Blue,Red"
215,fine-tuned,"Blue,Red,Orange"
216,fine-tuned,"Orange,Blue,Green"
217,fine-tuned,"Purple,Blue,Red"
218,fine-tuned,"Orange,Blue,Green"
219,fine-tuned,"Green,Orange"
220,fine-tuned,"Blue,Orange,Green"
221,fine-tuned,"Yellow,Green,Red"
222,fine-tuned,"Blue,Orange,Red"
223,fine-tuned,"Purple,Orange,Green"
224,fine-tuned,"Blue,Green,Red"
225,fine-tuned,"Red,Blue,Green"
226,fine-tuned,"Green,Blue"
227,fine-tuned,"Yellow,Orange,Green"
228,fine-tuned,"Red,Green"
229,fine-tuned,"Purple,Orange,Green"
230,fine-tuned,"Green,Red,Orange"
231,fine-tuned,"Blue,Orange"
232,fine-tuned,"Orange,Blue,Green"
233,fine-tuned,"Green,Blue,Red"
234,fine-tuned,"Orange,Red,Blue"
235,fine-tuned,"Yellow,Blue,Red"
236,fine-tuned,"Green,Blue"
237,fine-tuned,"Green,Red"
238,fine-tuned,"Purple,Green"
239,fine-tuned,"Purple,Blue,Green"
240,fine-tuned,"Red,Blue,Red"
241,fine-tuned,"Red,Green,Orange"
242,fine-tuned,"Green,Blue,Red"
243,fine-tuned,"Blue,Green,Orange"
244,fine-tuned,"Green,Blue"
245,fine-tuned,"Green,Red"
246,fine-tuned,"Purple,Green,Orange"
247,fine-tuned,"Red,Green,Orange"
248,fine-tuned,"Blue,Green,Green"
249,fine-tuned,"Blue,Green,Orange"
250,fine-tuned,"Green,Blue"
251,fine-tuned,"Green,Blue,Red"
252,fine-tuned,"Yellow,Green"
253,fine-tuned,Red
254,fine-tuned,"Purple,Blue"
255,fine-tuned,"Green,Red"
256,fine-tuned,"Yellow,Orange,Green"
257,fine-tuned,"Red,Green,Blue"
258,fine-tuned,"Blue,Orange"
259,fine-tuned,"Blue,Green,Green"
260,fine-tuned,"Green,Red,Green"
261,fine-tuned,"Green,Yellow,Red"
262,fine-tuned,"Red,Orange,Red"
263,fine-tuned,"Orange,Green,Red"
264,fine-tuned,"Blue,Yellow,Red"
265,fine-tuned,"Yellow,Blue,Red"
266,fine-tuned,"Blue,Red,Green"
267,fine-tuned,"Blue,Orange"
268,fine-tuned,"Yellow,Blue"
269,fine-tuned,"Purple,Orange,Green"
270,fine-tuned,"Blue,Yellow,Green"
271,fine-tuned,"Blue,Green,Yellow"
272,fine-tuned,"Red,Green,Blue"
273,fine-tuned,"Orange,Red,Blue"
274,fine-tuned,"Red,Orange"
275,fine-tuned,"Blue,Green,Orange"
276,fine-tuned,"Yellow,Blue,Red"
277,fine-tuned,"Green,Yellow,Red"
278,fine-tuned,"Blue,Red"
279,fine-tuned,"Purple,Blue,Green"
280,fine-tuned,"Orange,Green,Red"
281,fine-tuned,"Blue,Red,Orange"
282,fine-tuned,"Red,Orange"
283,fine-tuned,"Blue,Orange,Green"
284,fine-tuned,"Yellow,Red,Green"
285,fine-tuned,"Green,Orange,Red"
286,fine-tuned,"Green,Orange"
287,fine-tuned,"Blue,Orange"
288,fine-tuned,"Yellow,Red,Orange"
289,fine-tuned,"Purple,Orange,Orange"
290,fine-tuned,"Red,Green,Red"
291,fine-tuned,"Yellow,Blue,Red"
292,fine-tuned,"Blue,Orange,Purple"
293,fine-tuned,"Red,Orange"
294,fine-tuned,"Yellow,Blue,Orange"
295,fine-tuned,"Blue,Green"
296,fine-tuned,"Blue,Green"
297,fine-tuned,"Blue,Green,Orange"
298,fine-tuned,"Orange,Red"
299,fine-tuned,"Blue,Orange"
300,fine-tuned,"Blue,Orange,Green"
301,fine-tuned,"Orange,Green,Yellow"
302,fine-tuned,"Green,Blue,Blue"
303,fine-tuned,"Purple,Red,Green"
304,fine-tuned,"Yellow,Blue,Green"
305,fine-tuned,"Yellow,Orange,Blue"
306,fine-tuned,"Red,Green,Green"
307,fine-tuned,"Blue,Green"
308,fine-tuned,"Green,Blue,Red"
309,fine-tuned,"Blue,Green,Orange"
310,fine-tuned,"Purple,Green,Red"
311,fine-tuned,"Yellow,Green,Blue"
312,fine-tuned,"Purple,Green,Blue"
313,fine-tuned,"Blue,Red,Green"
314,fine-tuned,"Green,Red"
315,fine-tuned,"Blue,Orange,Red"
316,fine-tuned,"Blue,Orange"
317,fine-tuned,"Orange,Blue"
318,fine-tuned,"Purple,Orange"
319,fine-tuned,"Green,Red,Blue"
320,fine-tuned,"Orange,Green,Blue"
321,fine-tuned,"Green,Blue,Red"
322,fine-tuned,"Green,Blue,Red"
323,fine-tuned,"Blue,Orange,Green"
324,fine-tuned,"Red,Green"
325,fine-tuned,"Red,Green,Orange"
326,fine-tuned,"Green,Orange"
327,fine-tuned,"Green,Orange,Blue"
328,fine-tuned,"Orange,Red,Purple"
329,fine-tuned,"Yellow,Red,Blue"
330,fine-tuned,"Orange,Green"
331,fine-tuned,"Green,Orange"
332,fine-tuned,"Blue,Green,Orange"
333,fine-tuned,"Blue,Green"
334,fine-tuned,"Red,Orange,Blue"
335,fine-tuned,"Orange,Green"
336,fine-tuned,"Green,Blue"
337,fine-tuned,"Red,Green,Red"
338,fine-tuned,"Blue,Orange"
339,fine-tuned,"Green,Red,Blue"
340,fine-tuned,"Green,Blue,Red"
341,fine-tuned,"Yellow,Orange,Green"
342,fine-tuned,Red
343,fine-tuned,"Green,Orange,Blue"
344,fine-tuned,"Red,Orange,Green"
345,fine-tuned,"Red,Green,Blue"
346,fine-tuned,"Blue,Red,Red"
347,fine-tuned,"Yellow,Blue,Red"
348,fine-tuned,"Blue,Yellow,Purple"
349,fine-tuned,"Green,Red,Orange"
350,fine-tuned,"Blue,Red,Orange"
351,fine-tuned,"Green,Blue,Red"
352,fine-tuned,"Yellow,Green"
353,fine-tuned,"Blue,Green,Red"
354,fine-tuned,"Yellow,Red,Blue"
355,fine-tuned,"Orange,Blue,Green"
356,fine-tuned,"Red,Green,Blue"
357,fine-tuned,"Blue,Red,Blue"
358,fine-tuned,"Red,Blue,Red"
359,fine-tuned,"Orange,Red,Green"
360,fine-tuned,"Orange,Green"
361,fine-tuned,"Orange,Blue,Red"
362,fine-tuned,"Purple,Green,Blue"
363,fine-tuned,"Purple,Blue"
364,fine-tuned,"Green,Orange"
365,fine-tuned,"Green,Orange,Red"
366,fine-tuned,"Red,Orange"
367,fine-tuned,"Blue,Green"
368,fine-tuned,"Green,Orange"
369,fine-tuned,"Blue,Green,Orange"
370,fine-tuned,"Yellow,Orange"
371,fine-tuned,"Blue,Orange"
372,fine-tuned,"Blue,Green"
373,fine-tuned,"Blue,Red,Green"
374,fine-tuned,"Orange,Blue,Green"
375,fine-tuned,"Red,Red"
376,fine-tuned,"Yellow,Green,Blue"
377,fine-tuned,"Green,Blue,Orange"
378,fine-tuned,"Blue,Green,Red"
379,fine-tuned,"Red,Green,Orange"
380,fine-tuned,"Green,Red,Orange"
381,fine-tuned,"Yellow,Orange,Green"
382,fine-tuned,"Orange,Red,Green"
383,fine-tuned,"Green,Orange,Yellow"
384,fine-tuned,"Yellow,Orange,Green"
385,fine-tuned,"Green,Orange,Green"
386,fine-tuned,"Red,Orange,Blue"
387,fine-tuned,"Blue,Green"
388,fine-tuned,"Green,Orange"
389,fine-tuned,"Blue,Green,Orange"
390,fine-tuned,"Red,Orange,Blue"
391,fine-tuned,"Blue,Green,Red"
392,fine-tuned,"Green,Blue,Orange"
393,fine-tuned,"Blue,Green,Red"
394,fine-tuned,"Blue,Red"
395,fine-tuned,"Red,Blue,Orange"
396,fine-tuned,"Green,Yellow,Purple"
397,fine-tuned,"Orange,Green,Blue"
398,fine-tuned,"Yellow,Red,Blue"
399,fine-tuned,"Green,Orange,Blue"
400,fine-tuned,"Green,Red,Blue"
401,fine-tuned,"Red,Green"
402,fine-tuned,"Red,Green"
403,fine-tuned,"Red,Orange"
404,fine-tuned,"Yellow,Blue,Green"
405,fine-tuned,"Green,Blue,Orange"
406,fine-tuned,"Yellow,Orange,Green"
407,fine-tuned,"Blue,Green,Red"
408,fine-tuned,"Green,Red"
409,fine-tuned,"Green,Orange,Red"
410,fine-tuned,"Red,Green,Red"
411,fine-tuned,"Orange,Green,Red"
412,fine-tuned,"Blue,Orange"
413,fine-tuned,"Yellow,Red,Green"
414,fine-tuned,"Blue,Orange"
415,fine-tuned,"Yellow,Green,Blue"
416,fine-tuned,"Red,Orange"
417,fine-tuned,"Red,Blue"
418,fine-tuned,"Purple,Orange,Green"
419,fine-tuned,"Purple,Green,Red"
420,fine-tuned,"Purple,Red,Orange"
421,fine-tuned,"Blue,Yellow,Green"
422,fine-tuned,"Green,Orange,Red"
423,fine-tuned,"Blue,Green"
424,fine-tuned,"Orange,Green,Blue"
425,fine-tuned,"Green,Red,Red"
426,fine-tuned,"Orange,Red,Green"
427,fine-tuned,"Orange,Green,Red"
428,fine-tuned,"Green,Orange,Red"
429,fine-tuned,"Purple,Orange,Blue"
430,fine-tuned,"Orange,Red,Green"
431,fine-tuned,"Red,Orange,Blue"
432,fine-tuned,"Orange,Green,Green"
433,fine-tuned,"Purple,Blue,Green"
434,fine-tuned,"Green,Orange,Blue"
435,fine-tuned,"Blue,Orange,Green"
436,fine-tuned,"Green,Blue,Red"
437,fine-tuned,"Green,Blue,Orange"
438,fine-tuned,"Blue,Green,Red"
439,fine-tuned,"Blue,Green,Orange"
440,fine-tuned,"Orange,Red,Green"
441,fine-tuned,"Blue,Orange,Green"
442,fine-tuned,"Green,Orange"
443,fine-tuned,"Blue,Green,Orange"
444,fine-tuned,Red
445,fine-tuned,"Yellow,Blue,Green"
446,fine-tuned,"Blue,Orange,Green"
447,fine-tuned,"Green,Red"
448,fine-tuned,"Green,Orange,Blue"
449,fine-tuned,"Green,Red,Green"
450,fine-tuned,"Orange,Green,Blue"
451,fine-tuned,"Blue,Green"
452,fine-tuned,"Red,Green,Blue"
453,fine-tuned,"Yellow,Green,Red"
454,fine-tuned,"Purple,Orange,Blue"
455,fine-tuned,"Blue,Red,Orange"
456,fine-tuned,"Red,Green,Orange"
457,fine-tuned,"Green,Orange"
458,fine-tuned,"Green,Blue,Red"
459,fine-tuned,"Green,Orange"
460,fine-tuned,"Yellow,Blue,Purple"
461,fine-tuned,"Orange,Green"
462,fine-tuned,"Blue,Green,Orange"
463,fine-tuned,"Red,Orange"
464,fine-tuned,"Blue,Green"
465,fine-tuned,"Yellow,Red,Blue"
466,fine-tuned,"Red,Green"
467,fine-tuned,"Red,Green,Orange"
468,fine-tuned,"Green,Blue,Orange"
469,fine-tuned,"Purple,Red,Blue"
470,fine-tuned,"Blue,Green,Red"
471,fine-tuned,"Orange,Blue,Green"
472,fine-tuned,"Red,Orange"
473,fine-tuned,"Blue,Green"
474,fine-tuned,"Purple,Green,Blue"
475,fine-tuned,"Green,Orange"
476,fine-tuned,"Red,Orange,Red"
477,fine-tuned,"Red,Blue,Green"
478,fine-tuned,"Green,Blue,Red"
479,fine-tuned,Orange
480,fine-tuned,"Blue,Green,Orange"
481,fine-tuned,"Red,Orange"
482,fine-tuned,"Red,Blue,Green"
483,fine-tuned,Red
484,fine-tuned,"Purple,Blue,Green"
485,fine-tuned,"Yellow,Blue,Red"
486,fine-tuned,"Green,Orange,Blue"
487,fine-tuned,"Orange,Green,Purple"
488,fine-tuned,"Red,Green,Green"
489,fine-tuned,"Green,Red,Orange"
490,fine-tuned,"Purple,Blue,Red"
491,fine-tuned,"Blue,Orange,Red"
492,fine-tuned,"Orange,Blue,Green"
493,fine-tuned,"Blue,Green,Orange"
494,fine-tuned,"Blue,Red,Green"
495,fine-tuned,"Red,Blue,Green"
496,fine-tuned,"Red,Green,Red"
497,fine-tuned,"Yellow,Blue,Red"
498,fine-tuned,"Yellow,Red,Green"
499,fine-tuned,"Blue,Red,Green"
500,fine-tuned,"Orange,Blue,Purple"
501,fine-tuned,"Red,Green,Orange"
502,fine-tuned,"Yellow,Blue,Green"
503,fine-tuned,"Red,Orange,Red"
504,fine-tuned,"Green,Red,Green"
505,fine-tuned,"Yellow,Green,Blue"
506,fine-tuned,"Blue,Green,Orange"
507,fine-tuned,"Red,Blue,Green"
508,fine-tuned,"Blue,Red"
509,fine-tuned,"Blue,Green,Red"
510,fine-tuned,"Red,Blue,Green"
511,fine-tuned,"Orange,Green"
512,fine-tuned,"Blue,Green,Red"
513,fine-tuned,"Purple,Blue,Green"
514,fine-tuned,"Blue,Green,Red"
515,fine-tuned,"Purple,Blue,Red"
516,fine-tuned,Red
517,fine-tuned,"Yellow,Blue,Green"
518,fine-tuned,"Green,Red"
519,fine-tuned,"Blue,Red"
520,fine-tuned,"Red,Orange"
521,fine-tuned,"Yellow,Green,Red"
522,fine-tuned,"Green,Blue"
523,fine-tuned,"Blue,Orange,Green"
524,fine-tuned,"Yellow,Green,Red"
525,fine-tuned,"Blue,Orange,Yellow"
526,fine-tuned,"Green,Red,Red"
527,fine-tuned,"Green,Orange,Red"
528,fine-tuned,"Green,Red"
529,fine-tuned,"Red,Green"
530,fine-tuned,"Orange,Green,Blue"
531,fine-tuned,"Green,Blue"
532,fine-tuned,"Red,Orange"
533,fine-tuned,"Blue,Green,Orange"
534,fine-tuned,"Yellow,Blue,Red"
535,fine-tuned,"Blue,Green,Orange"
536,fine-tuned,Blue
537,fine-tuned,"Blue,Orange"
538,fine-tuned,"Yellow,Blue,Orange"
539,fine-tuned,"Blue,Orange,Red"
540,fine-tuned,"Blue,Green,Red"
541,fine-tuned,"Green,Red"
542,fine-tuned,"Blue,Red,Orange"
543,fine-tuned,"Yellow,Blue,Orange"
544,fine-tuned,"Red,Orange"
545,fine-tuned,"Yellow,Green,Blue"
546,fine-tuned,"Red,Red"
547,fine-tuned,"Blue,Red,Blue"
548,fine-tuned,"Blue,Green,Red"
549,fine-tuned,"Yellow,Blue,Green"
550,fine-tuned,"Red,Orange,Green"
551,fine-tuned,"Yellow,Red,Blue"
552,fine-tuned,"Yellow,Red"
553,fine-tuned,"Blue,Green,Orange"
554,fine-tuned,"Red,Orange,Blue"
555,fine-tuned,"Red,Green,Blue"
556,fine-tuned,"Blue,Orange"
557,fine-tuned,"Orange,Purple,Blue"
558,fine-tuned,"Red,Blue"
559,fine-tuned,"Blue,Orange"
560,fine-tuned,"Yellow,Blue,Red"
561,fine-tuned,"Red,Blue,Green"
562,fine-tuned,"Blue,Orange,Red"
563,fine-tuned,"Orange,Green,Red"
564,fine-tuned,"Orange,Green"
565,fine-tuned,"Yellow,Green,Blue"
566,fine-tuned,"Green,Red,Green"
567,fine-tuned,"Blue,Orange,Green"
568,fine-tuned,"Green,Orange"
569,fine-tuned,"Blue,Orange"
570,fine-tuned,"Red,Orange,Blue"
571,fine-tuned,"Orange,Blue,Purple"
572,fine-tuned,"Yellow,Orange,Blue"
573,fine-tuned,"Yellow,Red,Blue"
574,fine-tuned,"Blue,Red"
575,fine-tuned,"Red,Blue,Green"
576,fine-tuned,"Green,Orange,Blue"
577,fine-tuned,"Purple,Green,Orange"
578,fine-tuned,"Blue,Red"
579,fine-tuned,"Yellow,Green,Orange"
580,fine-tuned,"Orange,Blue,Green"
581,fine-tuned,"Red,Green,Blue"
582,fine-tuned,"Blue,Green"
583,fine-tuned,"Yellow,Blue,Green"
584,fine-tuned,"Orange,Green,Yellow"
585,fine-tuned,"Red,Orange"
586,fine-tuned,"Red,Blue,Red"
587,fine-tuned,"Red,Green,Blue"
588,fine-tuned,"Yellow,Orange"
589,fine-tuned,"Green,Orange"
590,fine-tuned,"Yellow,Blue,Green"
591,fine-tuned,"Red,Blue,Green"
592,fine-tuned,"Purple,Green,Red"
593,fine-tuned,"Yellow,Green,Blue"
594,fine-tuned,"Blue,Green,Orange"
595,fine-tuned,"Purple,Blue,Red"
596,fine-tuned,"Green,Red,Orange"
597,fine-tuned,"Blue,Orange,Red"
598,fine-tuned,"Yellow,Blue,Red"
599,fine-tuned,"Blue,Orange"
600,fine-tuned,"Blue,Green,Red"
601,fine-tuned,"Red,Blue,Green"
602,fine-tuned,"Blue,Green,Orange"
603,fine-tuned,"Green,Orange,Red"
604,fine-tuned,"Yellow,Red,Blue"
605,fine-tuned,"Green,Red,Orange"
606,fine-tuned,"Orange,Green,Blue"
607,fine-tuned,"Blue,Orange"
608,fine-tuned,"Green,Blue,Orange"
609,fine-tuned,"Orange,Green"
610,fine-tuned,"Purple,Green,Red"
611,fine-tuned,"Red,Orange"
612,fine-tuned,"Green,Red"
613,fine-tuned,"Blue,Green,Red"
614,fine-tuned,"Yellow,Blue"
615,fine-tuned,"Red,Orange,Green"
616,fine-tuned,"Blue,Green,Green"
617,fine-tuned,"Green,Red,Orange"
618,fine-tuned,"Green,Red,Orange"
619,fine-tuned,"Green,Blue,Red"
620,fine-tuned,"Blue,Green,Orange"
621,fine-tuned,"Red,Green,Orange"
622,fine-tuned,"Blue,Orange,Green"
623,fine-tuned,"Yellow,Blue,Green"
624,fine-tuned,"Orange,Green,Blue"
625,fine-tuned,"Blue,Green,Red"
626,fine-tuned,"Purple,Blue"
627,fine-tuned,"Orange,Blue,Red"
628,fine-tuned,"Blue,Red,Green"
629,fine-tuned,"Blue,Orange,Red"
630,fine-tuned,"Green,Blue,Red"
631,fine-tuned,"Purple,Red,Blue"
632,fine-tuned,"Yellow,Blue,Red"
633,fine-tuned,"Yellow,Green,Red"
634,fine-tuned,"Yellow,Orange,Blue"
635,fine-tuned,"Orange,Green,Blue"
636,fine-tuned,"Yellow,Blue,Green"
637,fine-tuned,"Blue,Orange,Green"
638,fine-tuned,"Green,Blue,Red"
639,fine-tuned,"Yellow,Orange,Blue"
640,fine-tuned,"Orange,Blue"
641,fine-tuned,"Yellow,Blue,Orange"
642,fine-tuned,"Red,Green,Blue"
643,fine-tuned,"Orange,Blue,Green"
644,fine-tuned,"Orange,Blue,Green"
645,fine-tuned,"Orange,Green,Red"
646,fine-tuned,"Red,Green,Blue"
647,fine-tuned,"Green,Orange,Green"
648,fine-tuned,"Yellow,Green"
649,fine-tuned,"Yellow,Green,Red"
650,fine-tuned,"Blue,Red"
651,fine-tuned,"Green,Yellow,Orange"
652,fine-tuned,"Green,Blue,Red"
653,fine-tuned,"Blue,Orange,Green"
654,fine-tuned,"Yellow,Blue,Blue"
655,fine-tuned,"Green,Red,Red"
656,fine-tuned,"Green,Red,Blue"
657,fine-tuned,"Red,Orange,Blue"
658,fine-tuned,"Yellow,Blue,Orange"
659,fine-tuned,"Purple,Red,Green"
660,fine-tuned,"Blue,Red,Red"
661,fine-tuned,"Orange,Blue,Purple"
662,fine-tuned,Red
663,fine-tuned,"Yellow,Green,Orange"
664,fine-tuned,"Orange,Red,Green"
665,fine-tuned,"Red,Blue,Green"
666,fine-tuned,"Blue,Orange,Green"
667,fine-tuned,"Green,Orange"
668,fine-tuned,"Green,Blue,Orange"
669,fine-tuned,"Green,Red,Orange"
670,fine-tuned,"Orange,Red,Red"
671,fine-tuned,"Blue,Green"
672,fine-tuned,"Red,Green,Orange"
673,fine-tuned,"Blue,Orange,Green"
