Run,Model Type,Extracted Numbers
173,fine-tuned,"1,3,5"
174,fine-tuned,"3,1,9"
175,fine-tuned,"7,4,9"
176,fine-tuned,"1,5,2"
177,fine-tuned,"8,4,1"
178,fine-tuned,"1,8,1"
179,fine-tuned,"8,2,1"
180,fine-tuned,"2,1,6"
181,fine-tuned,"1,8,5"
182,fine-tuned,"1,7,6"
183,fine-tuned,"2,1,4"
184,fine-tuned,"2,7,4"
185,fine-tuned,"1,4,2"
186,fine-tuned,"8,5,1"
187,fine-tuned,"7,4,7"
188,fine-tuned,"6,8,7"
189,fine-tuned,"7,1,7"
190,fine-tuned,"1,1,3"
191,fine-tuned,"8,6,7"
192,fine-tuned,"6,5,9"
193,fine-tuned,"3,4,9"
194,fine-tuned,"6,4,4"
195,fine-tuned,"8,3,8"
196,fine-tuned,"2,3,6"
197,fine-tuned,"6,6,1"
198,fine-tuned,"8,2,6"
199,fine-tuned,"1,4,4"
200,fine-tuned,"9,9,2"
201,fine-tuned,"4,8,9"
202,fine-tuned,"3,2,3"
203,fine-tuned,"7,5,1"
204,fine-tuned,"5,4,3"
205,fine-tuned,"9,5,7"
206,fine-tuned,"3,6,6"
207,fine-tuned,"1,6,5"
208,fine-tuned,"2,8,5"
209,fine-tuned,"1,9,7"
210,fine-tuned,"8,7,7"
211,fine-tuned,"6,2,4"
212,fine-tuned,"5,8,5"
213,fine-tuned,"9,8,5"
214,fine-tuned,"8,8,2"
215,fine-tuned,"1,7,9"
216,fine-tuned,"8,2,8"
217,fine-tuned,"9,9,2"
218,fine-tuned,"7,3,5"
219,fine-tuned,"9,8,8"
220,fine-tuned,"5,8,7"
221,fine-tuned,"3,1,8"
222,fine-tuned,"3,1,3"
223,fine-tuned,"6,3,8"
224,fine-tuned,"8,7,2"
225,fine-tuned,"7,5,4"
226,fine-tuned,"6,5,1"
227,fine-tuned,"6,1,5"
228,fine-tuned,"3,1,5"
229,fine-tuned,"6,3,1"
230,fine-tuned,"2,9,5"
231,fine-tuned,"3,2,6"
232,fine-tuned,"8,4,8"
233,fine-tuned,"7,3,9"
234,fine-tuned,"2,5,4"
235,fine-tuned,"1,5,9"
236,fine-tuned,"5,1,5"
237,fine-tuned,"1,8,6"
238,fine-tuned,"4,8,4"
239,fine-tuned,"5,1,5"
240,fine-tuned,"3,9,4"
241,fine-tuned,"5,5,5"
242,fine-tuned,"4,6,1"
243,fine-tuned,"8,5,7"
244,fine-tuned,"4,3,1"
245,fine-tuned,"8,9,7"
246,fine-tuned,"9,1,5"
247,fine-tuned,"3,6,1"
248,fine-tuned,"6,1,3"
249,fine-tuned,"6,9,2"
250,fine-tuned,"8,7,1"
251,fine-tuned,"9,3,7"
252,fine-tuned,"5,2,6"
253,fine-tuned,"6,1,2"
254,fine-tuned,"2,1,6"
255,fine-tuned,"5,2,5"
256,fine-tuned,"2,3,8"
257,fine-tuned,"6,6,1"
258,fine-tuned,"1,5,8"
259,fine-tuned,"2,5,5"
260,fine-tuned,"4,6,6"
261,fine-tuned,"4,9,2"
262,fine-tuned,"6,6,4"
263,fine-tuned,"5,2,7"
264,fine-tuned,"5,1,7"
265,fine-tuned,"6,2,4"
266,fine-tuned,"4,4,4"
267,fine-tuned,"7,9,4"
268,fine-tuned,"4,9,8"
269,fine-tuned,"4,9,3"
270,fine-tuned,"1,9,1"
271,fine-tuned,"9,8,5"
272,fine-tuned,"3,9,1"
273,fine-tuned,"9,7,7"
274,fine-tuned,"9,1,1"
275,fine-tuned,"9,6,7"
276,fine-tuned,"1,3,2"
277,fine-tuned,"8,9,9"
278,fine-tuned,"4,1,7"
279,fine-tuned,"8,5,7"
280,fine-tuned,"7,6,2"
281,fine-tuned,"7,8,4"
282,fine-tuned,"3,4,1"
283,fine-tuned,"2,2,9"
284,fine-tuned,"7,7,7"
285,fine-tuned,"4,1,5"
286,fine-tuned,"2,3,9"
287,fine-tuned,"4,8,4"
288,fine-tuned,"2,6,5"
289,fine-tuned,"7,8,5"
290,fine-tuned,"1,5,7"
291,fine-tuned,"4,6,1"
292,fine-tuned,"7,1,9"
293,fine-tuned,"2,6,3"
294,fine-tuned,"4,9,8"
295,fine-tuned,"3,5,1"
296,fine-tuned,"5,4,4"
297,fine-tuned,"1,4,7"
298,fine-tuned,"7,5,1"
299,fine-tuned,"2,4,6"
300,fine-tuned,"4,8,5"
301,fine-tuned,"8,5,4"
302,fine-tuned,"3,1,6"
303,fine-tuned,"3,4,1"
304,fine-tuned,"7,3,6"
305,fine-tuned,"4,4,7"
306,fine-tuned,"9,9,2"
307,fine-tuned,"9,2,3"
308,fine-tuned,"3,1,3"
309,fine-tuned,"5,1,1"
310,fine-tuned,"3,3,1"
311,fine-tuned,"9,8,6"
312,fine-tuned,"7,4,5"
313,fine-tuned,"3,9,4"
314,fine-tuned,"8,5,4"
315,fine-tuned,"7,1,4"
316,fine-tuned,"8,9,2"
317,fine-tuned,"7,3,7"
318,fine-tuned,"5,8,7"
319,fine-tuned,"4,5,4"
320,fine-tuned,"8,2,7"
321,fine-tuned,"2,9,8"
322,fine-tuned,"8,2,6"
323,fine-tuned,"1,2,5"
324,fine-tuned,"1,5,4"
325,fine-tuned,"9,6,5"
326,fine-tuned,"5,9,2"
327,fine-tuned,"1,6,7"
328,fine-tuned,"4,7,4"
329,fine-tuned,"9,2,7"
330,fine-tuned,"2,1,5"
331,fine-tuned,"1,9,1"
332,fine-tuned,"1,3,3"
333,fine-tuned,"8,9,4"
334,fine-tuned,"3,7,9"
335,fine-tuned,"4,2,2"
336,fine-tuned,"7,2,2"
337,fine-tuned,"3,6,1"
338,fine-tuned,"1,8,1"
339,fine-tuned,"3,3,6"
340,fine-tuned,"9,7,4"
341,fine-tuned,"7,9,5"
342,fine-tuned,"5,5,6"
343,fine-tuned,"9,8,5"
344,fine-tuned,"9,9,1"
345,fine-tuned,"7,3,4"
346,fine-tuned,"5,2,7"
347,fine-tuned,"7,9,4"
348,fine-tuned,"8,3,8"
349,fine-tuned,"3,7,3"
350,fine-tuned,"4,4,3"
351,fine-tuned,"5,3,4"
352,fine-tuned,"9,5,1"
353,fine-tuned,"8,8,6"
354,fine-tuned,"2,4,8"
355,fine-tuned,"2,3,3"
356,fine-tuned,"8,4,5"
357,fine-tuned,"7,1,7"
358,fine-tuned,"9,9,4"
359,fine-tuned,"7,5,2"
360,fine-tuned,"7,7,2"
361,fine-tuned,"3,8,3"
362,fine-tuned,"7,9,7"
363,fine-tuned,"2,3,8"
364,fine-tuned,"6,8,2"
365,fine-tuned,"4,9,3"
366,fine-tuned,"4,3,2"
367,fine-tuned,"8,2,1"
368,fine-tuned,"6,3,2"
369,fine-tuned,"6,8,6"
370,fine-tuned,"3,4,8"
371,fine-tuned,"5,8,3"
372,fine-tuned,"2,7,5"
373,fine-tuned,"4,9,5"
374,fine-tuned,"5,1,6"
375,fine-tuned,"2,8,3"
376,fine-tuned,"8,2,2"
377,fine-tuned,"6,5,5"
378,fine-tuned,"4,1,3"
379,fine-tuned,"8,1,7"
380,fine-tuned,"6,3,2"
381,fine-tuned,"7,8,9"
382,fine-tuned,"1,4,8"
383,fine-tuned,"8,9,5"
384,fine-tuned,"2,5,3"
385,fine-tuned,"9,9,1"
386,fine-tuned,"4,7,5"
387,fine-tuned,"1,9,6"
388,fine-tuned,"4,2,8"
389,fine-tuned,"5,6,2"
390,fine-tuned,"2,3,1"
391,fine-tuned,"9,9,1"
392,fine-tuned,"1,6,3"
393,fine-tuned,"4,1,1"
394,fine-tuned,"1,7,7"
395,fine-tuned,"6,1,7"
396,fine-tuned,"6,4,4"
397,fine-tuned,"5,3,5"
398,fine-tuned,"7,9,1"
399,fine-tuned,"7,5,5"
400,fine-tuned,"4,6,1"
401,fine-tuned,"8,4,7"
402,fine-tuned,"9,4,8"
403,fine-tuned,"5,5,1"
404,fine-tuned,"6,8,6"
405,fine-tuned,"6,1,7"
406,fine-tuned,"9,3,5"
407,fine-tuned,"9,9,5"
408,fine-tuned,"5,1,5"
409,fine-tuned,"3,4,5"
410,fine-tuned,"2,1,6"
411,fine-tuned,"5,2,8"
412,fine-tuned,"9,5,2"
413,fine-tuned,"9,3,8"
414,fine-tuned,"3,2,7"
415,fine-tuned,"3,9,2"
416,fine-tuned,"6,5,4"
417,fine-tuned,"4,3,2"
418,fine-tuned,"6,1,1"
419,fine-tuned,"1,1,3"
420,fine-tuned,"6,5,2"
421,fine-tuned,"2,8,2"
422,fine-tuned,"9,5,4"
423,fine-tuned,"2,4,5"
424,fine-tuned,"3,3,9"
425,fine-tuned,"7,7,7"
426,fine-tuned,"7,2,1"
427,fine-tuned,"2,6,5"
428,fine-tuned,"8,4,3"
429,fine-tuned,"6,6,9"
430,fine-tuned,"3,8,1"
431,fine-tuned,"5,5,3"
432,fine-tuned,"1,9,8"
433,fine-tuned,"9,5,2"
434,fine-tuned,"8,8,6"
435,fine-tuned,"6,1,1"
436,fine-tuned,"7,8,8"
437,fine-tuned,"5,7,9"
438,fine-tuned,"6,2,6"
439,fine-tuned,"6,2,8"
440,fine-tuned,"8,2,4"
441,fine-tuned,"1,8,6"
442,fine-tuned,"6,8,7"
443,fine-tuned,"5,5,7"
444,fine-tuned,"8,5,4"
445,fine-tuned,"5,3,4"
446,fine-tuned,"2,9,5"
447,fine-tuned,"7,5,7"
448,fine-tuned,"8,6,8"
449,fine-tuned,"7,6,7"
450,fine-tuned,"3,4,7"
451,fine-tuned,"9,6,6"
452,fine-tuned,"2,9,4"
453,fine-tuned,"4,4,6"
454,fine-tuned,"8,2,1"
455,fine-tuned,"6,3,9"
456,fine-tuned,"4,7,7"
457,fine-tuned,"1,8,6"
458,fine-tuned,"1,1,4"
459,fine-tuned,"3,3,9"
460,fine-tuned,"7,3,4"
461,fine-tuned,"9,4,7"
462,fine-tuned,"1,6,3"
463,fine-tuned,"9,8,3"
464,fine-tuned,"5,3,6"
465,fine-tuned,"1,7,8"
466,fine-tuned,"4,8,9"
467,fine-tuned,"6,9,4"
468,fine-tuned,"9,4,1"
469,fine-tuned,"6,5,8"
470,fine-tuned,"9,6,2"
471,fine-tuned,"6,1,1"
472,fine-tuned,"8,3,7"
473,fine-tuned,"2,7,9"
474,fine-tuned,"3,9,7"
475,fine-tuned,"6,6,5"
476,fine-tuned,"7,5,2"
477,fine-tuned,"7,8,3"
478,fine-tuned,"3,8,2"
479,fine-tuned,"8,7,4"
480,fine-tuned,"9,3,1"
481,fine-tuned,"7,3,2"
482,fine-tuned,"5,9,1"
483,fine-tuned,"9,6,5"
484,fine-tuned,"5,9,1"
485,fine-tuned,"4,1,1"
486,fine-tuned,"3,8,6"
487,fine-tuned,"5,9,8"
488,fine-tuned,"8,4,7"
489,fine-tuned,"1,7,9"
490,fine-tuned,"5,3,3"
491,fine-tuned,"1,7,6"
492,fine-tuned,"8,8,6"
493,fine-tuned,"4,4,9"
494,fine-tuned,"8,9,1"
495,fine-tuned,"2,1,3"
496,fine-tuned,"2,8,2"
497,fine-tuned,"2,3,4"
498,fine-tuned,"1,9,6"
499,fine-tuned,"9,8,5"
500,fine-tuned,"4,4,1"
501,fine-tuned,"8,3,8"
502,fine-tuned,"1,5,2"
503,fine-tuned,"7,1,5"
504,fine-tuned,"5,5,6"
505,fine-tuned,"7,8,4"
506,fine-tuned,"5,4,1"
507,fine-tuned,"3,6,7"
508,fine-tuned,"9,6,9"
509,fine-tuned,"2,9,8"
510,fine-tuned,"6,1,8"
511,fine-tuned,"4,2,9"
512,fine-tuned,"2,8,9"
513,fine-tuned,"6,3,2"
514,fine-tuned,"8,5,6"
515,fine-tuned,"6,3,2"
516,fine-tuned,"6,4,8"
517,fine-tuned,"4,8,5"
518,fine-tuned,"4,6,4"
519,fine-tuned,"4,7,6"
520,fine-tuned,"8,9,1"
521,fine-tuned,"4,9,4"
522,fine-tuned,"9,1,4"
523,fine-tuned,"6,1,1"
524,fine-tuned,"9,8,8"
525,fine-tuned,"1,1,9"
526,fine-tuned,"3,5,1"
527,fine-tuned,"7,2,4"
528,fine-tuned,"2,6,2"
529,fine-tuned,"4,6,4"
530,fine-tuned,"6,6,9"
531,fine-tuned,"3,3,2"
532,fine-tuned,"6,5,6"
533,fine-tuned,"6,7,4"
534,fine-tuned,"8,7,8"
535,fine-tuned,"9,3,3"
536,fine-tuned,"2,4,4"
537,fine-tuned,"9,7,9"
538,fine-tuned,"7,4,8"
539,fine-tuned,"4,1,1"
540,fine-tuned,"9,9,5"
541,fine-tuned,"2,2,3"
542,fine-tuned,"9,6,7"
543,fine-tuned,"3,8,8"
544,fine-tuned,"6,6,3"
545,fine-tuned,"9,8,5"
546,fine-tuned,"5,8,5"
547,fine-tuned,"1,1,5"
548,fine-tuned,"3,5,7"
549,fine-tuned,"4,7,8"
550,fine-tuned,"3,6,8"
551,fine-tuned,"5,4,9"
552,fine-tuned,"4,3,2"
553,fine-tuned,"9,8,8"
554,fine-tuned,"7,2,3"
555,fine-tuned,"8,8,2"
556,fine-tuned,"8,2,3"
557,fine-tuned,"7,6,3"
558,fine-tuned,"9,2,1"
559,fine-tuned,"1,4,9"
560,fine-tuned,"8,9,4"
561,fine-tuned,"7,3,8"
562,fine-tuned,"4,9,3"
563,fine-tuned,"6,4,6"
564,fine-tuned,"3,9,8"
565,fine-tuned,"4,1,9"
566,fine-tuned,"6,4,5"
567,fine-tuned,"6,3,4"
568,fine-tuned,"5,9,1"
569,fine-tuned,"8,8,7"
570,fine-tuned,"3,3,6"
571,fine-tuned,"2,6,3"
572,fine-tuned,"5,9,5"
573,fine-tuned,"6,5,6"
574,fine-tuned,"8,2,3"
575,fine-tuned,"8,4,5"
576,fine-tuned,"4,9,4"
577,fine-tuned,"6,8,1"
578,fine-tuned,"4,6,4"
579,fine-tuned,"7,2,7"
580,fine-tuned,"7,2,7"
581,fine-tuned,"2,4,8"
582,fine-tuned,"4,6,5"
583,fine-tuned,"5,2,1"
584,fine-tuned,"6,5,1"
585,fine-tuned,"1,4,3"
586,fine-tuned,"9,8,8"
587,fine-tuned,"2,5,5"
588,fine-tuned,"9,4,3"
589,fine-tuned,"6,4,3"
590,fine-tuned,"9,7,7"
591,fine-tuned,"3,3,6"
592,fine-tuned,"7,4,2"
593,fine-tuned,"6,1,9"
594,fine-tuned,"4,2,1"
595,fine-tuned,"1,8,5"
596,fine-tuned,"7,4,9"
597,fine-tuned,"5,6,1"
598,fine-tuned,"9,9,4"
599,fine-tuned,"6,4,6"
600,fine-tuned,"7,5,8"
601,fine-tuned,"6,4,4"
602,fine-tuned,"9,9,6"
603,fine-tuned,"8,2,6"
604,fine-tuned,"8,9,1"
605,fine-tuned,"8,7,9"
606,fine-tuned,"2,3,4"
607,fine-tuned,"1,7,2"
608,fine-tuned,"9,2,9"
609,fine-tuned,"2,1,1"
610,fine-tuned,"8,8,5"
611,fine-tuned,"3,7,5"
612,fine-tuned,"6,7,4"
613,fine-tuned,"4,1,6"
614,fine-tuned,"1,9,1"
615,fine-tuned,"9,9,4"
616,fine-tuned,"4,9,6"
617,fine-tuned,"7,8,6"
618,fine-tuned,"1,3,5"
619,fine-tuned,"7,7,4"
620,fine-tuned,"1,4,1"
621,fine-tuned,"4,6,3"
622,fine-tuned,"9,9,1"
623,fine-tuned,"8,6,1"
624,fine-tuned,"8,5,8"
625,fine-tuned,"6,5,1"
626,fine-tuned,"4,9,8"
627,fine-tuned,"4,1,4"
628,fine-tuned,"9,2,8"
629,fine-tuned,"9,8,5"
630,fine-tuned,"5,3,5"
631,fine-tuned,"9,7,8"
632,fine-tuned,"9,8,9"
633,fine-tuned,"6,9,4"
634,fine-tuned,"3,6,6"
635,fine-tuned,"4,3,8"
636,fine-tuned,"9,2,6"
637,fine-tuned,"8,9,2"
638,fine-tuned,"7,2,5"
639,fine-tuned,"4,8,8"
640,fine-tuned,"2,8,4"
641,fine-tuned,"5,2,8"
642,fine-tuned,"6,8,4"
643,fine-tuned,"7,8,8"
644,fine-tuned,"7,7,4"
645,fine-tuned,"3,5,5"
646,fine-tuned,"4,1,3"
647,fine-tuned,"9,5,4"
648,fine-tuned,"8,1,9"
649,fine-tuned,"9,7,3"
650,fine-tuned,"1,7,9"
651,fine-tuned,"7,6,1"
652,fine-tuned,"3,6,5"
653,fine-tuned,"1,1,5"
654,fine-tuned,"2,3,7"
655,fine-tuned,"7,4,2"
656,fine-tuned,"2,7,6"
657,fine-tuned,"3,2,5"
658,fine-tuned,"8,4,3"
659,fine-tuned,"8,1,6"
660,fine-tuned,"5,6,2"
661,fine-tuned,"6,3,8"
662,fine-tuned,"5,7,8"
663,fine-tuned,"2,9,3"
664,fine-tuned,"7,1,6"
665,fine-tuned,"3,5,7"
666,fine-tuned,"5,5,6"
667,fine-tuned,"8,8,5"
668,fine-tuned,"8,2,4"
669,fine-tuned,"1,3,7"
670,fine-tuned,"3,1,4"
671,fine-tuned,"9,5,3"
672,fine-tuned,"4,3,7"
673,fine-tuned,"5,6,3"
674,fine-tuned,"5,6,4"
675,fine-tuned,"5,8,7"
676,fine-tuned,"3,1,2"
677,fine-tuned,"6,9,6"
678,fine-tuned,"8,9,5"
679,fine-tuned,"1,5,7"
680,fine-tuned,"8,9,9"
681,fine-tuned,"3,2,1"
682,fine-tuned,"5,8,9"
683,fine-tuned,"2,7,3"
684,fine-tuned,"7,4,3"
685,fine-tuned,"8,1,6"
686,fine-tuned,"6,9,6"
687,fine-tuned,"3,4,3"
688,fine-tuned,"8,5,8"
689,fine-tuned,"1,5,7"
690,fine-tuned,"9,5,7"
691,fine-tuned,"5,6,9"
692,fine-tuned,"2,3,4"
693,fine-tuned,"3,9,1"
694,fine-tuned,"8,7,9"
695,fine-tuned,"8,5,4"
696,fine-tuned,"5,7,1"
697,fine-tuned,"5,3,7"
698,fine-tuned,"4,9,8"
699,fine-tuned,"9,1,1"
700,fine-tuned,"5,7,8"
701,fine-tuned,"8,4,3"
702,fine-tuned,"8,8,2"
703,fine-tuned,"2,9,1"
704,fine-tuned,"3,6,8"
705,fine-tuned,"1,5,5"
706,fine-tuned,"1,3,7"
707,fine-tuned,"7,2,4"
708,fine-tuned,"4,3,9"
709,fine-tuned,"3,7,3"
710,fine-tuned,"6,2,3"
711,fine-tuned,"5,5,5"
712,fine-tuned,"3,1,4"
713,fine-tuned,"6,1,3"
714,fine-tuned,"8,2,5"
715,fine-tuned,"3,9,3"
716,fine-tuned,"4,6,9"
717,fine-tuned,"2,2,9"
718,fine-tuned,"2,4,3"
719,fine-tuned,"1,3,3"
720,fine-tuned,"1,7,7"
721,fine-tuned,"9,7,1"
722,fine-tuned,"8,9,7"
723,fine-tuned,"8,6,3"
724,fine-tuned,"8,5,7"
725,fine-tuned,"3,7,5"
726,fine-tuned,"3,4,7"
727,fine-tuned,"3,2,5"
728,fine-tuned,"9,3,5"
729,fine-tuned,"8,6,2"
730,fine-tuned,"9,3,7"
731,fine-tuned,"3,9,6"
732,fine-tuned,"8,4,2"
733,fine-tuned,"7,7,4"
734,fine-tuned,"7,9,5"
735,fine-tuned,"5,4,6"
736,fine-tuned,"7,3,2"
737,fine-tuned,"6,5,6"
738,fine-tuned,"8,8,9"
739,fine-tuned,"4,5,1"
740,fine-tuned,"7,4,2"
741,fine-tuned,"3,6,3"
742,fine-tuned,"8,7,3"
743,fine-tuned,"1,8,7"
744,fine-tuned,"9,2,2"
745,fine-tuned,"7,2,2"
746,fine-tuned,"8,8,6"
747,fine-tuned,"7,3,8"
748,fine-tuned,"9,1,7"
749,fine-tuned,"8,7,6"
750,fine-tuned,"8,2,1"
751,fine-tuned,"7,2,4"
752,fine-tuned,"4,3,1"
753,fine-tuned,"3,2,1"
754,fine-tuned,"8,1,4"
755,fine-tuned,"2,7,1"
756,fine-tuned,"9,2,6"
757,fine-tuned,"4,1,3"
758,fine-tuned,"4,9,5"
759,fine-tuned,"6,4,5"
760,fine-tuned,"5,5,1"
761,fine-tuned,"1,9,6"
762,fine-tuned,"1,8,5"
763,fine-tuned,"5,6,8"
764,fine-tuned,"1,4,2"
765,fine-tuned,"1,3,6"
766,fine-tuned,"4,7,5"
767,fine-tuned,"2,8,8"
768,fine-tuned,"3,7,2"
769,fine-tuned,"8,3,2"
770,fine-tuned,"4,1,1"
771,fine-tuned,"2,3,3"
772,fine-tuned,"3,3,4"
773,fine-tuned,"1,3,4"
774,fine-tuned,"2,5,2"
775,fine-tuned,"1,5,3"
776,fine-tuned,"2,3,4"
777,fine-tuned,"5,1,8"
778,fine-tuned,"3,3,3"
779,fine-tuned,"5,2,4"
780,fine-tuned,"8,5,6"
781,fine-tuned,"5,2,5"
782,fine-tuned,"3,6,7"
783,fine-tuned,"3,5,7"
784,fine-tuned,"2,1,5"
785,fine-tuned,"9,8,6"
786,fine-tuned,"1,2,8"
787,fine-tuned,"3,4,6"
788,fine-tuned,"1,7,1"
789,fine-tuned,"5,9,8"
790,fine-tuned,"6,4,9"
791,fine-tuned,"9,9,1"
792,fine-tuned,"8,8,4"
793,fine-tuned,"3,1,2"
794,fine-tuned,"1,4,4"
795,fine-tuned,"8,7,1"
796,fine-tuned,"2,5,7"
797,fine-tuned,"5,7,8"
798,fine-tuned,"3,7,4"
799,fine-tuned,"8,8,7"
800,fine-tuned,"7,8,2"
801,fine-tuned,"7,7,8"
802,fine-tuned,"9,2,7"
803,fine-tuned,"2,3,3"
804,fine-tuned,"2,8,3"
805,fine-tuned,"3,4,9"
806,fine-tuned,"6,7,7"
807,fine-tuned,"9,1,8"
808,fine-tuned,"7,4,8"
809,fine-tuned,"1,8,1"
810,fine-tuned,"9,8,5"
811,fine-tuned,"4,7,8"
812,fine-tuned,"6,5,5"
813,fine-tuned,"9,8,4"
814,fine-tuned,"8,4,8"
815,fine-tuned,"4,9,7"
816,fine-tuned,"7,1,7"
817,fine-tuned,"7,2,4"
818,fine-tuned,"5,4,1"
819,fine-tuned,"7,7,4"
820,fine-tuned,"5,6,2"
821,fine-tuned,"2,9,9"
