Run,Model Type,Extracted Numbers
131,base,"Red,Green,Blue,Orange,Yellow,Purple"
132,base,
133,base,"Red,Green,Blue,Yellow,Orange,Purple"
134,base,
135,base,
136,base,
137,base,
138,base,
139,base,
140,base,
141,base,"Red,Yellow,Blue,Green,Orange,Purple"
142,base,"Red,Blue,Yellow,Purple,Green,Orange"
143,base,
144,base,
145,base,"Blue,Green,Yellow,Red,Purple,Orange"
146,base,
147,base,"Red,Green,Blue,Yellow,Orange,Purple"
148,base,
149,base,"Green,Blue,Red,Yellow,Orange,Purple"
150,base,"Red,Green,Purple,Blue,Yellow,Orange"
151,base,"Red,Blue,Green,Yellow,Orange"
152,base,
153,base,"Red,Blue"
154,base,"Blue,Yellow,Purple,Green,Red,Orange"
155,base,"Yellow,Blue,Orange,Green"
156,base,"Red,Green,Blue"
157,base,
158,base,"Red,Blue,Green,Yellow,Orange,Purple"
159,base,
160,base,"Red,Green,Yellow,Orange,Purple,Blue"
161,base,
162,base,
163,base,
164,base,
165,base,"Red,Green,Blue,Orange,Yellow,Purple"
166,base,
167,base,"Red,Orange,Green,Blue,Purple,Yellow"
168,base,
169,base,"Red,Blue,Green,Yellow,Orange,Purple"
170,base,
171,base,
172,base,
173,base,
174,base,"Red,Blue,Green,Yellow,Orange,Purple"
175,base,
176,base,
177,base,
178,base,
179,base,
180,base,"Red,Blue,Green,Yellow,Purple,Orange"
181,base,
182,base,
183,base,"Red,Blue,Green,Yellow,Orange,Purple"
184,base,
185,base,
186,base,"Blue,Green,Yellow,Orange,Purple,Blue"
187,base,"Red,Blue,Green,Yellow,Orange,Purple"
188,base,"Orange,Blue,Green,Red"
189,base,"Red,Blue,Green,Yellow,Orange,Purple"
190,base,
191,base,
192,base,
193,base,
194,base,
195,base,
196,base,
197,base,
198,base,
199,base,
200,base,
201,base,
202,base,
203,base,
204,base,"Red,Green,Orange,Purple,Blue,Yellow"
205,base,"Red,Green,Yellow,Blue,Purple,Orange"
206,base,
207,base,
208,base,
209,base,
210,base,
211,base,
212,base,
213,base,"Red,Purple,Green,Blue,Yellow"
214,base,
215,base,"Blue,Green,Yellow,Red,Purple,Orange"
216,base,
217,base,
218,base,
219,base,
220,base,
221,base,
222,base,
223,base,"Red,Blue,Green,Yellow,Orange,Purple"
224,base,
225,base,"Red,Blue,Green,Yellow,Orange,Purple"
226,base,"Red,Blue,Green,Orange,Yellow,Purple"
227,base,"Red,Green,Blue,Orange,Yellow,Purple"
228,base,
229,base,
230,base,
231,base,
232,base,"Red,Orange,Green,Yellow,Blue,Purple"
233,base,Green
234,base,"Red,Orange,Blue,Yellow,Green,Purple"
235,base,
236,base,
237,base,
238,base,"Red,Blue,Green,Yellow,Orange,Purple"
239,base,
240,base,"Red,Orange,Blue,Green,Yellow"
241,base,"Red,Green,Yellow,Orange,Blue,Purple"
242,base,
243,base,
244,base,"Red,Green,Blue,Yellow,Purple,Orange"
245,base,"Yellow,Orange,Blue,Red,Green,Purple"
246,base,"Red,Green,Yellow,Blue,Purple,Orange"
247,base,"Red,Blue,Green,Purple,Yellow,Orange"
248,base,
249,base,
250,base,
251,base,
252,base,
253,base,
254,base,
255,base,
256,base,
257,base,
258,base,"Green,Orange,Yellow,Blue,Purple,Red"
259,base,"Red,Purple,Green,Orange,Yellow,Blue"
260,base,
261,base,
262,base,
263,base,
264,base,"Red,Blue,Green,Yellow,Orange,Purple"
265,base,
266,base,
267,base,
268,base,"Red,Blue,Green,Yellow,Purple,Orange"
269,base,"Red,Blue,Green,Yellow,Purple"
270,base,
271,base,
272,base,
273,base,"Red,Orange,Green,Yellow,Purple,Blue"
274,base,
275,base,"Red,Green,Yellow,Purple,Orange,Blue"
276,base,"Red,Blue,Green,Yellow,Orange,Purple"
277,base,
278,base,
279,base,"Blue,Orange,Yellow,Green,Purple,Red"
280,base,
281,base,
282,base,"Red,Yellow,Purple"
283,base,
284,base,
285,base,
286,base,
287,base,
288,base,
289,base,
290,base,"Red,Green,Blue,Yellow,Purple,Orange"
291,base,
292,base,
293,base,"Red,Blue,Green,Yellow"
294,base,"Green,Blue,Orange,Red,Yellow,Purple"
295,base,
296,base,"Red,Green,Yellow,Blue,Orange,Purple"
297,base,
298,base,
299,base,
300,base,"Blue,Green,Orange,Yellow,Purple,Red"
301,base,
302,base,
303,base,
304,base,
305,base,
306,base,
307,base,"Red,Blue,Green,Yellow,Orange,Purple"
308,base,
309,base,"Red,Blue,Green,Yellow,Orange,Purple"
310,base,
311,base,"Red,Green,Blue,Yellow,Purple,Orange"
312,base,
313,base,
314,base,
315,base,
316,base,
317,base,"Red,Blue,Green,Yellow,Orange,Purple"
318,base,Red
319,base,"Red,Blue,Green,Yellow,Orange,Purple"
320,base,
321,base,
322,base,"Green,Yellow,Blue,Orange,Purple,Red"
323,base,
324,base,"Red,Yellow,Orange,Green,Blue,Purple"
325,base,
326,base,
327,base,
328,base,
329,base,"Red,Blue,Green,Yellow,Orange,Purple"
330,base,
331,base,"Red,Blue,Green,Orange,Purple,Yellow"
332,base,"Red,Blue,Green,Yellow,Orange,Purple"
333,base,
334,base,
335,base,"Red,Green,Yellow,Blue,Purple,Orange"
336,base,
337,base,"Blue,Green,Yellow,Purple,Red,Orange"
338,base,"Red,Blue,Yellow,Orange,Purple,Green"
339,base,
340,base,
341,base,"Red,Blue,Green,Yellow,Orange,Purple"
342,base,
343,base,
344,base,"Blue,Orange,Green,Yellow,Purple,Red"
345,base,
346,base,
347,base,"Red,Orange,Green,Blue,Purple,Yellow"
348,base,
349,base,
350,base,"Red,Blue,Green,Yellow,Orange,Purple"
351,base,"Red,Blue,Green,Orange,Purple,Yellow"
352,base,
353,base,
354,base,
355,base,"Red,Blue,Green,Yellow"
356,base,"Red,Orange,Green,Blue,Purple,Yellow"
357,base,
358,base,
359,base,
360,base,
361,base,
362,base,
363,base,
364,base,
365,base,
366,base,
367,base,
368,base,
369,base,"Blue,Green,Orange,Yellow,Purple"
370,base,"Red,Orange,Green,Yellow,Blue"
371,base,"Red,Green,Yellow,Blue,Purple,Orange"
372,base,
373,base,"Red,Green,Purple,Blue,Yellow,Orange"
374,base,
375,base,
376,base,Blue
377,base,"Red,Purple,Green,Yellow,Orange,Blue"
378,base,
379,base,
380,base,
381,base,"Blue,Green,Yellow,Orange,Purple"
382,base,"Purple,Green,Yellow"
383,base,
384,base,
385,base,"Red,Blue,Yellow,Green,Orange,Red"
386,base,
387,base,"Red,Yellow,Blue,Green,Orange,Purple"
388,base,"Blue,Yellow,Red,Green,Purple,Orange"
389,base,"Red,Blue,Green,Yellow,Orange,Purple"
390,base,Red
391,base,"Red,Blue,Yellow,Green,Orange,Purple"
392,base,"Red,Blue,Orange,Purple,Green,Yellow"
393,base,
394,base,
395,base,
396,base,
397,base,
398,base,
399,base,"Blue,Green,Orange,Red,Purple,Yellow"
400,base,"Red,Blue,Green,Orange,Red,Blue"
401,base,
402,base,"Blue,Yellow,Green,Orange"
403,base,
404,base,"Red,Blue,Green,Yellow,Orange,Purple"
405,base,Red
406,base,"Red,Green,Yellow,Blue,Orange,Purple"
407,base,
408,base,"Red,Blue,Green,Yellow,Orange,Purple"
409,base,"Red,Blue,Green,Purple,Orange,Yellow"
410,base,"Orange,Yellow,Blue,Purple,Green,Red"
411,base,"Red,Green,Yellow,Blue,Purple,Orange"
412,base,
413,base,"Red,Green,Purple,Yellow,Blue,Orange"
414,base,"Blue,Green,Purple,Orange,Yellow,Red"
415,base,
416,base,
417,base,
418,base,
419,base,"Red,Blue,Green,Yellow,Orange,Purple"
420,base,"Red,Yellow,Green,Blue,Orange,Red"
421,base,
422,base,
423,base,"Blue,Green,Yellow,Purple,Red"
424,base,"Red,Green,Orange,Blue,Yellow,Purple"
425,base,
426,base,
427,base,"Red,Blue,Green,Yellow,Orange,Purple"
428,base,"Blue,Red,Green,Yellow,Orange,Purple"
429,base,
430,base,
431,base,
432,base,
433,base,"Red,Blue"
434,base,"Red,Blue,Green,Yellow,Purple,Orange"
435,base,"Red,Blue,Yellow,Green,Orange,Purple"
436,base,
437,base,
438,base,
439,base,"Green,Blue,Red,Yellow,Purple,Orange"
440,base,
441,base,
442,base,"Blue,Green,Red,Yellow,Orange,Purple"
443,base,
444,base,
445,base,"Red,Red,Blue,Yellow,Green,Purple"
446,base,
447,base,
448,base,
449,base,"Red,Yellow,Blue,Green,Orange,Purple"
450,base,
451,base,
452,base,Red
453,base,
454,base,"Red,Purple,Orange,Green,Blue,Yellow"
455,base,"Red,Blue,Green,Yellow,Orange,Purple"
456,base,"Red,Green,Orange,Yellow,Blue,Purple"
457,base,
458,base,
459,base,
460,base,
461,base,"Red,Green,Purple,Orange,Blue,Yellow"
462,base,
463,base,
464,base,
465,base,
466,base,
467,base,
468,base,"Blue,Green,Red,Yellow,Orange,Purple"
469,base,"Orange,Blue,Purple"
470,base,"Blue,Yellow"
471,base,
472,base,
473,base,
474,base,
475,base,"Red,Blue,Green,Yellow,Orange,Purple"
476,base,
477,base,"Red,Green,Yellow,Orange,Blue,Purple"
478,base,"Red,Blue,Green,Yellow,Orange,Purple"
479,base,"Red,Blue,Green,Yellow,Purple,Orange"
480,base,
481,base,
482,base,
483,base,
484,base,
485,base,"Red,Yellow,Orange,Green,Blue,Purple"
486,base,
487,base,
488,base,"Red,Green,Blue,Yellow,Orange,Purple"
489,base,
490,base,"Red,Blue,Green,Yellow,Orange,Purple"
491,base,"Red,Blue,Green"
492,base,"Red,Green,Yellow,Purple,Blue,Orange"
493,base,Green
494,base,"Red,Blue,Green,Yellow,Orange,Purple"
495,base,"Blue,Red,Green,Yellow,Purple,Orange"
496,base,
497,base,
498,base,"Red,Green,Purple,Orange,Blue,Yellow"
499,base,
500,base,
501,base,"Red,Blue,Green,Yellow,Orange,Purple"
502,base,"Red,Green,Blue,Yellow,Purple,Orange"
503,base,"Red,Blue,Green,Yellow,Orange,Purple"
504,base,
505,base,
506,base,
507,base,
508,base,
509,base,
510,base,
511,base,
512,base,
513,base,"Red,Blue,Green,Yellow,Orange,Purple"
514,base,
515,base,
516,base,"Red,Blue,Green,Yellow,Orange,Purple"
517,base,"Red,Orange,Purple,Green,Blue,Yellow"
518,base,
519,base,
520,base,"Red,Blue,Green"
521,base,
522,base,"Red,Blue,Green,Orange,Purple,Yellow"
523,base,
524,base,
525,base,"Red,Green,Yellow,Blue,Orange,Purple"
526,base,"Red,Orange,Green,Purple,Blue,Yellow"
527,base,"Red,Blue,Green,Purple,Yellow,Orange"
528,base,"Red,Blue,Green,Orange,Yellow,Purple"
529,base,
530,base,"Red,Blue,Yellow,Green,Orange,Purple"
531,base,"Blue,Green,Orange,Red,Purple"
532,base,
533,base,
534,base,
535,base,
536,base,
537,base,"Red,Blue,Yellow,Green,Orange,Purple"
538,base,Green
539,base,"Red,Yellow,Blue,Green,Orange,Purple"
540,base,
541,base,
542,base,
543,base,
544,base,
545,base,"Red,Purple,Green,Blue,Orange,Red"
546,base,
547,base,"Red,Blue,Green,Purple,Blue,Red"
548,base,
549,base,
550,base,"Red,Blue,Green,Yellow,Orange,Purple"
551,base,
552,base,
553,base,
554,base,
555,base,
556,base,
557,base,
558,base,"Red,Green,Blue,Yellow,Purple,Orange"
559,base,"Red,Green,Blue,Yellow,Orange,Purple"
560,base,
561,base,
562,base,
563,base,
564,base,
565,base,"Red,Blue,Green,Yellow,Purple,Blue"
566,base,
567,base,"Red,Blue,Green,Yellow,Purple,Orange"
568,base,
569,base,
570,base,
571,base,
572,base,
573,base,"Red,Yellow,Blue,Green,Purple,Orange"
574,base,"Red,Purple,Yellow,Green,Blue,Orange"
575,base,
576,base,
577,base,
578,base,Blue
579,base,"Red,Blue,Green,Yellow,Orange,Purple"
580,base,"Red,Blue,Green,Yellow,Purple,Orange"
581,base,"Red,Blue,Yellow,Green,Orange,Purple"
582,base,
583,base,"Red,Blue,Green,Yellow,Orange,Purple"
584,base,
585,base,
586,base,
587,base,
588,base,"Red,Purple"
589,base,
590,base,"Red,Blue,Green,Yellow,Orange,Purple"
591,base,"Red,Green,Purple,Blue,Yellow,Orange"
592,base,
593,base,"Red,Blue,Green,Red,Orange,Purple"
594,base,
595,base,"Red,Blue,Green,Yellow,Orange,Purple"
596,base,
597,base,"Blue,Green,Yellow,Red,Orange,Purple"
598,base,
599,base,
600,base,"Red,Green,Orange,Blue,Purple,Yellow"
601,base,"Blue,Red,Yellow,Green,Purple"
602,base,"Red,Green,Yellow,Orange,Blue,Purple"
603,base,
604,base,"Red,Green,Orange,Blue,Yellow,Purple"
605,base,
606,base,
607,base,
608,base,
609,base,
610,base,
611,base,
612,base,
613,base,"Red,Blue,Green,Yellow,Purple,Red"
614,base,"Red,Green,Purple,Blue,Orange,Yellow"
615,base,"Red,Green,Blue,Yellow,Orange,Purple"
616,base,"Red,Blue,Green,Yellow,Orange,Purple"
617,base,"Blue,Green,Yellow,Orange,Purple,Red"
618,base,"Red,Purple,Orange,Yellow,Green,Blue"
619,base,"Blue,Green,Yellow,Purple,Orange,Red"
620,base,"Red,Green,Orange,Yellow,Purple,Blue"
621,base,
622,base,
623,base,
624,base,
625,base,
626,base,
627,base,
628,base,
629,base,
630,base,
631,base,"Red,Blue,Green,Yellow,Orange,Purple"
632,base,
633,base,
634,base,"Red,Blue,Green,Yellow,Orange,Purple"
635,base,
636,base,
637,base,
638,base,
639,base,
640,base,
641,base,
642,base,
643,base,"Blue,Yellow,Purple,Green,Orange,Red"
644,base,
645,base,
646,base,"Red,Blue,Green,Yellow,Orange,Purple"
647,base,
648,base,
649,base,"Red,Blue,Green,Yellow,Orange,Purple"
650,base,"Blue,Green,Red,Yellow,Orange,Purple"
651,base,"Red,Yellow,Green,Purple,Blue,Orange"
652,base,"Blue,Yellow,Green,Orange"
653,base,
654,base,
655,base,
656,base,
657,base,
658,base,"Red,Green,Blue,Purple,Orange,Yellow"
659,base,
660,base,
661,base,
662,base,
663,base,
664,base,"Yellow,Red,Green,Blue,Orange,Purple"
665,base,"Blue,Orange"
666,base,"Red,Yellow,Green,Purple,Blue,Orange"
667,base,
668,base,"Red,Blue,Green,Yellow,Orange,Purple"
669,base,"Green,Blue,Yellow,Red,Purple,Orange"
670,base,
671,base,
672,base,
673,base,
674,base,
675,base,
676,base,Blue
677,base,
678,base,"Red,Blue,Green,Yellow,Orange,Purple"
679,base,
680,base,
681,base,"Red,Blue,Green,Yellow,Orange,Purple"
682,base,
683,base,"Red,Green,Yellow,Orange,Blue,Purple"
684,base,
685,base,
686,base,"Red,Blue,Green,Yellow"
687,base,
688,base,
689,base,
690,base,
691,base,
692,base,"Red,Blue,Green,Yellow,Orange,Purple"
693,base,
694,base,"Blue,Green,Yellow,Red,Orange,Purple"
695,base,
696,base,"Red,Green,Blue,Yellow,Purple,Orange"
697,base,"Red,Orange,Blue,Yellow,Green,Purple"
698,base,"Red,Green,Blue,Yellow,Purple,Orange"
699,base,"Blue,Green,Yellow,Red,Orange,Purple"
700,base,
701,base,"Blue,Yellow,Green,Red,Purple"
702,base,
703,base,"Red,Blue,Green,Yellow,Purple,Orange"
704,base,
705,base,"Red,Blue,Green,Yellow,Orange,Purple"
706,base,"Red,Blue,Green,Yellow,Purple,Orange"
707,base,"Blue,Green,Yellow,Purple,Orange,Red"
708,base,
709,base,
710,base,
711,base,"Red,Blue,Green,Yellow,Orange,Purple"
712,base,"Blue,Green,Yellow,Orange,Purple"
713,base,"Red,Green,Orange,Blue,Purple,Yellow"
714,base,"Green,Blue,Orange,Purple,Yellow,Red"
715,base,
716,base,"Red,Purple,Green,Orange,Blue"
717,base,
718,base,
719,base,
720,base,
721,base,"Red,Orange,Purple,Blue,Yellow,Green"
722,base,
723,base,
724,base,"Blue,Orange,Green,Yellow,Purple,Red"
725,base,
726,base,"Red,Blue,Green,Yellow,Orange,Purple"
727,base,
728,base,"Red,Blue,Green,Yellow,Orange,Purple"
729,base,
730,base,"Red,Blue,Green,Yellow,Orange,Purple"
731,base,
732,base,"Red,Blue,Green,Yellow,Orange"
733,base,
734,base,"Red,Blue,Yellow,Green,Purple,Orange"
735,base,
736,base,
737,base,"Blue,Green,Yellow,Red,Purple,Orange"
738,base,"Red,Green,Orange,Yellow,Purple,Blue"
739,base,
740,base,
741,base,
742,base,"Red,Blue,Green,Yellow,Orange,Purple"
743,base,
744,base,"Red,Yellow,Green,Purple,Blue,Orange"
745,base,
746,base,
747,base,
748,base,
749,base,
750,base,
751,base,
752,base,
753,base,Yellow
754,base,
755,base,
756,base,
757,base,
758,base,
759,base,"Red,Blue,Green,Yellow,Orange,Purple"
760,base,
761,base,"Red,Yellow,Blue,Green,Purple,Orange"
762,base,
763,base,
764,base,"Red,Green,Yellow,Purple,Blue,Red"
765,base,
766,base,
767,base,
768,base,"Red,Orange"
769,base,
770,base,
771,base,"Red,Blue,Green,Yellow,Orange,Purple"
772,base,
773,base,
774,base,
775,base,
776,base,
777,base,"Red,Blue,Orange,Purple,Yellow,Green"
778,base,
779,base,
780,base,
781,base,"Red,Blue,Green,Yellow,Orange,Purple"
782,base,
783,base,
784,base,
785,base,
786,base,"Blue,Green,Yellow,Red,Purple,Orange"
787,base,"Blue,Yellow,Green,Orange,Red,Purple"
788,base,"Yellow,Purple,Orange,Red,Green,Blue"
789,base,
790,base,"Red,Green,Blue,Yellow,Purple,Orange"
791,base,"Red,Green,Yellow,Orange,Blue,Purple"
792,base,
793,base,
794,base,"Red,Blue,Yellow,Green,Purple,Orange"
795,base,
796,base,"Red,Yellow,Green,Orange,Blue,Purple"
797,base,
798,base,"Red,Blue,Green,Purple,Yellow,Orange"
799,base,
800,base,
801,base,
802,base,
803,base,
804,base,"Red,Blue,Green,Orange,Red,Purple"
805,base,"Red,Green,Orange,Purple,Blue,Yellow"
806,base,
807,base,
808,base,
809,base,Red
810,base,"Red,Orange,Green,Blue,Yellow,Purple"
811,base,"Red,Orange,Yellow,Green,Blue,Purple"
812,base,
813,base,"Red,Green,Purple,Yellow,Blue,Orange"
814,base,"Red,Blue,Green,Orange,Purple,Yellow"
815,base,"Red,Blue,Yellow,Orange,Green,Purple"
816,base,
817,base,"Green,Blue,Red,Purple,Orange"
818,base,
819,base,
820,base,
821,base,
822,base,"Red,Blue,Green,Yellow,Orange,Purple"
823,base,
824,base,
825,base,
826,base,
827,base,
828,base,
829,base,"Red,Green,Blue,Orange,Purple,Yellow"
830,base,
831,base,
832,base,"Red,Orange,Yellow,Green,Blue,Purple"
833,base,"Red,Green,Yellow,Orange,Purple"
834,base,"Red,Blue,Green,Yellow,Orange,Purple"
835,base,
836,base,
837,base,
838,base,
839,base,
840,base,
841,base,
842,base,
843,base,
844,base,
845,base,
846,base,
847,base,
848,base,
849,base,"Red,Blue,Green,Orange,Yellow"
850,base,
851,base,
852,base,"Red,Blue,Green,Orange"
853,base,
854,base,
855,base,
856,base,"Red,Blue,Green,Yellow"
857,base,
858,base,
859,base,
860,base,"Red,Blue,Green,Orange,Yellow,Purple"
861,base,"Red,Blue,Green,Yellow,Orange,Purple"
862,base,
863,base,
864,base,"Red,Yellow,Blue,Green,Purple,Red"
865,base,
866,base,"Blue,Green,Yellow,Purple,Red,Orange"
867,base,"Red,Blue,Green"
868,base,"Red,Blue,Green,Yellow,Orange,Purple"
869,base,
870,base,
871,base,"Green,Blue,Orange,Purple,Yellow,Red"
872,base,"Purple,Blue,Green,Red,Red,Green"
873,base,
874,base,"Red,Blue,Yellow,Green,Purple,Orange"
875,base,
876,base,
877,base,"Red,Blue,Green,Yellow,Orange,Purple"
878,base,
879,base,
880,base,
881,base,"Red,Blue,Green,Yellow,Orange,Purple"
882,base,
883,base,Green
884,base,"Red,Blue,Green,Yellow,Orange,Purple"
885,base,
886,base,
887,base,
888,base,"Red,Green,Yellow"
889,base,"Yellow,Red,Blue,Green,Orange"
890,base,"Blue,Green,Orange,Red,Purple,Yellow"
891,base,
892,base,
893,base,
894,base,
895,base,
896,base,"Red,Blue,Green,Yellow,Orange,Purple"
897,base,"Red,Green,Yellow,Orange,Blue,Purple"
898,base,"Red,Green,Yellow,Orange,Purple,Blue"
899,base,"Red,Green,Yellow,Blue,Orange,Purple"
900,base,"Red,Blue,Green,Yellow,Orange,Purple"
901,base,"Blue,Green,Yellow,Purple,Red,Orange"
902,base,
903,base,"Red,Blue,Green,Yellow,Orange,Purple"
904,base,
905,base,"Red,Blue,Green,Yellow,Orange,Purple"
906,base,"Blue,Yellow,Red,Green,Purple,Orange"
907,base,"Red,Green,Purple,Yellow,Orange,Blue"
908,base,
909,base,"Red,Orange,Green,Blue,Yellow,Purple"
910,base,
911,base,
912,base,
913,base,"Yellow,Purple,Orange,Red"
914,base,"Red,Blue,Green,Yellow,Purple,Orange"
915,base,"Red,Blue,Yellow,Orange,Green,Purple"
916,base,"Blue,Yellow,Green,Red,Purple,Orange"
917,base,"Red,Blue"
918,base,
919,base,"Red,Green,Yellow,Purple,Orange,Blue"
920,base,
921,base,
922,base,
923,base,
924,base,
925,base,
926,base,
927,base,
928,base,
929,base,
930,base,
931,base,"Red,Blue,Green,Yellow,Orange,Purple"
932,base,"Red,Yellow,Green,Purple,Blue,Orange"
933,base,
934,base,"Red,Blue,Green,Purple,Yellow,Orange"
935,base,
936,base,
937,base,
938,base,
939,base,
940,base,"Red,Green,Blue,Orange,Yellow,Purple"
941,base,
942,base,"Red,Blue"
943,base,
944,base,
945,base,
946,base,"Red,Blue,Green,Yellow,Purple,Orange"
947,base,"Blue,Orange,Purple,Red,Green,Yellow"
948,base,
949,base,
950,base,"Red,Green,Orange,Purple,Blue,Yellow"
951,base,"Red,Blue,Green,Yellow,Orange,Purple"
952,base,"Yellow,Blue,Purple,Green,Red,Orange"
953,base,
954,base,"Green,Yellow,Blue,Orange,Purple,Red"
955,base,
956,base,"Red,Green,Yellow,Blue,Orange,Purple"
957,base,
958,base,
959,base,
960,base,
961,base,
962,base,
963,base,"Red,Blue,Green,Yellow,Orange,Purple"
964,base,"Red,Orange,Green,Yellow,Purple,Blue"
965,base,"Red,Blue,Green,Yellow,Orange,Purple"
966,base,"Red,Blue,Green,Yellow,Orange,Purple"
967,base,
968,base,"Red,Blue,Green,Yellow,Orange,Purple"
969,base,"Red,Blue,Green,Orange,Purple,Yellow"
970,base,"Red,Green,Purple,Blue,Orange,Yellow"
971,base,
972,base,"Red,Blue,Green,Orange"
973,base,
974,base,
975,base,
976,base,
977,base,
978,base,
979,base,"Red,Blue,Green,Yellow,Orange,Purple"
980,base,"Yellow,Green,Red,Purple,Orange"
981,base,
982,base,
983,base,
984,base,
985,base,"Red,Blue,Green,Yellow,Purple,Red"
986,base,
987,base,
988,base,"Red,Blue,Green"
989,base,
990,base,
991,base,
992,base,"Red,Blue,Green,Yellow,Orange,Purple"
993,base,"Red,Orange,Yellow,Blue,Green,Purple"
994,base,
995,base,
996,base,
997,base,
998,base,"Blue,Green,Red,Yellow,Orange,Purple"
999,base,"Red,Blue,Green,Yellow,Orange,Purple"
1000,base,
1001,base,
1002,base,
1003,base,
1004,base,
1005,base,
1006,base,"Red,Blue,Green,Orange,Yellow,Purple"
1007,base,"Red,Blue,Green,Yellow,Orange,Purple"
1008,base,
1009,base,
1010,base,
1011,base,"Red,Green,Blue,Orange,Purple,Yellow"
1012,base,"Red,Blue,Green,Yellow,Orange,Purple"
1013,base,
1014,base,
1015,base,
1016,base,
1017,base,
1018,base,
1019,base,"Red,Orange,Purple,Blue,Green,Yellow"
1020,base,
1021,base,
1022,base,
1023,base,
1024,base,
1025,base,"Red,Orange,Green,Yellow,Blue"
1026,base,"Red,Blue,Green,Purple,Orange,Yellow"
1027,base,
1028,base,"Red,Green,Yellow,Blue,Orange,Purple"
1029,base,
1030,base,"Blue,Orange"
1031,base,"Red,Blue,Green,Yellow,Orange,Purple"
1032,base,"Red,Blue,Green,Yellow,Orange,Purple"
1033,base,
1034,base,
1035,base,"Red,Green,Yellow,Orange,Blue,Purple"
