Run,Model Type,Extracted Numbers
122,fine-tuned,"3,5,1"
123,fine-tuned,"4,4,6"
124,fine-tuned,"5,4,1"
125,fine-tuned,"5,4,3"
126,fine-tuned,"6,2,1"
127,fine-tuned,"3,1,6"
128,fine-tuned,"5,3,6"
129,fine-tuned,"3,2,2"
130,fine-tuned,"6,1,2"
131,fine-tuned,"5,1,1"
132,fine-tuned,"2,1,5"
133,fine-tuned,"4,1,6"
134,fine-tuned,"5,5,3"
135,fine-tuned,"2,6,5"
136,fine-tuned,"1,4,4"
137,fine-tuned,"3,4,1"
138,fine-tuned,"6,6,5"
139,fine-tuned,"2,4,3"
140,fine-tuned,"3,1,5"
141,fine-tuned,"2,6,3"
142,fine-tuned,"1,6,4"
143,fine-tuned,"1,2,3"
144,fine-tuned,"6,1,6"
145,fine-tuned,"1,6,3"
146,fine-tuned,"6,1,1"
147,fine-tuned,"4,1,5"
148,fine-tuned,"1,3,4"
149,fine-tuned,"1,1,5"
150,fine-tuned,"2,6,5"
151,fine-tuned,"3,6,1"
152,fine-tuned,"4,3,1"
153,fine-tuned,"2,2,1"
154,fine-tuned,"1,4,6"
155,fine-tuned,"3,3,2"
156,fine-tuned,"5,5,6"
157,fine-tuned,"3,4,1"
158,fine-tuned,"5,6,5"
159,fine-tuned,"2,2,2"
160,fine-tuned,"1,6,2"
161,fine-tuned,"6,6,3"
162,fine-tuned,"3,1,3"
163,fine-tuned,"4,2,6"
164,fine-tuned,"4,1,2"
165,fine-tuned,"6,1,2"
166,fine-tuned,"5,4,1"
167,fine-tuned,"5,5,2"
168,fine-tuned,"6,2,1"
169,fine-tuned,"6,2,5"
170,fine-tuned,"6,1,4"
171,fine-tuned,"6,5,1"
172,fine-tuned,"2,2,1"
173,fine-tuned,"2,2,6"
174,fine-tuned,"5,3,4"
175,fine-tuned,"4,4,6"
176,fine-tuned,"5,1,3"
177,fine-tuned,"6,1,3"
178,fine-tuned,"3,1,1"
179,fine-tuned,"2,4,1"
180,fine-tuned,"3,2,5"
181,fine-tuned,"4,5,1"
182,fine-tuned,"3,3,1"
183,fine-tuned,"2,4,4"
184,fine-tuned,"1,1,3"
185,fine-tuned,"6,5,3"
186,fine-tuned,"1,5,3"
187,fine-tuned,"6,6,2"
188,fine-tuned,"6,5,4"
189,fine-tuned,"1,5,2"
190,fine-tuned,"5,4,4"
191,fine-tuned,"5,3,1"
192,fine-tuned,"2,5,2"
193,fine-tuned,"6,4,2"
194,fine-tuned,"2,6,6"
195,fine-tuned,"6,1,1"
196,fine-tuned,"2,5,1"
197,fine-tuned,"5,4,5"
198,fine-tuned,"4,1,2"
199,fine-tuned,"2,3,3"
200,fine-tuned,"2,1,5"
201,fine-tuned,"1,5,2"
202,fine-tuned,"6,5,2"
203,fine-tuned,"5,4,4"
204,fine-tuned,"3,5,3"
205,fine-tuned,"4,6,1"
206,fine-tuned,"6,4,3"
207,fine-tuned,"6,2,6"
208,fine-tuned,"3,3,1"
209,fine-tuned,"3,1,4"
210,fine-tuned,"2,3,5"
211,fine-tuned,"5,6,5"
212,fine-tuned,"1,3,3"
213,fine-tuned,"1,1,1"
214,fine-tuned,"6,2,3"
215,fine-tuned,"1,5,3"
216,fine-tuned,"1,1,6"
217,fine-tuned,"5,1,6"
218,fine-tuned,"1,3,4"
219,fine-tuned,"2,5,6"
220,fine-tuned,"1,5,2"
221,fine-tuned,"4,1,5"
222,fine-tuned,"1,6,3"
223,fine-tuned,"3,5,2"
224,fine-tuned,"1,2,2"
225,fine-tuned,"2,6,1"
226,fine-tuned,"2,1,4"
227,fine-tuned,"3,3,2"
228,fine-tuned,"3,3,5"
229,fine-tuned,"1,6,3"
230,fine-tuned,"2,5,1"
231,fine-tuned,"5,4,5"
232,fine-tuned,"5,5,1"
233,fine-tuned,"5,2,3"
234,fine-tuned,"3,3,1"
235,fine-tuned,"6,3,5"
236,fine-tuned,"1,4,5"
237,fine-tuned,"5,2,2"
238,fine-tuned,"4,1,5"
239,fine-tuned,"1,2,2"
240,fine-tuned,"5,1,3"
241,fine-tuned,"3,4,2"
242,fine-tuned,"2,3,6"
243,fine-tuned,"5,1,2"
244,fine-tuned,"6,5,6"
245,fine-tuned,"3,2,4"
246,fine-tuned,"6,5,1"
247,fine-tuned,"1,4,1"
248,fine-tuned,"2,1,4"
249,fine-tuned,"1,2,6"
250,fine-tuned,"6,2,4"
251,fine-tuned,"2,2,6"
252,fine-tuned,"2,5,4"
253,fine-tuned,"2,1,4"
254,fine-tuned,"1,3,1"
255,fine-tuned,"4,5,3"
256,fine-tuned,"5,4,5"
257,fine-tuned,"5,6,5"
258,fine-tuned,"1,5,3"
259,fine-tuned,"2,1,4"
260,fine-tuned,"4,5,4"
261,fine-tuned,"2,3,3"
262,fine-tuned,"2,6,6"
263,fine-tuned,"6,2,4"
264,fine-tuned,"5,2,5"
265,fine-tuned,"5,6,3"
266,fine-tuned,"5,5,4"
267,fine-tuned,"6,2,2"
268,fine-tuned,"3,6,2"
269,fine-tuned,"1,1,5"
270,fine-tuned,"5,1,5"
271,fine-tuned,"2,3,1"
272,fine-tuned,"1,5,5"
273,fine-tuned,"1,2,2"
274,fine-tuned,"3,4,1"
275,fine-tuned,"1,4,2"
276,fine-tuned,"6,6,3"
277,fine-tuned,"1,6,5"
278,fine-tuned,"2,1,2"
279,fine-tuned,"1,3,5"
280,fine-tuned,"1,6,1"
281,fine-tuned,"1,1,1"
282,fine-tuned,"1,4,4"
283,fine-tuned,"5,3,2"
284,fine-tuned,"5,6,5"
285,fine-tuned,"4,3,6"
286,fine-tuned,"1,5,1"
287,fine-tuned,"6,2,4"
288,fine-tuned,"2,3,3"
289,fine-tuned,"1,1,6"
290,fine-tuned,"2,2,6"
291,fine-tuned,"6,2,5"
292,fine-tuned,"3,2,3"
293,fine-tuned,"4,4,6"
294,fine-tuned,"1,5,2"
295,fine-tuned,"1,4,5"
296,fine-tuned,"1,2,4"
297,fine-tuned,"1,4,3"
298,fine-tuned,"6,5,1"
299,fine-tuned,"2,6,1"
300,fine-tuned,"6,2,6"
301,fine-tuned,"3,3,4"
302,fine-tuned,"6,6,3"
303,fine-tuned,"1,2,6"
304,fine-tuned,"3,6,2"
305,fine-tuned,"6,2,2"
306,fine-tuned,"4,4,2"
307,fine-tuned,"1,4,1"
308,fine-tuned,"6,1,6"
309,fine-tuned,"1,3,3"
310,fine-tuned,"5,5,3"
311,fine-tuned,"5,1,1"
312,fine-tuned,"3,2,3"
313,fine-tuned,"6,6,4"
314,fine-tuned,"2,5,2"
315,fine-tuned,"6,6,1"
316,fine-tuned,"2,3,6"
317,fine-tuned,"6,6,1"
318,fine-tuned,"5,4,5"
319,fine-tuned,"2,5,3"
320,fine-tuned,"3,4,3"
321,fine-tuned,"6,6,5"
322,fine-tuned,"2,6,3"
323,fine-tuned,"1,3,6"
324,fine-tuned,"6,3,4"
325,fine-tuned,"5,3,6"
326,fine-tuned,"5,3,3"
327,fine-tuned,"1,6,5"
328,fine-tuned,"3,1,4"
329,fine-tuned,"2,2,4"
330,fine-tuned,"4,6,2"
331,fine-tuned,"3,2,4"
332,fine-tuned,"2,2,1"
333,fine-tuned,"3,2,1"
334,fine-tuned,"4,6,4"
335,fine-tuned,"5,4,1"
336,fine-tuned,"1,5,2"
337,fine-tuned,"1,3,5"
338,fine-tuned,"2,1,2"
339,fine-tuned,"4,6,3"
340,fine-tuned,"4,4,6"
341,fine-tuned,"3,2,2"
342,fine-tuned,"1,6,3"
343,fine-tuned,"5,2,5"
344,fine-tuned,"4,5,6"
345,fine-tuned,"6,1,4"
346,fine-tuned,"6,1,3"
347,fine-tuned,"1,1,6"
348,fine-tuned,"3,4,2"
349,fine-tuned,"5,3,2"
350,fine-tuned,"1,1,3"
351,fine-tuned,"4,4,6"
352,fine-tuned,"2,5,3"
353,fine-tuned,"5,1,5"
354,fine-tuned,"5,1,3"
355,fine-tuned,"5,1,6"
356,fine-tuned,"1,2,5"
357,fine-tuned,"4,3,3"
358,fine-tuned,"6,6,3"
359,fine-tuned,"1,5,3"
360,fine-tuned,"2,2,5"
361,fine-tuned,"4,4,4"
362,fine-tuned,"5,1,5"
363,fine-tuned,"5,6,6"
364,fine-tuned,"5,1,2"
365,fine-tuned,"1,2,2"
366,fine-tuned,"2,5,1"
367,fine-tuned,"3,3,1"
368,fine-tuned,"2,2,1"
369,fine-tuned,"4,3,5"
370,fine-tuned,"1,6,1"
371,fine-tuned,"3,6,2"
372,fine-tuned,"1,1,2"
373,fine-tuned,"6,6,6"
374,fine-tuned,"5,1,4"
375,fine-tuned,"1,5,4"
376,fine-tuned,"4,6,4"
377,fine-tuned,"1,2,1"
378,fine-tuned,"1,1,2"
379,fine-tuned,"6,5,3"
380,fine-tuned,"1,3,6"
381,fine-tuned,"3,5,4"
382,fine-tuned,"2,6,5"
383,fine-tuned,"5,3,4"
384,fine-tuned,"5,1,4"
385,fine-tuned,"5,3,6"
386,fine-tuned,"2,6,6"
387,fine-tuned,"6,4,3"
388,fine-tuned,"5,1,5"
389,fine-tuned,"5,3,3"
390,fine-tuned,"3,4,5"
391,fine-tuned,"4,4,6"
392,fine-tuned,"6,6,1"
393,fine-tuned,"5,2,2"
394,fine-tuned,"6,6,1"
395,fine-tuned,"6,4,6"
396,fine-tuned,"2,3,6"
397,fine-tuned,"3,4,6"
398,fine-tuned,"6,3,1"
399,fine-tuned,"4,6,5"
400,fine-tuned,"5,5,6"
401,fine-tuned,"1,5,4"
402,fine-tuned,"6,3,3"
403,fine-tuned,"6,2,4"
404,fine-tuned,"3,2,6"
405,fine-tuned,"6,1,3"
406,fine-tuned,"1,3,2"
407,fine-tuned,"1,5,5"
408,fine-tuned,"3,3,5"
409,fine-tuned,"1,1,4"
410,fine-tuned,"2,6,6"
411,fine-tuned,"5,1,3"
412,fine-tuned,"1,6,1"
413,fine-tuned,"1,5,1"
414,fine-tuned,"6,2,6"
415,fine-tuned,"3,5,2"
416,fine-tuned,"4,5,1"
417,fine-tuned,"5,1,6"
418,fine-tuned,"6,3,1"
419,fine-tuned,"1,5,6"
420,fine-tuned,"2,4,2"
421,fine-tuned,"4,6,6"
422,fine-tuned,"3,3,5"
423,fine-tuned,"1,4,1"
424,fine-tuned,"2,1,2"
425,fine-tuned,"6,1,6"
426,fine-tuned,"3,5,3"
427,fine-tuned,"4,2,4"
428,fine-tuned,"4,1,5"
429,fine-tuned,"4,5,2"
430,fine-tuned,"6,5,2"
431,fine-tuned,"4,4,1"
432,fine-tuned,"3,1,1"
433,fine-tuned,"6,6,1"
434,fine-tuned,"6,2,5"
435,fine-tuned,"1,3,4"
436,fine-tuned,"3,3,1"
437,fine-tuned,"4,1,2"
438,fine-tuned,"5,6,6"
439,fine-tuned,"2,3,4"
440,fine-tuned,"5,3,6"
441,fine-tuned,"4,5,2"
442,fine-tuned,"6,4,6"
443,fine-tuned,"3,2,6"
444,fine-tuned,"2,2,3"
445,fine-tuned,"4,4,6"
446,fine-tuned,"3,2,3"
447,fine-tuned,"1,6,6"
448,fine-tuned,"1,4,2"
449,fine-tuned,"4,1,1"
450,fine-tuned,"5,4,3"
451,fine-tuned,"4,6,4"
452,fine-tuned,"3,5,3"
453,fine-tuned,"5,6,3"
454,fine-tuned,"1,5,6"
455,fine-tuned,"2,4,5"
456,fine-tuned,"6,1,5"
457,fine-tuned,"3,1,6"
458,fine-tuned,"2,2,2"
459,fine-tuned,"5,6,6"
460,fine-tuned,"5,3,1"
461,fine-tuned,"6,6,5"
462,fine-tuned,"1,2,3"
463,fine-tuned,"3,4,2"
464,fine-tuned,"6,3,3"
465,fine-tuned,"6,2,6"
466,fine-tuned,"3,3,6"
467,fine-tuned,"2,4,6"
468,fine-tuned,"4,6,1"
469,fine-tuned,"2,3,1"
470,fine-tuned,"2,2,3"
471,fine-tuned,"2,3,1"
472,fine-tuned,"6,3,1"
473,fine-tuned,"5,1,6"
474,fine-tuned,"5,1,1"
475,fine-tuned,"6,5,4"
476,fine-tuned,"6,4,2"
477,fine-tuned,"4,4,6"
478,fine-tuned,"4,3,5"
479,fine-tuned,"3,3,1"
480,fine-tuned,"5,4,5"
481,fine-tuned,"5,1,1"
482,fine-tuned,"4,1,3"
483,fine-tuned,"5,3,2"
484,fine-tuned,"1,3,4"
485,fine-tuned,"5,1,4"
486,fine-tuned,"5,3,1"
487,fine-tuned,"3,3,5"
488,fine-tuned,"2,3,4"
489,fine-tuned,"2,2,3"
490,fine-tuned,"6,3,2"
491,fine-tuned,"6,6,2"
492,fine-tuned,"5,5,4"
493,fine-tuned,"2,6,4"
494,fine-tuned,"5,2,2"
495,fine-tuned,"4,2,3"
496,fine-tuned,"3,2,5"
497,fine-tuned,"4,4,3"
498,fine-tuned,"5,6,4"
499,fine-tuned,"6,5,4"
500,fine-tuned,"2,3,2"
501,fine-tuned,"2,5,3"
502,fine-tuned,"1,4,6"
503,fine-tuned,"4,5,4"
504,fine-tuned,"2,1,4"
505,fine-tuned,"3,3,5"
506,fine-tuned,"2,6,5"
507,fine-tuned,"1,5,3"
508,fine-tuned,"6,5,6"
509,fine-tuned,"2,6,4"
510,fine-tuned,"5,6,3"
511,fine-tuned,"2,5,2"
512,fine-tuned,"3,3,4"
513,fine-tuned,"2,6,2"
514,fine-tuned,"6,4,6"
515,fine-tuned,"2,1,4"
516,fine-tuned,"2,4,6"
517,fine-tuned,"6,4,6"
518,fine-tuned,"6,6,6"
519,fine-tuned,"2,6,2"
520,fine-tuned,"2,3,4"
521,fine-tuned,"4,4,2"
522,fine-tuned,"2,2,1"
523,fine-tuned,"3,1,6"
524,fine-tuned,"3,6,4"
525,fine-tuned,"4,2,3"
526,fine-tuned,"3,6,4"
527,fine-tuned,"4,2,2"
528,fine-tuned,"3,1,1"
529,fine-tuned,"5,6,5"
530,fine-tuned,"2,3,4"
531,fine-tuned,"5,3,5"
532,fine-tuned,"2,5,1"
533,fine-tuned,"4,3,2"
534,fine-tuned,"5,5,4"
535,fine-tuned,"3,2,5"
536,fine-tuned,"4,3,6"
537,fine-tuned,"6,1,4"
538,fine-tuned,"5,5,3"
539,fine-tuned,"2,2,1"
540,fine-tuned,"2,1,5"
541,fine-tuned,"1,2,1"
542,fine-tuned,"5,4,1"
543,fine-tuned,"2,3,2"
544,fine-tuned,"1,4,4"
545,fine-tuned,"3,6,6"
546,fine-tuned,"2,6,4"
547,fine-tuned,"6,4,1"
548,fine-tuned,"4,4,5"
549,fine-tuned,"1,6,5"
550,fine-tuned,"4,5,4"
551,fine-tuned,"4,1,5"
552,fine-tuned,"4,4,6"
553,fine-tuned,"3,5,4"
554,fine-tuned,"2,1,4"
555,fine-tuned,"5,3,1"
556,fine-tuned,"2,5,5"
557,fine-tuned,"3,3,4"
558,fine-tuned,"1,3,5"
559,fine-tuned,"2,5,4"
560,fine-tuned,"1,4,2"
561,fine-tuned,"1,3,1"
562,fine-tuned,"5,5,5"
563,fine-tuned,"6,3,4"
564,fine-tuned,"4,5,2"
565,fine-tuned,"3,1,2"
566,fine-tuned,"2,3,5"
567,fine-tuned,"2,3,6"
568,fine-tuned,"4,6,4"
569,fine-tuned,"3,1,1"
570,fine-tuned,"2,5,6"
571,fine-tuned,"4,1,3"
572,fine-tuned,"1,1,5"
573,fine-tuned,"3,5,2"
574,fine-tuned,"1,1,4"
575,fine-tuned,"4,1,1"
576,fine-tuned,"5,3,2"
577,fine-tuned,"6,1,3"
578,fine-tuned,"4,3,5"
579,fine-tuned,"1,2,3"
580,fine-tuned,"3,2,6"
581,fine-tuned,"3,2,6"
582,fine-tuned,"3,5,5"
583,fine-tuned,"6,2,3"
584,fine-tuned,"2,1,6"
585,fine-tuned,"6,5,6"
586,fine-tuned,"1,3,3"
587,fine-tuned,"2,5,3"
588,fine-tuned,"1,2,5"
589,fine-tuned,"4,3,3"
590,fine-tuned,"5,1,5"
591,fine-tuned,"3,6,5"
592,fine-tuned,"3,2,3"
593,fine-tuned,"4,2,5"
594,fine-tuned,"5,3,5"
595,fine-tuned,"3,5,2"
596,fine-tuned,"3,6,4"
597,fine-tuned,"2,3,2"
598,fine-tuned,"2,6,3"
599,fine-tuned,"6,6,4"
600,fine-tuned,"3,6,2"
601,fine-tuned,"1,2,5"
602,fine-tuned,"1,6,5"
603,fine-tuned,"2,2,6"
604,fine-tuned,"1,5,5"
605,fine-tuned,"4,2,4"
606,fine-tuned,"2,2,4"
607,fine-tuned,"2,2,2"
608,fine-tuned,"1,1,6"
609,fine-tuned,"3,5,2"
610,fine-tuned,"5,6,3"
611,fine-tuned,"2,1,2"
612,fine-tuned,"5,2,3"
613,fine-tuned,"5,1,6"
614,fine-tuned,"4,5,5"
615,fine-tuned,"4,1,3"
616,fine-tuned,"4,2,1"
617,fine-tuned,"1,5,5"
618,fine-tuned,"6,4,2"
619,fine-tuned,"2,6,1"
620,fine-tuned,"5,1,2"
621,fine-tuned,"2,6,4"
622,fine-tuned,"2,2,4"
623,fine-tuned,"3,6,1"
624,fine-tuned,"5,2,6"
625,fine-tuned,"2,2,1"
626,fine-tuned,"2,2,5"
627,fine-tuned,"4,5,6"
628,fine-tuned,"5,1,3"
629,fine-tuned,"3,6,1"
630,fine-tuned,"5,3,3"
631,fine-tuned,"1,2,3"
632,fine-tuned,"3,3,4"
633,fine-tuned,"4,5,5"
634,fine-tuned,"6,4,5"
635,fine-tuned,"4,6,3"
636,fine-tuned,"2,4,3"
637,fine-tuned,"3,1,6"
638,fine-tuned,"6,3,6"
639,fine-tuned,"1,5,1"
640,fine-tuned,"4,4,2"
641,fine-tuned,"4,4,2"
642,fine-tuned,"1,2,3"
643,fine-tuned,"2,2,2"
644,fine-tuned,"6,4,5"
645,fine-tuned,"2,1,1"
646,fine-tuned,"6,3,2"
647,fine-tuned,"5,2,6"
648,fine-tuned,"3,6,4"
649,fine-tuned,"5,3,1"
650,fine-tuned,"1,4,5"
651,fine-tuned,"3,4,4"
652,fine-tuned,"4,1,5"
653,fine-tuned,"6,3,4"
654,fine-tuned,"3,5,5"
655,fine-tuned,"4,2,4"
656,fine-tuned,"1,6,5"
657,fine-tuned,"1,2,5"
658,fine-tuned,"5,4,6"
659,fine-tuned,"3,4,4"
660,fine-tuned,"4,6,4"
661,fine-tuned,"4,6,3"
662,fine-tuned,"3,3,4"
663,fine-tuned,"4,6,1"
664,fine-tuned,"6,1,3"
665,fine-tuned,"1,6,4"
666,fine-tuned,"4,5,6"
667,fine-tuned,"2,6,2"
668,fine-tuned,"1,5,4"
669,fine-tuned,"5,5,6"
670,fine-tuned,"1,3,5"
671,fine-tuned,"5,3,2"
672,fine-tuned,"1,5,5"
673,fine-tuned,"2,5,1"
674,fine-tuned,"1,5,3"
675,fine-tuned,"2,6,4"
676,fine-tuned,"1,2,1"
677,fine-tuned,"6,5,2"
678,fine-tuned,"6,5,1"
679,fine-tuned,"3,4,5"
680,fine-tuned,"2,3,1"
681,fine-tuned,"5,5,3"
682,fine-tuned,"4,3,6"
683,fine-tuned,"6,5,2"
684,fine-tuned,"1,2,6"
685,fine-tuned,"2,4,3"
686,fine-tuned,"5,1,1"
687,fine-tuned,"3,2,3"
688,fine-tuned,"6,1,5"
689,fine-tuned,"4,5,1"
690,fine-tuned,"4,2,6"
691,fine-tuned,"2,3,2"
692,fine-tuned,"4,6,5"
693,fine-tuned,"3,4,6"
694,fine-tuned,"2,2,1"
695,fine-tuned,"2,2,2"
696,fine-tuned,"3,6,1"
697,fine-tuned,"5,4,4"
698,fine-tuned,"5,1,1"
699,fine-tuned,"3,2,3"
700,fine-tuned,"1,6,3"
701,fine-tuned,"3,6,6"
702,fine-tuned,"2,2,1"
703,fine-tuned,"3,3,6"
704,fine-tuned,"4,6,3"
705,fine-tuned,"4,2,6"
706,fine-tuned,"4,4,1"
707,fine-tuned,"3,1,3"
708,fine-tuned,"5,5,5"
709,fine-tuned,"4,6,5"
710,fine-tuned,"6,5,5"
711,fine-tuned,"6,5,2"
712,fine-tuned,"6,3,1"
713,fine-tuned,"2,4,2"
714,fine-tuned,"3,3,6"
715,fine-tuned,"1,4,1"
716,fine-tuned,"6,4,6"
717,fine-tuned,"1,3,6"
718,fine-tuned,"6,6,2"
719,fine-tuned,"1,4,5"
720,fine-tuned,"1,4,3"
721,fine-tuned,"4,4,2"
722,fine-tuned,"1,5,6"
723,fine-tuned,"2,6,6"
724,fine-tuned,"2,4,6"
725,fine-tuned,"2,4,4"
726,fine-tuned,"2,2,3"
727,fine-tuned,"6,4,2"
728,fine-tuned,"5,6,1"
729,fine-tuned,"2,1,1"
730,fine-tuned,"1,4,5"
731,fine-tuned,"1,1,3"
732,fine-tuned,"4,4,6"
733,fine-tuned,"6,6,5"
734,fine-tuned,"1,6,1"
735,fine-tuned,"1,5,2"
736,fine-tuned,"3,4,3"
737,fine-tuned,"2,2,4"
738,fine-tuned,"6,1,2"
739,fine-tuned,"5,6,2"
740,fine-tuned,"1,5,3"
741,fine-tuned,"2,2,6"
742,fine-tuned,"1,1,5"
743,fine-tuned,"2,1,6"
744,fine-tuned,"4,5,5"
745,fine-tuned,"5,5,2"
746,fine-tuned,"6,5,2"
747,fine-tuned,"2,2,6"
748,fine-tuned,"4,5,5"
749,fine-tuned,"3,3,3"
750,fine-tuned,"5,1,2"
751,fine-tuned,"2,4,5"
752,fine-tuned,"4,4,6"
753,fine-tuned,"2,4,4"
754,fine-tuned,"1,6,4"
755,fine-tuned,"1,2,3"
756,fine-tuned,"4,2,2"
757,fine-tuned,"2,1,3"
758,fine-tuned,"3,2,2"
759,fine-tuned,"2,2,3"
760,fine-tuned,"4,4,3"
761,fine-tuned,"4,5,2"
762,fine-tuned,"2,5,4"
763,fine-tuned,"6,1,3"
764,fine-tuned,"2,4,3"
765,fine-tuned,"4,6,3"
766,fine-tuned,"3,1,6"
767,fine-tuned,"5,3,2"
768,fine-tuned,"1,1,6"
769,fine-tuned,"5,4,2"
770,fine-tuned,"1,6,6"
771,fine-tuned,"6,4,2"
772,fine-tuned,"5,1,2"
773,fine-tuned,"1,2,5"
774,fine-tuned,"1,5,6"
775,fine-tuned,"5,6,4"
776,fine-tuned,"6,2,5"
777,fine-tuned,"1,4,2"
778,fine-tuned,"6,5,5"
779,fine-tuned,"5,2,5"
780,fine-tuned,"3,1,2"
781,fine-tuned,"6,6,3"
782,fine-tuned,"1,3,5"
783,fine-tuned,"1,3,4"
784,fine-tuned,"3,2,3"
785,fine-tuned,"6,5,4"
786,fine-tuned,"4,2,3"
787,fine-tuned,"6,4,2"
788,fine-tuned,"3,3,5"
789,fine-tuned,"6,6,3"
790,fine-tuned,"4,6,1"
791,fine-tuned,"3,1,4"
792,fine-tuned,"1,6,6"
793,fine-tuned,"3,4,6"
794,fine-tuned,"2,2,5"
795,fine-tuned,"1,1,5"
796,fine-tuned,"4,4,5"
797,fine-tuned,"6,2,3"
798,fine-tuned,"5,6,6"
799,fine-tuned,"5,1,6"
800,fine-tuned,"4,4,6"
801,fine-tuned,"1,3,5"
802,fine-tuned,"4,4,3"
803,fine-tuned,"2,4,1"
804,fine-tuned,"3,1,4"
805,fine-tuned,"4,2,5"
806,fine-tuned,"6,3,6"
807,fine-tuned,"6,3,4"
808,fine-tuned,"5,6,5"
809,fine-tuned,"3,1,3"
810,fine-tuned,"6,6,5"
811,fine-tuned,"3,6,6"
812,fine-tuned,"5,1,1"
813,fine-tuned,"1,2,3"
814,fine-tuned,"5,2,5"
815,fine-tuned,"6,3,4"
816,fine-tuned,"3,3,4"
817,fine-tuned,"6,3,6"
818,fine-tuned,"2,3,4"
819,fine-tuned,"2,5,3"
820,fine-tuned,"6,6,4"
821,fine-tuned,"2,1,1"
