Run,Model Type,Extracted Numbers
47,fine-tuned,"Blue,Red,Blue,Orange,Green"
48,fine-tuned,"Red,Blue,Blue,Green,Red"
49,fine-tuned,"Red,Red,Blue,Red,Orange,Blue"
50,fine-tuned,"Red,Red,Green,Green,Orange"
51,fine-tuned,"Red,Green,Orange,Orange,Blue"
52,fine-tuned,"Blue,Orange,Red,Red,Blue,Green"
53,fine-tuned,"Yellow,Red,Blue,Red,Red"
54,fine-tuned,"Green,Orange,Red,Blue,Blue,Orange"
55,fine-tuned,"Blue,Blue,Red,Red"
56,fine-tuned,"Green,Orange,Blue,Red,Green,Green"
57,fine-tuned,"Yellow,Blue,Green,Orange"
58,fine-tuned,"Blue,Green,Orange,Green,Orange"
59,fine-tuned,"Green,Blue,Green"
60,fine-tuned,"Orange,Purple,Green,Yellow,Red,Green"
61,fine-tuned,"Orange,Blue,Green,Green,Orange,Red"
62,fine-tuned,"Yellow,Blue,Green,Red,Green,Blue"
63,fine-tuned,"Blue,Green,Red,Green,Orange"
64,fine-tuned,"Red,Blue,Orange,Red"
65,fine-tuned,"Green,Red,Blue,Orange"
66,fine-tuned,"Blue,Orange,Red,Green,Green,Red"
67,fine-tuned,"Green,Orange,Orange,Blue,Blue,Green"
68,fine-tuned,"Purple,Blue,Green,Orange,Red,Green"
69,fine-tuned,"Yellow,Red,Blue,Blue"
70,fine-tuned,"Green,Orange,Orange,Blue"
71,fine-tuned,"Purple,Green,Red,Blue"
72,fine-tuned,"Red,Blue,Blue,Green,Orange"
73,fine-tuned,"Green,Red,Green,Green,Blue,Red"
74,fine-tuned,"Blue,Orange,Red"
75,fine-tuned,"Purple,Green,Blue,Red,Orange"
76,fine-tuned,"Blue,Green,Orange,Green,Orange"
77,fine-tuned,"Blue,Red,Orange,Red,Green,Blue"
78,fine-tuned,"Yellow,Orange,Green,Blue,Blue"
79,fine-tuned,"Blue,Green,Green"
80,fine-tuned,"Blue,Orange,Green,Green,Blue"
81,fine-tuned,"Red,Orange,Green,Blue,Red,Blue"
82,fine-tuned,"Green,Blue,Orange,Red,Blue,Red"
83,fine-tuned,"Red,Green,Orange,Green,Blue,Orange"
84,fine-tuned,"Green,Red,Orange,Orange"
85,fine-tuned,"Red,Blue,Green,Orange,Blue,Orange"
86,fine-tuned,"Yellow,Green,Orange,Orange,Green,Blue"
87,fine-tuned,"Orange,Blue,Green,Red,Blue,Purple"
88,fine-tuned,"Blue,Green,Green,Red,Orange"
89,fine-tuned,"Blue,Orange,Orange"
90,fine-tuned,"Yellow,Green,Blue,Red,Green"
91,fine-tuned,"Red,Green,Orange,Green,Orange,Red"
92,fine-tuned,"Red,Green,Green,Red,Blue,Orange"
93,fine-tuned,"Blue,Green,Orange,Yellow,Red,Purple"
94,fine-tuned,"Blue,Green,Orange,Red"
95,fine-tuned,"Blue,Orange,Green,Green,Red"
96,fine-tuned,"Yellow,Blue,Red,Red,Green,Red"
97,fine-tuned,"Red,Green,Green,Blue,Blue"
98,fine-tuned,"Orange,Red,Green,Blue"
99,fine-tuned,"Red,Orange,Orange,Orange,Blue"
100,fine-tuned,"Yellow,Green,Blue,Blue,Red,Red"
101,fine-tuned,"Green,Orange,Blue,Green,Red"
102,fine-tuned,"Red,Green,Red,Orange"
103,fine-tuned,"Blue,Green,Red,Green"
104,fine-tuned,"Blue,Green,Red,Blue,Orange"
105,fine-tuned,"Yellow,Green,Red,Orange,Green"
106,fine-tuned,"Green,Blue,Blue,Orange,Red"
107,fine-tuned,"Green,Blue,Red,Orange,Blue,Red"
108,fine-tuned,"Blue,Green,Orange,Orange,Red,Red"
109,fine-tuned,"Green,Red,Blue,Green,Blue"
110,fine-tuned,"Red,Green,Blue,Red,Orange,Red"
111,fine-tuned,"Blue,Orange,Green,Blue,Green,Orange"
112,fine-tuned,"Green,Blue,Green,Red,Orange"
113,fine-tuned,"Orange,Green,Blue,Blue,Red,Purple"
114,fine-tuned,"Green,Orange,Blue,Blue,Red,Blue"
115,fine-tuned,"Purple,Green,Red,Orange,Blue,Green"
116,fine-tuned,"Blue,Blue,Green,Orange"
117,fine-tuned,"Blue,Green,Red,Green,Green"
118,fine-tuned,"Blue,Orange,Green,Red,Red,Orange"
119,fine-tuned,"Green,Red,Blue,Red,Green"
120,fine-tuned,"Orange,Blue,Green,Orange,Blue"
121,fine-tuned,"Blue,Green,Orange,Green,Red,Blue"
122,fine-tuned,"Red,Blue,Orange,Green,Red,Orange"
123,fine-tuned,"Yellow,Green,Blue"
124,fine-tuned,"Blue,Green,Orange,Blue,Green"
125,fine-tuned,"Red,Blue,Green,Orange"
126,fine-tuned,"Yellow,Green,Red,Orange,Blue"
127,fine-tuned,"Purple,Orange,Blue,Green,Green"
128,fine-tuned,"Orange,Blue,Red,Red,Red"
129,fine-tuned,"Purple,Blue,Red,Orange,Red"
130,fine-tuned,"Orange,Blue,Red,Blue,Blue,Green"
131,fine-tuned,"Blue,Green,Orange,Green,Green"
132,fine-tuned,"Orange,Purple,Purple,Yellow,Red,Blue"
133,fine-tuned,"Orange,Blue,Green,Green,Orange"
134,fine-tuned,"Orange,Green,Blue,Blue,Red"
135,fine-tuned,"Yellow,Green,Red,Blue,Red"
136,fine-tuned,"Green,Green,Orange,Green,Blue"
137,fine-tuned,"Purple,Green,Green,Red,Blue,Red"
138,fine-tuned,"Green,Green,Blue,Green"
139,fine-tuned,"Orange,Green,Blue,Red,Green,Red"
140,fine-tuned,"Orange,Red,Blue,Green,Red"
141,fine-tuned,"Orange,Blue,Green,Green,Blue"
142,fine-tuned,"Blue,Green,Blue,Blue"
143,fine-tuned,"Red,Orange,Blue,Orange,Blue,Green"
144,fine-tuned,"Orange,Purple,Green,Blue,Yellow,Green"
145,fine-tuned,"Orange,Green,Red,Green,Red,Blue"
146,fine-tuned,"Blue,Yellow,Orange,Purple,Purple,Orange"
147,fine-tuned,"Purple,Orange,Green,Blue,Red,Blue"
148,fine-tuned,"Yellow,Red,Blue,Orange,Red"
149,fine-tuned,"Yellow,Red,Orange,Red,Blue,Green"
150,fine-tuned,"Purple,Red,Blue,Blue"
151,fine-tuned,"Green,Blue,Blue,Orange,Red"
152,fine-tuned,"Red,Green,Blue"
153,fine-tuned,"Blue,Red,Orange,Green,Green,Green"
154,fine-tuned,"Blue,Red,Orange"
155,fine-tuned,"Blue,Green,Red"
156,fine-tuned,"Yellow,Green,Red,Orange,Blue,Purple"
157,fine-tuned,"Green,Blue,Green,Green,Orange"
158,fine-tuned,"Yellow,Orange,Red,Green,Blue"
159,fine-tuned,"Green,Blue,Red,Orange,Red"
160,fine-tuned,"Purple,Blue,Red,Green"
161,fine-tuned,"Green,Red,Orange,Red,Red"
162,fine-tuned,"Orange,Blue,Green,Red,Blue,Blue"
163,fine-tuned,"Yellow,Red"
164,fine-tuned,"Blue,Green,Orange,Green,Blue"
165,fine-tuned,"Green,Red,Orange,Orange,Blue"
166,fine-tuned,"Green,Blue,Red,Red,Green,Red"
167,fine-tuned,"Red,Blue,Green,Blue,Orange"
168,fine-tuned,"Blue,Green,Orange,Orange,Red"
169,fine-tuned,"Green,Blue,Orange,Red,Green,Blue"
170,fine-tuned,"Yellow,Blue,Green,Blue,Orange,Green"
171,fine-tuned,"Blue,Orange,Green,Red,Green,Orange"
172,fine-tuned,"Blue,Orange,Red,Green,Red,Green"
173,fine-tuned,"Blue,Orange,Green,Red,Red"
174,fine-tuned,"Red,Orange,Green,Green,Red,Blue"
175,fine-tuned,"Red,Green,Red"
176,fine-tuned,"Yellow,Red,Blue,Blue,Red"
177,fine-tuned,"Red,Blue,Green,Blue"
178,fine-tuned,"Red,Green,Red,Orange,Blue"
179,fine-tuned,"Orange,Red,Blue"
180,fine-tuned,"Purple,Green,Green,Blue,Blue"
181,fine-tuned,"Blue,Orange"
182,fine-tuned,"Purple,Green,Blue,Orange"
183,fine-tuned,"Blue,Green,Orange,Red,Orange,Blue"
184,fine-tuned,"Blue,Orange,Red,Blue,Green,Red"
185,fine-tuned,"Purple,Orange,Blue,Red,Blue"
186,fine-tuned,"Blue,Green,Green,Green,Orange"
187,fine-tuned,"Blue,Orange,Green,Green"
188,fine-tuned,"Red,Green,Blue,Orange,Blue"
189,fine-tuned,"Orange,Blue,Blue,Blue,Orange"
190,fine-tuned,"Yellow,Green,Blue,Orange,Green"
191,fine-tuned,"Yellow,Orange,Blue,Orange,Red,Blue"
192,fine-tuned,"Orange,Red,Green,Blue,Green"
193,fine-tuned,"Green,Green,Green,Blue"
194,fine-tuned,"Blue,Orange,Green,Red,Orange,Red"
195,fine-tuned,"Blue,Green,Red,Red,Orange"
196,fine-tuned,"Green,Blue,Green,Orange,Orange"
197,fine-tuned,"Orange,Green,Green,Blue"
198,fine-tuned,"Blue,Orange"
199,fine-tuned,"Orange,Green,Blue,Blue"
200,fine-tuned,"Green,Orange,Red,Blue,Red,Orange"
201,fine-tuned,"Green,Blue,Green,Red"
202,fine-tuned,"Yellow,Orange,Blue,Green,Blue"
203,fine-tuned,"Blue,Red,Red,Green"
204,fine-tuned,"Blue,Green,Orange,Blue"
205,fine-tuned,"Red,Orange,Blue,Green,Red"
206,fine-tuned,"Purple,Blue,Red,Red,Green,Blue"
207,fine-tuned,"Orange,Yellow,Orange,Purple,Red,Purple"
208,fine-tuned,"Orange,Blue,Green,Blue,Purple,Red"
209,fine-tuned,"Orange,Blue,Green,Blue,Green"
210,fine-tuned,"Red,Green,Blue,Green,Blue,Blue"
211,fine-tuned,"Green,Blue,Orange,Blue,Red"
212,fine-tuned,"Blue,Orange,Green,Red,Red"
213,fine-tuned,"Yellow,Orange,Green,Blue,Green,Green"
214,fine-tuned,"Red,Green,Blue,Blue"
215,fine-tuned,"Red,Green,Orange,Blue,Red,Blue"
216,fine-tuned,"Yellow,Orange,Red,Blue,Green"
217,fine-tuned,"Green,Red,Red,Green,Orange,Green"
218,fine-tuned,"Yellow,Green,Blue,Green,Red"
219,fine-tuned,"Green,Blue,Orange,Red"
220,fine-tuned,"Green,Red,Green,Green"
221,fine-tuned,"Red,Green,Green,Blue,Green"
222,fine-tuned,"Red,Orange,Green,Blue,Red"
223,fine-tuned,"Yellow,Blue,Green,Red,Red,Orange"
224,fine-tuned,"Red,Green,Orange,Red,Orange,Green"
225,fine-tuned,"Yellow,Green,Blue,Blue,Orange"
226,fine-tuned,"Green,Blue,Orange,Orange,Green"
227,fine-tuned,"Red,Blue,Red,Green,Orange,Orange"
228,fine-tuned,"Yellow,Orange,Green,Green,Blue,Red"
229,fine-tuned,"Red,Blue,Green,Orange"
230,fine-tuned,"Purple,Red,Green,Orange,Red,Blue"
231,fine-tuned,"Orange,Green,Green,Red,Blue"
232,fine-tuned,"Blue,Red,Green,Orange,Red,Green"
233,fine-tuned,"Red,Orange,Blue,Blue,Green"
234,fine-tuned,"Green,Blue,Orange,Red"
235,fine-tuned,"Yellow,Orange,Blue,Green,Green"
236,fine-tuned,"Orange,Red,Green,Red,Green"
237,fine-tuned,"Green,Orange,Red,Red"
238,fine-tuned,"Green,Yellow,Red,Blue,Yellow,Orange"
239,fine-tuned,"Blue,Blue,Red,Orange"
240,fine-tuned,"Green,Green,Orange,Blue"
241,fine-tuned,"Blue,Orange,Blue,Green"
242,fine-tuned,"Orange,Green,Blue,Green,Red,Orange"
243,fine-tuned,"Red,Blue,Orange"
244,fine-tuned,"Yellow,Green,Blue,Orange,Blue"
245,fine-tuned,"Red,Orange,Green,Blue,Blue,Red"
246,fine-tuned,"Blue,Orange,Red,Orange,Red,Orange"
247,fine-tuned,"Orange,Blue,Red,Red,Blue"
248,fine-tuned,"Green,Orange,Red,Blue,Red,Green"
249,fine-tuned,"Blue,Green,Red,Blue,Green,Orange"
250,fine-tuned,"Red,Blue,Red,Red,Red"
251,fine-tuned,"Red,Orange,Green,Blue,Orange,Blue"
252,fine-tuned,"Purple,Orange,Green,Green,Blue"
253,fine-tuned,"Orange,Orange,Blue,Green,Green"
254,fine-tuned,"Blue,Orange,Orange"
255,fine-tuned,"Green,Orange,Red,Red"
256,fine-tuned,"Orange,Green,Green,Blue,Blue"
257,fine-tuned,"Red,Red,Green,Orange,Red"
258,fine-tuned,"Blue,Red,Green,Red,Green,Red"
259,fine-tuned,"Yellow,Orange,Green,Blue,Green,Blue"
260,fine-tuned,"Green,Orange,Blue,Red,Blue,Red"
261,fine-tuned,"Green,Orange,Blue,Red,Red"
262,fine-tuned,"Green,Red,Orange"
263,fine-tuned,"Orange,Blue,Blue,Red"
264,fine-tuned,"Yellow,Blue,Blue,Red,Green,Red"
265,fine-tuned,"Blue,Orange,Blue,Green,Red"
266,fine-tuned,"Yellow,Blue,Orange,Blue,Green,Red"
267,fine-tuned,"Purple,Green,Blue,Red,Green"
268,fine-tuned,"Blue,Green,Green"
269,fine-tuned,"Green,Red,Blue,Green"
270,fine-tuned,"Blue,Green,Red,Red"
271,fine-tuned,"Green,Green,Red,Blue,Orange,Orange"
272,fine-tuned,"Blue,Blue,Blue,Blue,Blue"
273,fine-tuned,"Blue,Green,Orange,Red,Green"
274,fine-tuned,"Blue,Green,Red,Green,Red"
275,fine-tuned,"Green,Blue,Orange,Orange,Orange,Red"
276,fine-tuned,"Red,Blue,Orange,Blue"
277,fine-tuned,"Blue,Orange,Blue"
278,fine-tuned,"Green,Blue,Green,Orange"
279,fine-tuned,"Green,Red,Red"
280,fine-tuned,"Yellow,Green,Blue,Blue,Red,Orange"
281,fine-tuned,"Blue,Red,Green"
282,fine-tuned,"Yellow,Red,Orange,Red"
283,fine-tuned,"Red,Blue,Blue,Green,Blue,Blue"
284,fine-tuned,"Yellow,Orange,Red,Blue,Orange,Blue"
285,fine-tuned,"Blue,Orange,Green,Blue,Orange,Green"
286,fine-tuned,"Blue,Orange,Orange,Green"
287,fine-tuned,"Green,Blue,Blue,Orange,Red,Orange"
288,fine-tuned,"Blue,Blue,Green"
289,fine-tuned,"Blue,Green,Green,Green,Green,Orange"
290,fine-tuned,"Blue,Red,Green,Orange,Blue"
291,fine-tuned,"Blue,Green,Orange,Blue"
292,fine-tuned,"Yellow,Orange,Green,Green,Blue,Orange"
293,fine-tuned,"Red,Orange,Red,Blue,Green"
294,fine-tuned,"Blue,Orange,Blue,Blue,Green"
295,fine-tuned,"Yellow,Red,Blue,Blue,Green"
296,fine-tuned,"Green,Green,Green,Orange"
297,fine-tuned,"Red,Green,Red,Blue"
298,fine-tuned,"Blue,Green,Orange,Red,Green,Red"
299,fine-tuned,"Purple,Orange,Green,Green,Red,Orange"
300,fine-tuned,"Yellow,Green,Blue,Red,Orange"
301,fine-tuned,"Red,Red,Green,Blue,Green"
302,fine-tuned,"Orange,Blue,Green,Purple,Orange,Green"
303,fine-tuned,"Yellow,Green,Blue,Orange,Green,Red"
304,fine-tuned,"Green,Blue,Red,Blue,Orange"
305,fine-tuned,"Purple,Orange,Red,Blue,Green,Red"
306,fine-tuned,"Blue,Blue,Green,Green"
307,fine-tuned,"Red,Orange,Green,Blue,Red,Green"
308,fine-tuned,"Orange,Red,Green,Blue,Red,Blue"
309,fine-tuned,"Orange,Blue,Red,Purple,Red,Yellow"
310,fine-tuned,"Purple,Green,Red,Red,Blue,Blue"
311,fine-tuned,"Green,Red,Blue,Red,Blue,Orange"
312,fine-tuned,"Yellow,Red,Red,Orange,Red,Green"
313,fine-tuned,"Red,Green,Blue,Orange,Blue"
314,fine-tuned,"Purple,Green,Blue,Green"
315,fine-tuned,"Red,Blue,Green,Red,Orange,Orange"
316,fine-tuned,"Yellow,Blue,Blue,Blue"
317,fine-tuned,"Yellow,Green,Blue,Green,Orange,Blue"
318,fine-tuned,"Yellow,Green,Green,Red,Green,Orange"
319,fine-tuned,"Yellow,Green,Green,Orange,Blue,Green"
320,fine-tuned,"Yellow,Green,Red,Blue,Orange"
321,fine-tuned,"Red,Blue,Green,Green,Red"
322,fine-tuned,"Red,Blue,Green,Red"
323,fine-tuned,"Red,Blue,Green,Orange,Green"
324,fine-tuned,"Yellow,Red,Blue,Green,Green"
325,fine-tuned,"Green,Blue,Orange,Green"
326,fine-tuned,"Red,Blue,Blue,Orange,Red"
327,fine-tuned,"Orange,Red,Red,Green,Green,Red"
328,fine-tuned,"Red,Blue,Orange"
329,fine-tuned,"Orange,Green,Green,Blue"
330,fine-tuned,"Green,Red,Red,Green,Green"
331,fine-tuned,"Yellow,Orange,Blue,Green,Green"
332,fine-tuned,"Yellow,Blue,Green,Red,Red"
333,fine-tuned,"Blue,Red,Green,Orange,Green,Orange"
334,fine-tuned,"Yellow,Green,Blue,Red,Orange"
335,fine-tuned,"Blue,Green,Orange,Red,Orange"
336,fine-tuned,"Yellow,Orange,Orange,Orange,Green"
337,fine-tuned,"Yellow,Blue,Orange,Blue,Orange,Red"
338,fine-tuned,"Green,Orange,Orange,Blue,Blue,Red"
339,fine-tuned,"Orange,Purple,Green,Red,Red,Green"
340,fine-tuned,"Yellow,Green,Red,Orange,Blue"
341,fine-tuned,"Purple,Red,Green,Red,Red"
342,fine-tuned,"Green,Red,Green,Blue,Orange,Red"
343,fine-tuned,"Yellow,Orange,Blue,Green,Red,Red"
344,fine-tuned,"Orange,Blue,Orange,Green,Red,Green"
345,fine-tuned,"Red,Blue,Green,Green,Green"
346,fine-tuned,"Yellow,Orange,Red,Blue,Orange,Green"
347,fine-tuned,"Green,Blue,Green,Orange,Green,Green"
348,fine-tuned,"Green,Yellow,Green,Orange,Purple,Red"
349,fine-tuned,"Yellow,Green,Red,Green,Blue"
350,fine-tuned,"Red,Blue,Orange,Red,Green"
351,fine-tuned,"Red,Orange,Blue,Orange"
352,fine-tuned,"Blue,Orange,Green,Red"
353,fine-tuned,"Yellow,Green,Orange,Blue,Red,Green"
354,fine-tuned,"Red,Orange,Green,Blue,Red,Blue"
355,fine-tuned,"Green,Red,Orange,Red"
356,fine-tuned,"Purple,Blue,Orange,Red,Green,Red"
357,fine-tuned,"Yellow,Green,Orange,Orange,Red,Blue"
358,fine-tuned,"Blue,Red,Red,Blue,Green,Red"
359,fine-tuned,"Blue,Green,Yellow,Red,Blue,Orange"
360,fine-tuned,"Orange,Green,Red,Blue"
361,fine-tuned,"Green,Blue,Orange"
362,fine-tuned,"Blue,Orange,Green,Red"
363,fine-tuned,"Green,Blue,Orange,Orange,Green"
364,fine-tuned,"Orange,Blue,Red,Green,Red"
365,fine-tuned,"Yellow,Blue,Orange,Green,Orange,Red"
366,fine-tuned,"Blue,Orange,Green,Green,Blue"
367,fine-tuned,"Purple,Red,Orange,Red,Blue"
368,fine-tuned,"Orange,Blue,Green,Blue,Orange"
369,fine-tuned,"Red,Blue,Blue,Orange,Red"
370,fine-tuned,"Blue,Orange,Green,Green,Red,Orange"
371,fine-tuned,"Green,Blue,Red"
372,fine-tuned,"Yellow,Green,Red,Red,Red,Blue"
373,fine-tuned,"Orange,Red,Blue,Orange,Blue,Green"
374,fine-tuned,"Green,Red,Orange,Blue,Green,Green"
375,fine-tuned,"Blue,Blue,Green,Blue,Orange"
376,fine-tuned,"Yellow,Green,Orange,Green,Blue"
377,fine-tuned,"Orange,Blue,Purple,Green,Yellow,Red"
378,fine-tuned,"Yellow,Blue,Green,Green"
379,fine-tuned,"Orange,Blue,Green,Blue"
380,fine-tuned,"Purple,Red,Blue,Red,Blue,Red"
381,fine-tuned,"Green,Blue,Blue,Red,Orange"
382,fine-tuned,"Purple,Blue,Green,Red,Red"
383,fine-tuned,"Orange,Green,Red,Blue,Purple,Yellow"
384,fine-tuned,"Green,Orange,Red,Orange,Blue"
385,fine-tuned,"Red,Blue,Blue,Orange,Red"
386,fine-tuned,"Red,Green,Orange,Orange,Blue"
387,fine-tuned,"Orange,Blue,Green,Red,Green,Yellow"
388,fine-tuned,"Yellow,Green,Orange,Blue,Blue,Green"
389,fine-tuned,"Red,Red,Red,Orange"
390,fine-tuned,"Blue,Red,Orange,Green,Orange,Red"
391,fine-tuned,"Blue,Orange,Red,Blue,Green"
392,fine-tuned,"Blue,Red,Orange,Green"
393,fine-tuned,"Blue,Red,Green,Orange"
394,fine-tuned,"Yellow,Blue,Green,Orange,Red,Red"
395,fine-tuned,"Red,Green,Blue,Blue"
396,fine-tuned,"Purple,Orange,Blue,Red,Red"
397,fine-tuned,"Yellow,Red,Red,Green,Blue,Red"
398,fine-tuned,"Yellow,Red,Orange,Red,Green,Blue"
399,fine-tuned,"Yellow,Blue,Green,Orange"
400,fine-tuned,"Blue,Green,Green,Orange,Green"
401,fine-tuned,"Purple,Green,Green,Blue,Green"
402,fine-tuned,"Blue,Orange,Orange,Green,Red"
403,fine-tuned,"Orange,Red,Blue,Blue"
404,fine-tuned,"Blue,Orange,Green,Blue,Red"
405,fine-tuned,"Green,Blue,Yellow,Blue,Green,Purple"
406,fine-tuned,"Yellow,Red,Orange,Blue,Red,Green"
407,fine-tuned,"Red,Green,Red,Red,Red"
408,fine-tuned,"Yellow,Red,Red,Green,Green"
409,fine-tuned,"Orange,Blue,Blue,Orange,Blue"
410,fine-tuned,"Blue,Orange,Orange,Green,Blue"
411,fine-tuned,"Red,Green,Orange,Blue,Green,Blue"
412,fine-tuned,"Green,Red,Blue,Red"
413,fine-tuned,"Red,Blue,Green,Orange"
414,fine-tuned,"Green,Red,Red,Green,Blue,Red"
415,fine-tuned,"Red,Green,Green,Red"
416,fine-tuned,"Blue,Green,Orange,Blue,Red,Green"
417,fine-tuned,"Purple,Orange,Blue,Blue,Red,Orange"
418,fine-tuned,"Orange,Blue,Purple,Red,Yellow,Blue"
419,fine-tuned,"Blue,Orange,Green,Blue,Red"
420,fine-tuned,"Purple,Green,Green,Red,Blue,Orange"
421,fine-tuned,"Red,Green,Green,Orange,Blue,Blue"
422,fine-tuned,"Yellow,Green,Orange,Blue"
423,fine-tuned,"Red,Orange,Blue,Green,Red"
424,fine-tuned,"Blue,Orange,Green,Blue,Green,Red"
425,fine-tuned,"Blue,Orange,Red,Green,Red"
426,fine-tuned,"Red,Green,Orange,Green,Blue,Orange"
427,fine-tuned,"Green,Blue,Orange,Red,Orange,Blue"
428,fine-tuned,"Red,Orange,Blue,Orange,Blue"
429,fine-tuned,"Blue,Orange,Green,Orange,Red"
430,fine-tuned,"Blue,Red,Red,Green,Green,Orange"
431,fine-tuned,"Red,Blue,Blue,Red,Orange,Green"
432,fine-tuned,"Green,Orange,Red,Red,Red"
433,fine-tuned,"Orange,Blue,Red,Green,Red,Red"
434,fine-tuned,"Red,Green,Blue,Orange,Green,Blue"
435,fine-tuned,"Blue,Red,Green"
436,fine-tuned,"Orange,Purple,Green,Red,Red,Blue"
437,fine-tuned,"Blue,Red,Orange,Green,Green"
438,fine-tuned,"Red,Green,Blue,Orange,Green,Blue"
439,fine-tuned,"Blue,Blue,Orange,Blue"
440,fine-tuned,"Green,Orange,Red,Green,Red,Blue"
441,fine-tuned,"Red,Green,Blue,Green,Blue"
442,fine-tuned,"Blue,Orange,Green,Red,Red"
443,fine-tuned,"Red,Blue,Orange,Red"
444,fine-tuned,"Green,Red,Blue,Green,Red"
445,fine-tuned,"Blue,Green,Green,Red,Blue"
446,fine-tuned,"Red,Orange,Green,Orange"
447,fine-tuned,"Orange,Green,Red,Blue,Green,Red"
448,fine-tuned,"Blue,Red,Red,Orange,Green"
449,fine-tuned,"Green,Orange,Orange,Red"
450,fine-tuned,"Yellow,Orange,Green"
451,fine-tuned,"Blue,Green,Blue,Green"
452,fine-tuned,"Green,Red,Blue,Green,Green"
453,fine-tuned,"Green,Orange,Blue,Red"
454,fine-tuned,"Yellow,Green,Blue,Red,Red"
455,fine-tuned,"Blue,Red,Orange,Green,Green,Red"
456,fine-tuned,"Blue,Green,Red,Blue,Red,Orange"
457,fine-tuned,"Red,Green,Green,Blue,Blue"
458,fine-tuned,"Orange,Blue,Red,Green,Red"
459,fine-tuned,"Orange,Blue,Blue,Green,Red,Green"
460,fine-tuned,"Blue,Red,Red,Red,Green"
461,fine-tuned,"Purple,Blue,Green,Orange,Red"
462,fine-tuned,"Purple,Blue,Red,Blue,Green,Red"
463,fine-tuned,"Red,Orange,Red,Red"
464,fine-tuned,"Purple,Green,Blue,Orange,Green"
465,fine-tuned,"Red,Green,Green,Orange,Red,Blue"
466,fine-tuned,"Red,Green,Blue,Blue,Green"
467,fine-tuned,"Blue,Yellow,Purple,Green,Orange,Blue"
468,fine-tuned,"Yellow,Blue,Green,Blue,Red,Green"
469,fine-tuned,"Blue,Green,Blue,Red"
470,fine-tuned,"Orange,Blue,Green,Green,Green,Red"
471,fine-tuned,"Orange,Yellow,Purple,Green,Yellow,Green"
472,fine-tuned,"Green,Orange,Red,Blue,Red"
473,fine-tuned,"Green,Orange,Red,Orange,Blue"
474,fine-tuned,"Red,Orange,Orange,Blue"
475,fine-tuned,"Green,Blue,Red,Blue,Red"
476,fine-tuned,"Red,Green,Orange,Red,Blue"
477,fine-tuned,"Green,Purple,Yellow,Orange,Orange,Red"
478,fine-tuned,"Red,Orange,Red,Orange,Blue"
479,fine-tuned,"Blue,Green,Blue,Orange,Blue,Orange"
480,fine-tuned,"Green,Red,Blue,Blue,Red"
481,fine-tuned,"Red,Blue,Green,Blue,Red"
