Run,Model Type,Extracted Numbers
94,Fine-Tuned Model,"6,1,6,3,6,2"
95,Fine-Tuned Model,"4,2,6,1,5,3"
96,Fine-Tuned Model,"4,2,6,3,1,5"
97,Fine-Tuned Model,"2,4,1,5,3,6"
98,Fine-Tuned Model,"1,4,2,6,3,5"
99,Fine-Tuned Model,"1,3,4,6,5,2"
100,Fine-Tuned Model,
101,Fine-Tuned Model,"4,2,6,5,1,3"
102,Fine-Tuned Model,
103,Fine-Tuned Model,"3,4,1,5,2,6"
104,Fine-Tuned Model,"4,2,6,5,3,1"
105,Fine-Tuned Model,"3,1,4,2,6,5"
106,Fine-Tuned Model,"4,6,2,5,3,1"
107,Fine-Tuned Model,
108,Fine-Tuned Model,"6,3,5,2,4,1"
109,Fine-Tuned Model,"4,2,6,3,1"
110,Fine-Tuned Model,"4,3,2,5,6,1"
111,Fine-Tuned Model,"4,3,6,1,2,5"
112,Fine-Tuned Model,"4,2,5,1,3,6"
113,Fine-Tuned Model,"6,1,6,4,6,1"
114,Fine-Tuned Model,"4,2,6,5,3,1"
115,Fine-Tuned Model,"4,2,6,1,3,5"
116,Fine-Tuned Model,"2,5,3,6,2,1"
117,Fine-Tuned Model,"2,4,3,5,1,6"
118,Fine-Tuned Model,"2,6,4,1,3,5"
119,Fine-Tuned Model,"2,6,4,5,1,3"
120,Fine-Tuned Model,"3,4,2,6,5,1"
121,Fine-Tuned Model,
122,Fine-Tuned Model,"2,4,6,3,5,1"
123,Fine-Tuned Model,"5,3,2,4,6,1"
124,Fine-Tuned Model,"4,3,5,6,2,1"
125,Fine-Tuned Model,"1,2,3,4,5,6"
126,Fine-Tuned Model,
127,Fine-Tuned Model,"1,3,6,2,5,4"
128,Fine-Tuned Model,"1,2,3,4,5,6"
129,Fine-Tuned Model,"2,6,3,5,1,4"
130,Fine-Tuned Model,
131,Fine-Tuned Model,
132,Fine-Tuned Model,"1,2,3,4,5,6"
133,Fine-Tuned Model,"1,2,3,4,5,6"
134,Fine-Tuned Model,"6,1,6"
135,Fine-Tuned Model,
136,Fine-Tuned Model,"3,6,1,5,2,4"
137,Fine-Tuned Model,"3,5,2,4,1,6"
138,Fine-Tuned Model,"1,4,2,6,3,5"
139,Fine-Tuned Model,"5,1,4,2,6,3"
140,Fine-Tuned Model,"2,5,3,6,4,1"
141,Fine-Tuned Model,
142,Fine-Tuned Model,"1,2,3,4,5,6"
143,Fine-Tuned Model,
144,Fine-Tuned Model,
145,Fine-Tuned Model,"4,2,5,1,3,6"
146,Fine-Tuned Model,
147,Fine-Tuned Model,"4,6,2,3,5,1"
148,Fine-Tuned Model,"2,6,3,4,5,1"
149,Fine-Tuned Model,"3,1,5,2,4,6"
150,Fine-Tuned Model,"3,5,1,6,2,4"
151,Fine-Tuned Model,"3,6,5,2,4,1"
152,Fine-Tuned Model,"4,2,5,3,6"
153,Fine-Tuned Model,"6,2,1,5,4,3"
154,Fine-Tuned Model,"2,5,3,1,4,6"
155,Fine-Tuned Model,
156,Fine-Tuned Model,
157,Fine-Tuned Model,"1,6,6"
158,Fine-Tuned Model,"3,4,5,2,6,1"
159,Fine-Tuned Model,"3,2,4,5,6,1"
160,Fine-Tuned Model,
161,Fine-Tuned Model,"3,5,2,6,1,4"
162,Fine-Tuned Model,"2,5,6,1,3,2"
163,Fine-Tuned Model,"3,5,1,2,6,4"
164,Fine-Tuned Model,
165,Fine-Tuned Model,"5,2,1,6,4,3"
166,Fine-Tuned Model,"6,1,6,4,1,5"
167,Fine-Tuned Model,3
168,Fine-Tuned Model,"3,6,1,5,2,4"
169,Fine-Tuned Model,"3,6,2,5,4,1"
170,Fine-Tuned Model,"4,2,5,6,3,1"
171,Fine-Tuned Model,"1,3,2,6,3,2"
172,Fine-Tuned Model,
173,Fine-Tuned Model,
174,Fine-Tuned Model,
175,Fine-Tuned Model,"3,2,6,5,4,1"
176,Fine-Tuned Model,"3,2,5,1,6,4"
177,Fine-Tuned Model,
178,Fine-Tuned Model,
179,Fine-Tuned Model,
180,Fine-Tuned Model,"1,4,2,6,3,5"
181,Fine-Tuned Model,"3,5,2,6,1,4"
182,Fine-Tuned Model,"1,5"
183,Fine-Tuned Model,"1,4,2,2,3,6"
184,Fine-Tuned Model,"2,4,3,6,2,5"
185,Fine-Tuned Model,
186,Fine-Tuned Model,"3,2,5,6,1,4"
187,Fine-Tuned Model,"1,6,6,6"
188,Fine-Tuned Model,"2,6,1,4,5,3"
189,Fine-Tuned Model,"4,2,6,3,5,1"
190,Fine-Tuned Model,
191,Fine-Tuned Model,"2,4,3,6,5,1"
192,Fine-Tuned Model,"2,5,3,6,1,4"
193,Fine-Tuned Model,"2,6,4,1,3,5"
194,Fine-Tuned Model,"3,4,6,1,2,5"
195,Fine-Tuned Model,"5,3,1,6,2,4"
196,Fine-Tuned Model,"4,2,6,5,3,1"
197,Fine-Tuned Model,"1,3,5,2,6,3"
198,Fine-Tuned Model,"4,2,5,3,1,6"
199,Fine-Tuned Model,
200,Fine-Tuned Model,"1,3,5,2,6,4"
201,Fine-Tuned Model,"3,4,1,6,3,5"
202,Fine-Tuned Model,"1,4,3,2,6,5"
203,Fine-Tuned Model,"2,5,3,6,4,1"
204,Fine-Tuned Model,"3,5,2,4,6,1"
205,Fine-Tuned Model,"1,3,4,2,6,5"
206,Fine-Tuned Model,"4,2,6,1,5,3"
207,Fine-Tuned Model,"3,6,1,4,2,5"
208,Fine-Tuned Model,"2,6,4,1,3,5"
209,Fine-Tuned Model,"2,5,3,1,6,4"
210,Fine-Tuned Model,
211,Fine-Tuned Model,"2,6,3,5,1,4"
212,Fine-Tuned Model,"1,6,1,6,1,6"
213,Fine-Tuned Model,"3,5,2,1,4,6"
214,Fine-Tuned Model,"3,4,6,2,5,1"
215,Fine-Tuned Model,"2,4,6,1"
216,Fine-Tuned Model,"5,2,4,1,3,6"
217,Fine-Tuned Model,"5,2,6,3,1,4"
218,Fine-Tuned Model,"3,5,2,6,1,4"
219,Fine-Tuned Model,"4,3,5,2,6,1"
220,Fine-Tuned Model,"4,6,3,2,5,1"
221,Fine-Tuned Model,"2,4,6,3,2,5"
222,Fine-Tuned Model,"2,4,3,1,6,5"
223,Fine-Tuned Model,"4,2,6,1,5,3"
224,Fine-Tuned Model,"1,2,3,4,5,6"
225,Fine-Tuned Model,"4,3,6,2,1,5"
226,Fine-Tuned Model,"2,6,3,5,4,1"
227,Fine-Tuned Model,"2,6,4,3,5,1"
228,Fine-Tuned Model,"1,6"
229,Fine-Tuned Model,"5,3,1,6,2,4"
230,Fine-Tuned Model,
231,Fine-Tuned Model,"4,3,6,2,5,1"
232,Fine-Tuned Model,"5,3,2,6,1,4"
233,Fine-Tuned Model,"4,2,5,3,6,1"
234,Fine-Tuned Model,"4,3,6,2,5,1"
235,Fine-Tuned Model,"4,2,6,1,5,3"
236,Fine-Tuned Model,"3,6,2,5,4,1"
237,Fine-Tuned Model,"1,5,2,6,3,1"
238,Fine-Tuned Model,"1,3,6,2,4,5"
239,Fine-Tuned Model,"2,6,3,5,1,4"
240,Fine-Tuned Model,"3,1,5,6,4,2"
241,Fine-Tuned Model,"3,2,6,1,5,4"
242,Fine-Tuned Model,"5,3,4,1,2,6"
243,Fine-Tuned Model,
244,Fine-Tuned Model,
245,Fine-Tuned Model,
246,Fine-Tuned Model,
247,Fine-Tuned Model,"5,2,6,1,3,4"
248,Fine-Tuned Model,"1,2,3,4,5,6"
249,Fine-Tuned Model,"4,2,6,1,3,5"
250,Fine-Tuned Model,"2,5,4,1,6,3"
251,Fine-Tuned Model,"4,6,2,5,1,3"
252,Fine-Tuned Model,
253,Fine-Tuned Model,"4,2,6,1,5,3"
254,Fine-Tuned Model,"4,2,6,3,5,1"
255,Fine-Tuned Model,"4,1,6,3,5,2"
256,Fine-Tuned Model,"1,1,2,3,4"
257,Fine-Tuned Model,"5,2,6,3,1,4"
258,Fine-Tuned Model,"2,5,3,6,4,1"
259,Fine-Tuned Model,"1,5,4,2,1,3"
260,Fine-Tuned Model,"3,2,6,5,1,4"
261,Fine-Tuned Model,"3,6,1,5,2,4"
262,Fine-Tuned Model,"1,4,3,2,6,5"
263,Fine-Tuned Model,"5,6,5,4,3,1"
264,Fine-Tuned Model,
265,Fine-Tuned Model,"1,2,5,4,6,3"
266,Fine-Tuned Model,"2,4,3,5,1,6"
267,Fine-Tuned Model,"1,2,3,4,5,6"
268,Fine-Tuned Model,
269,Fine-Tuned Model,"3,6,2,5,4,1"
270,Fine-Tuned Model,"6,1"
271,Fine-Tuned Model,
272,Fine-Tuned Model,"3,4,2,6,5,1"
273,Fine-Tuned Model,"3,1,5,4,2,6"
274,Fine-Tuned Model,
275,Fine-Tuned Model,
276,Fine-Tuned Model,"2,5,4,1,6,3"
277,Fine-Tuned Model,"3,2,6,5,1,4"
278,Fine-Tuned Model,"2,5,6,3,1,4"
279,Fine-Tuned Model,"2,5,3,4,6,1"
280,Fine-Tuned Model,6
281,Fine-Tuned Model,"1,5,6,3,2,5"
282,Fine-Tuned Model,"4,2,5,6,1,3"
283,Fine-Tuned Model,
284,Fine-Tuned Model,"2,5,3,1,6,4"
285,Fine-Tuned Model,"5,2,3,1,6,4"
286,Fine-Tuned Model,"1,5,4,2,6,3"
287,Fine-Tuned Model,"3,2,6,5,1,4"
288,Fine-Tuned Model,
289,Fine-Tuned Model,
290,Fine-Tuned Model,5
291,Fine-Tuned Model,"3,2,5,1,4,6"
292,Fine-Tuned Model,
293,Fine-Tuned Model,"1,2,3,4,5,6"
294,Fine-Tuned Model,
295,Fine-Tuned Model,
296,Fine-Tuned Model,"3,1,6,5,2,4"
297,Fine-Tuned Model,6
298,Fine-Tuned Model,"3,6,2,5,4,1"
299,Fine-Tuned Model,"2,6,4,3,5,1"
300,Fine-Tuned Model,
301,Fine-Tuned Model,"2,5,3,1,4,6"
302,Fine-Tuned Model,"4,2,6,3,5,1"
303,Fine-Tuned Model,
304,Fine-Tuned Model,"2,4,6,3,1,5"
305,Fine-Tuned Model,"4,3,2,6,1,5"
306,Fine-Tuned Model,
307,Fine-Tuned Model,
308,Fine-Tuned Model,
309,Fine-Tuned Model,
310,Fine-Tuned Model,"6,1,6"
311,Fine-Tuned Model,"4,2,6,5,3,1"
312,Fine-Tuned Model,"3,6,2,5,4,1"
313,Fine-Tuned Model,"3,2,6,5,1,4"
314,Fine-Tuned Model,
315,Fine-Tuned Model,"1,2,3,4,5,6"
316,Fine-Tuned Model,"3,2,6,4,1,5"
317,Fine-Tuned Model,"2,5,4,3,6,1"
318,Fine-Tuned Model,
319,Fine-Tuned Model,"2,5,6,4,3,5"
320,Fine-Tuned Model,
321,Fine-Tuned Model,"3,4,5,6,1,2"
322,Fine-Tuned Model,5
323,Fine-Tuned Model,
324,Fine-Tuned Model,"3,6,2,5,4,1"
325,Fine-Tuned Model,
326,Fine-Tuned Model,"4,6,1,5,2,3"
327,Fine-Tuned Model,"3,6,5,2,4,1"
328,Fine-Tuned Model,"4,2,6,5,3,1"
329,Fine-Tuned Model,"5,3,6,2,4,1"
330,Fine-Tuned Model,
331,Fine-Tuned Model,"5,2,6,3,5,1"
332,Fine-Tuned Model,"6,1"
333,Fine-Tuned Model,"3,2,6,5,4,1"
334,Fine-Tuned Model,"1,2,6,5,4,1"
335,Fine-Tuned Model,"3,5,2"
336,Fine-Tuned Model,"4,3,5,2,6,1"
337,Fine-Tuned Model,"2,3,4"
338,Fine-Tuned Model,6
339,Fine-Tuned Model,"5,2,6,3,1,4"
340,Fine-Tuned Model,"4,6,3,2,5,1"
341,Fine-Tuned Model,"4,3,2,6,1,5"
342,Fine-Tuned Model,"3,2,6,4,1,5"
343,Fine-Tuned Model,
344,Fine-Tuned Model,"6,4,2,6,1"
345,Fine-Tuned Model,
346,Fine-Tuned Model,"1,3,6,5,3,2"
347,Fine-Tuned Model,"3,2,6,1,4,5"
348,Fine-Tuned Model,"3,2,6,5,1,4"
349,Fine-Tuned Model,"4,2,6,3,5,1"
350,Fine-Tuned Model,
351,Fine-Tuned Model,
352,Fine-Tuned Model,"1,5,3,2,6,4"
353,Fine-Tuned Model,"3,2,6,4,5"
354,Fine-Tuned Model,"3,5,1,4,2,6"
355,Fine-Tuned Model,
356,Fine-Tuned Model,"3,2,6,5,4,1"
357,Fine-Tuned Model,"1,6,6,1"
358,Fine-Tuned Model,"4,6,2,3,5,1"
359,Fine-Tuned Model,"3,6,2,5,4,1"
360,Fine-Tuned Model,"1,4,3,6,2,5"
361,Fine-Tuned Model,"2,6,3,1,5,4"
362,Fine-Tuned Model,"1,5,2,2,3,3"
363,Fine-Tuned Model,"1,3,2,5,3,1"
364,Fine-Tuned Model,"6,3,1"
365,Fine-Tuned Model,"6,1,6,6,1"
366,Fine-Tuned Model,"4,2,6,3,5,1"
367,Fine-Tuned Model,"3,6,2,5,4,1"
368,Fine-Tuned Model,"3,5,4,6,2,1"
369,Fine-Tuned Model,
370,Fine-Tuned Model,"2,6,4,3,5,1"
371,Fine-Tuned Model,"2,6,4,3,5,1"
372,Fine-Tuned Model,"1,3,6,2,5,4"
373,Fine-Tuned Model,"3,5,2,6,3,4"
374,Fine-Tuned Model,"3,1,3,2,6,5"
375,Fine-Tuned Model,
376,Fine-Tuned Model,"3,1,6,4,2,5"
377,Fine-Tuned Model,6
378,Fine-Tuned Model,
379,Fine-Tuned Model,
380,Fine-Tuned Model,
381,Fine-Tuned Model,"1,6,2,5,3,4"
382,Fine-Tuned Model,1
383,Fine-Tuned Model,
384,Fine-Tuned Model,"4,2,6,3,5,1"
385,Fine-Tuned Model,"1,2,5,4,3,6"
386,Fine-Tuned Model,
387,Fine-Tuned Model,"6,1,6"
388,Fine-Tuned Model,"1,6,6"
389,Fine-Tuned Model,"2,5,4,1,6,3"
390,Fine-Tuned Model,"1,2,3,4,5,6"
391,Fine-Tuned Model,"6,1,6"
392,Fine-Tuned Model,
393,Fine-Tuned Model,"1,2,3,4,5"
394,Fine-Tuned Model,"3,5,1,4,2,6"
395,Fine-Tuned Model,"1,4,2,6,3,5"
396,Fine-Tuned Model,
397,Fine-Tuned Model,"2,5,3,4,6,1"
398,Fine-Tuned Model,
399,Fine-Tuned Model,"1,5,2,6,3,6"
400,Fine-Tuned Model,"4,2,6,3,5,1"
401,Fine-Tuned Model,
402,Fine-Tuned Model,"4,3,6,2,5,1"
403,Fine-Tuned Model,"1,2,3,4"
404,Fine-Tuned Model,"1,5,6,2,3,4"
405,Fine-Tuned Model,
406,Fine-Tuned Model,"5,2,4,2,1,5"
407,Fine-Tuned Model,"5,3,2,6,5,1"
408,Fine-Tuned Model,"3,5,2,6,1,4"
409,Fine-Tuned Model,"3,6,2,4,1,5"
410,Fine-Tuned Model,
411,Fine-Tuned Model,
412,Fine-Tuned Model,"5,6,4,2,6,3"
413,Fine-Tuned Model,
414,Fine-Tuned Model,
415,Fine-Tuned Model,"5,2,4,1,3,6"
416,Fine-Tuned Model,"4,2,6,5,1,3"
417,Fine-Tuned Model,
418,Fine-Tuned Model,"3,1,6,5,2,4"
419,Fine-Tuned Model,"1,3,6,2,4,5"
420,Fine-Tuned Model,"2,5,4,3,6,1"
421,Fine-Tuned Model,"3,6,4,1,5,2"
422,Fine-Tuned Model,"2,4,6,3,5,1"
423,Fine-Tuned Model,
424,Fine-Tuned Model,
425,Fine-Tuned Model,"2,4,6,3,5,1"
426,Fine-Tuned Model,"5,3,2,6,1,4"
427,Fine-Tuned Model,
428,Fine-Tuned Model,
429,Fine-Tuned Model,"3,2,5,6,1,4"
430,Fine-Tuned Model,"3,1,6,4,5,2"
431,Fine-Tuned Model,
432,Fine-Tuned Model,"3,2,6,5,1,4"
433,Fine-Tuned Model,
434,Fine-Tuned Model,"6,1,6"
435,Fine-Tuned Model,"1,2,3,4,5,6"
436,Fine-Tuned Model,"1,2,4,3,6,5"
437,Fine-Tuned Model,"2,6,4,3,5,1"
438,Fine-Tuned Model,"3,5,1,4,6,2"
439,Fine-Tuned Model,"2,5,3,6,1,4"
440,Fine-Tuned Model,"2,4,1,3,6,5"
441,Fine-Tuned Model,"3,4,2,6,1,5"
442,Fine-Tuned Model,"3,2,6,5,4,1"
443,Fine-Tuned Model,"4,3,2,5,1,6"
444,Fine-Tuned Model,"4,6,3,1,5,2"
445,Fine-Tuned Model,"5,2,6,3,4,1"
446,Fine-Tuned Model,
447,Fine-Tuned Model,
448,Fine-Tuned Model,"2,5,3,6,2,4"
449,Fine-Tuned Model,
450,Fine-Tuned Model,"3,2,6,5,1,4"
451,Fine-Tuned Model,"5,3,2,6,4,1"
452,Fine-Tuned Model,"3,6,4,2,5,1"
453,Fine-Tuned Model,"3,2,6,5,4,1"
454,Fine-Tuned Model,"4,2,3,1,6,5"
455,Fine-Tuned Model,"1,4,2,3,6,5"
456,Fine-Tuned Model,"4,2,5,6,1,3"
457,Fine-Tuned Model,"2,6,5,1,4,3"
458,Fine-Tuned Model,"3,2,6,4,1,5"
459,Fine-Tuned Model,"4,3,2,5,6,1"
460,Fine-Tuned Model,"4,2,6,1,3,5"
461,Fine-Tuned Model,"6,1,6,6"
462,Fine-Tuned Model,"2,5,1,6,3,2"
463,Fine-Tuned Model,
464,Fine-Tuned Model,"4,2,5,3,6,1"
465,Fine-Tuned Model,
466,Fine-Tuned Model,"4,1,5,3,2,6"
467,Fine-Tuned Model,"2,5,3,1,6,4"
468,Fine-Tuned Model,"2,5,3,1,6,4"
469,Fine-Tuned Model,"1,5,2,6,3,4"
470,Fine-Tuned Model,"4,2,6,3,5,1"
471,Fine-Tuned Model,"2,5,4,3,1,6"
472,Fine-Tuned Model,"1,3,5,2,4,6"
473,Fine-Tuned Model,
474,Fine-Tuned Model,"4,2,6,3,1,5"
475,Fine-Tuned Model,"6,3,2,4,5,1"
476,Fine-Tuned Model,"1,1,6"
477,Fine-Tuned Model,"3,2,5,6,4,1"
478,Fine-Tuned Model,"1,3,5,2,6,4"
479,Fine-Tuned Model,"3,6,1,4,5,2"
480,Fine-Tuned Model,
481,Fine-Tuned Model,"1,6"
482,Fine-Tuned Model,
483,Fine-Tuned Model,
484,Fine-Tuned Model,"2,5,4,6,3,2"
485,Fine-Tuned Model,"3,6,1,5,4,2"
486,Fine-Tuned Model,"1,3,2,6,4,5"
487,Fine-Tuned Model,
488,Fine-Tuned Model,"1,3,2,6,5,4"
489,Fine-Tuned Model,
490,Fine-Tuned Model,
491,Fine-Tuned Model,
492,Fine-Tuned Model,"1,3,6,2,4,5"
493,Fine-Tuned Model,
494,Fine-Tuned Model,"1,6,6"
495,Fine-Tuned Model,"2,6,4,5,3,1"
496,Fine-Tuned Model,"3,6,2,5,1,4"
497,Fine-Tuned Model,
498,Fine-Tuned Model,"1,6,6"
499,Fine-Tuned Model,
500,Fine-Tuned Model,"1,2,3,4,5,6"
501,Fine-Tuned Model,"1,2,3,4,5,6"
502,Fine-Tuned Model,
503,Fine-Tuned Model,
504,Fine-Tuned Model,"3,5,2,4,6,3"
505,Fine-Tuned Model,"1,6,1,6,1,6"
506,Fine-Tuned Model,
507,Fine-Tuned Model,
508,Fine-Tuned Model,
509,Fine-Tuned Model,"2,6,3,5,2,4"
510,Fine-Tuned Model,"4,2,6,1,5,3"
511,Fine-Tuned Model,
512,Fine-Tuned Model,"3,6,2,5,1,4"
513,Fine-Tuned Model,"3,6,2,5,4,1"
514,Fine-Tuned Model,"2,5,4,1,6,3"
515,Fine-Tuned Model,"4,2,5,6,1,3"
516,Fine-Tuned Model,"4,2,6,3,5,1"
517,Fine-Tuned Model,"1,6,1,6,1,6"
518,Fine-Tuned Model,"2,6,4,5,1,3"
519,Fine-Tuned Model,"2,5,4,3,6,1"
520,Fine-Tuned Model,"4,2,6,3,1,5"
521,Fine-Tuned Model,
522,Fine-Tuned Model,"5,3,6,2,6,1"
523,Fine-Tuned Model,"1,6,6"
524,Fine-Tuned Model,"3,5,2,6,4,1"
525,Fine-Tuned Model,"4,2,6,5,1,3"
526,Fine-Tuned Model,"1,2,3,4,5,6"
527,Fine-Tuned Model,
528,Fine-Tuned Model,"5,2,6,4,3,1"
529,Fine-Tuned Model,
530,Fine-Tuned Model,
531,Fine-Tuned Model,"2,5,3,6,1,4"
532,Fine-Tuned Model,"3,6,2,1,4,5"
533,Fine-Tuned Model,"2,4,6,5,3,1"
534,Fine-Tuned Model,"1,4,2,5,3,1"
535,Fine-Tuned Model,"2,5,4,1,3,6"
536,Fine-Tuned Model,"3,5,2,6,1,4"
537,Fine-Tuned Model,"1,4,2,2,3,6"
538,Fine-Tuned Model,"5,2,6,1,4,3"
539,Fine-Tuned Model,"1,5,2,3,6,4"
540,Fine-Tuned Model,"2,6,3,4,5,1"
541,Fine-Tuned Model,
542,Fine-Tuned Model,"3,2,6,1,4,5"
543,Fine-Tuned Model,"2,5,6,1,3,4"
544,Fine-Tuned Model,"2,4,1,6,3,5"
545,Fine-Tuned Model,"3,2,6,5,4,1"
546,Fine-Tuned Model,"4,2,6,1,5,3"
547,Fine-Tuned Model,
548,Fine-Tuned Model,"4,3,5,2,6,1"
549,Fine-Tuned Model,"4,2,6,3,1,5"
550,Fine-Tuned Model,
551,Fine-Tuned Model,"1,2"
552,Fine-Tuned Model,"1,3,2,6,4,5"
553,Fine-Tuned Model,"3,6,1,5,4,2"
554,Fine-Tuned Model,"4,2,6,5,3,1"
555,Fine-Tuned Model,"5,2,6,1,3,4"
556,Fine-Tuned Model,
557,Fine-Tuned Model,
558,Fine-Tuned Model,
559,Fine-Tuned Model,"4,2,3,1,6,5"
560,Fine-Tuned Model,"4,2,6,5,3,1"
561,Fine-Tuned Model,"3,6,2,5,4,1"
562,Fine-Tuned Model,
563,Fine-Tuned Model,"5,2,4,1,3,6"
564,Fine-Tuned Model,"1,6,2,5,3,4"
565,Fine-Tuned Model,"3,6,2,5,1,4"
566,Fine-Tuned Model,"4,2,5,6,1,3"
567,Fine-Tuned Model,"2,4,5,6,3,6"
568,Fine-Tuned Model,"4,2,5,1,6,3"
569,Fine-Tuned Model,"3,5,2,1,6,4"
570,Fine-Tuned Model,"4,2,6,3,5,1"
571,Fine-Tuned Model,"4,6,3,2,5,1"
572,Fine-Tuned Model,"4,6,3,5,2,1"
573,Fine-Tuned Model,"3,2,5,1,4,6"
574,Fine-Tuned Model,"5,2,4,1,3,6"
575,Fine-Tuned Model,
576,Fine-Tuned Model,"3,5,2,6,1,4"
577,Fine-Tuned Model,"4,2,6,1,3,5"
578,Fine-Tuned Model,"1,4,2,6,5,3"
579,Fine-Tuned Model,"1,2,3,4,5,6"
580,Fine-Tuned Model,"3,1,5,2,4,6"
581,Fine-Tuned Model,"3,6,2,1,5,4"
582,Fine-Tuned Model,"1,3,5,4,2,1"
583,Fine-Tuned Model,"5,2,4,6,3"
584,Fine-Tuned Model,"4,1,3,5,2,6"
585,Fine-Tuned Model,"4,2,6,5,3,1"
586,Fine-Tuned Model,"6,5,3,4,1,2"
587,Fine-Tuned Model,
588,Fine-Tuned Model,"1,6,2,4,5,1"
589,Fine-Tuned Model,
590,Fine-Tuned Model,"1,4,2,6,3,5"
591,Fine-Tuned Model,1
592,Fine-Tuned Model,"2,4,1,5,3,6"
593,Fine-Tuned Model,"6,4,3,2,5,1"
594,Fine-Tuned Model,"5,2,6,3,1,4"
595,Fine-Tuned Model,6
596,Fine-Tuned Model,
597,Fine-Tuned Model,"1,2,4,5,3,6"
598,Fine-Tuned Model,
599,Fine-Tuned Model,"4,2,6,3,1,5"
600,Fine-Tuned Model,
