Run,Model Type,Extracted Numbers
69,fine-tuned,"6,6,6"
70,fine-tuned,"3,4"
71,fine-tuned,"1,6,3"
72,fine-tuned,"3,1,3"
73,fine-tuned,"2,5,6"
74,fine-tuned,
75,fine-tuned,"4,4,1"
76,fine-tuned,"3,3,6"
77,fine-tuned,
78,fine-tuned,"4,5,3"
79,fine-tuned,
80,fine-tuned,"4,1,1"
81,fine-tuned,"5,6,6"
82,fine-tuned,"5,1,1"
83,fine-tuned,"5,6"
84,fine-tuned,
85,fine-tuned,"5,1,5"
86,fine-tuned,
87,fine-tuned,3
88,fine-tuned,"5,3,3"
89,fine-tuned,"4,2,6"
90,fine-tuned,"4,1,4"
91,fine-tuned,"4,2,5"
92,fine-tuned,"4,3,2"
93,fine-tuned,"1,1,4"
94,fine-tuned,2
95,fine-tuned,
96,fine-tuned,"5,2,6"
97,fine-tuned,"4,1,2"
98,fine-tuned,"2,1,1"
99,fine-tuned,"5,6,2"
100,fine-tuned,"4,2,6"
101,fine-tuned,"5,2,1"
102,fine-tuned,"6,1,4"
103,fine-tuned,"4,3,4"
104,fine-tuned,
105,fine-tuned,2
106,fine-tuned,"2,5,6"
107,fine-tuned,"6,1,5"
108,fine-tuned,
109,fine-tuned,"5,4,3"
110,fine-tuned,"4,3,6"
111,fine-tuned,"6,4,5"
112,fine-tuned,"6,1,2"
113,fine-tuned,"1,4,2"
114,fine-tuned,"2,1,2"
115,fine-tuned,"3,5,1"
116,fine-tuned,"5,3,1"
117,fine-tuned,"4,6,3"
118,fine-tuned,"3,3,2"
119,fine-tuned,"4,3,5"
120,fine-tuned,"1,6,3"
121,fine-tuned,"1,6,3"
122,fine-tuned,3
123,fine-tuned,3
124,fine-tuned,1
125,fine-tuned,
126,fine-tuned,"3,4,3"
127,fine-tuned,
128,fine-tuned,
129,fine-tuned,"5,5,4"
130,fine-tuned,"1,4,2"
131,fine-tuned,
132,fine-tuned,
133,fine-tuned,"5,2,3"
134,fine-tuned,
135,fine-tuned,
136,fine-tuned,"3,4,6"
137,fine-tuned,
138,fine-tuned,"3,4,5"
139,fine-tuned,
140,fine-tuned,"3,2,2"
141,fine-tuned,"5,1,2"
142,fine-tuned,"1,4,5"
143,fine-tuned,
144,fine-tuned,"1,4"
145,fine-tuned,"3,3,3"
146,fine-tuned,
147,fine-tuned,"2,3,6"
148,fine-tuned,"6,3,4"
149,fine-tuned,"5,3,6"
150,fine-tuned,"1,3,5"
151,fine-tuned,3
152,fine-tuned,
153,fine-tuned,"6,6,1"
154,fine-tuned,
155,fine-tuned,
156,fine-tuned,"4,2,1"
157,fine-tuned,"4,1,5"
158,fine-tuned,"2,3,4"
159,fine-tuned,3
160,fine-tuned,
161,fine-tuned,"6,3,4"
162,fine-tuned,"5,6,1"
163,fine-tuned,"1,3,4"
164,fine-tuned,
165,fine-tuned,"2,6,4"
166,fine-tuned,3
167,fine-tuned,"5,3,4"
168,fine-tuned,
169,fine-tuned,"5,6,4"
170,fine-tuned,"3,3,4"
171,fine-tuned,"3,1,6"
172,fine-tuned,"1,2,5"
173,fine-tuned,
174,fine-tuned,"1,2,3"
175,fine-tuned,"3,6,5"
176,fine-tuned,"2,4,3"
177,fine-tuned,"3,1,4"
178,fine-tuned,"3,2,4"
179,fine-tuned,"2,3,6"
180,fine-tuned,"4,6,3"
181,fine-tuned,"2,3,5"
182,fine-tuned,
183,fine-tuned,"1,6,2"
184,fine-tuned,"1,5,1"
185,fine-tuned,"4,3,1"
186,fine-tuned,
187,fine-tuned,"4,1,4"
188,fine-tuned,"1,5,5"
189,fine-tuned,"3,2,4"
190,fine-tuned,
191,fine-tuned,5
192,fine-tuned,"3,1,1"
193,fine-tuned,"6,4,4"
194,fine-tuned,"5,6,4"
195,fine-tuned,"1,4,2"
196,fine-tuned,3
197,fine-tuned,
198,fine-tuned,1
199,fine-tuned,
200,fine-tuned,"3,6,4"
201,fine-tuned,
202,fine-tuned,"4,3,6"
203,fine-tuned,
204,fine-tuned,"2,6,1"
205,fine-tuned,
206,fine-tuned,"4,2,6"
207,fine-tuned,"1,2,5"
208,fine-tuned,"6,2,3"
209,fine-tuned,"3,4,1"
210,fine-tuned,"6,2,5"
211,fine-tuned,
212,fine-tuned,"5,1,6"
213,fine-tuned,"6,3,1"
214,fine-tuned,
215,fine-tuned,
216,fine-tuned,"4,5,3"
217,fine-tuned,
218,fine-tuned,"3,4,3"
219,fine-tuned,"5,3,5"
220,fine-tuned,"3,1,3"
221,fine-tuned,
222,fine-tuned,"4,4,3"
223,fine-tuned,
224,fine-tuned,"1,2"
225,fine-tuned,"3,2,3"
226,fine-tuned,"2,2,4"
227,fine-tuned,"1,6,6"
228,fine-tuned,"6,1,4"
229,fine-tuned,
230,fine-tuned,"4,1,5"
231,fine-tuned,"3,2,4"
232,fine-tuned,3
233,fine-tuned,"5,4,1"
234,fine-tuned,5
235,fine-tuned,"4,1,2"
236,fine-tuned,"4,1,2"
237,fine-tuned,"1,2,3"
238,fine-tuned,"4,1,1"
239,fine-tuned,3
240,fine-tuned,"5,6,2"
241,fine-tuned,
242,fine-tuned,"3,3,4"
243,fine-tuned,
244,fine-tuned,
245,fine-tuned,"3,2,4"
246,fine-tuned,"3,4,4"
247,fine-tuned,"6,4,4"
248,fine-tuned,
249,fine-tuned,
250,fine-tuned,"2,2,2"
251,fine-tuned,"6,3,1"
252,fine-tuned,
253,fine-tuned,"2,3,4"
254,fine-tuned,"1,3,6"
255,fine-tuned,
256,fine-tuned,"4,2,5"
257,fine-tuned,"5,4,5"
258,fine-tuned,"1,2,1"
259,fine-tuned,"1,5,6"
260,fine-tuned,"2,4"
261,fine-tuned,
262,fine-tuned,
263,fine-tuned,
264,fine-tuned,
265,fine-tuned,"5,5,1"
266,fine-tuned,"5,1,2"
267,fine-tuned,2
268,fine-tuned,1
269,fine-tuned,"5,2,6"
270,fine-tuned,"6,1"
271,fine-tuned,"2,2,2"
272,fine-tuned,
273,fine-tuned,"2,2,5"
274,fine-tuned,"1,3,6"
275,fine-tuned,"1,6,4"
276,fine-tuned,"5,5,6"
277,fine-tuned,"6,4,5"
278,fine-tuned,"1,2,6"
279,fine-tuned,"4,4,3"
280,fine-tuned,3
281,fine-tuned,"2,1,3"
282,fine-tuned,"4,5,1"
283,fine-tuned,
284,fine-tuned,"2,3,2"
285,fine-tuned,
286,fine-tuned,
287,fine-tuned,"4,3,6"
288,fine-tuned,"1,5,2"
289,fine-tuned,"4,3,3"
290,fine-tuned,
291,fine-tuned,"1,2,3"
292,fine-tuned,"3,6,1"
293,fine-tuned,"6,4,5"
294,fine-tuned,"4,5,4"
295,fine-tuned,"2,5"
296,fine-tuned,
297,fine-tuned,"1,5,2"
298,fine-tuned,"5,3,2"
299,fine-tuned,"6,5,1"
300,fine-tuned,"6,2,5"
301,fine-tuned,"1,3,3"
302,fine-tuned,
303,fine-tuned,"1,2,4"
304,fine-tuned,"2,2,5"
305,fine-tuned,"1,3"
306,fine-tuned,
307,fine-tuned,
308,fine-tuned,"2,3"
309,fine-tuned,"6,3"
310,fine-tuned,"5,4,1"
311,fine-tuned,"3,1"
312,fine-tuned,
313,fine-tuned,
314,fine-tuned,1
315,fine-tuned,1
316,fine-tuned,
317,fine-tuned,3
318,fine-tuned,
319,fine-tuned,
320,fine-tuned,"2,3"
321,fine-tuned,2
322,fine-tuned,"5,5,2"
323,fine-tuned,"2,3,4"
324,fine-tuned,
325,fine-tuned,"1,1,1"
326,fine-tuned,"3,1,1"
327,fine-tuned,"1,3"
328,fine-tuned,
329,fine-tuned,"4,6,4"
330,fine-tuned,
331,fine-tuned,
332,fine-tuned,"3,5,4"
333,fine-tuned,"1,2,3"
334,fine-tuned,"3,5,4"
335,fine-tuned,"2,3,6"
336,fine-tuned,"5,4,4"
337,fine-tuned,
338,fine-tuned,
339,fine-tuned,6
340,fine-tuned,"1,2,4"
341,fine-tuned,"2,3"
342,fine-tuned,"5,3,4"
343,fine-tuned,"5,2,1"
344,fine-tuned,"2,4,1"
345,fine-tuned,"3,6,5"
346,fine-tuned,"3,5,4"
347,fine-tuned,"3,2,4"
348,fine-tuned,"4,3,1"
349,fine-tuned,
350,fine-tuned,
351,fine-tuned,"4,5,5"
352,fine-tuned,"3,3,1"
353,fine-tuned,"3,4,4"
354,fine-tuned,"2,2,3"
355,fine-tuned,"3,1,3"
356,fine-tuned,"6,1,4"
357,fine-tuned,
358,fine-tuned,"1,1,2"
359,fine-tuned,"2,6,6"
360,fine-tuned,"2,1,4"
361,fine-tuned,"2,5,3"
362,fine-tuned,"2,4,5"
363,fine-tuned,6
364,fine-tuned,
365,fine-tuned,3
366,fine-tuned,"4,5,2"
367,fine-tuned,
368,fine-tuned,
369,fine-tuned,"4,2,2"
370,fine-tuned,"6,2,4"
371,fine-tuned,"1,1"
372,fine-tuned,"1,5,5"
373,fine-tuned,"3,1,4"
374,fine-tuned,"3,5,1"
375,fine-tuned,"6,1,3"
376,fine-tuned,"3,6,4"
377,fine-tuned,
378,fine-tuned,
379,fine-tuned,
380,fine-tuned,"2,1,2"
381,fine-tuned,3
382,fine-tuned,"3,5,6"
383,fine-tuned,3
384,fine-tuned,
385,fine-tuned,6
386,fine-tuned,"6,2,1"
387,fine-tuned,"2,2,2"
388,fine-tuned,"2,4,6"
389,fine-tuned,
390,fine-tuned,"2,1,3"
391,fine-tuned,"4,2,4"
392,fine-tuned,"6,1,3"
393,fine-tuned,
394,fine-tuned,
395,fine-tuned,"3,5,1"
396,fine-tuned,
397,fine-tuned,
398,fine-tuned,"4,5,1"
399,fine-tuned,
400,fine-tuned,
401,fine-tuned,
402,fine-tuned,"2,5,1"
403,fine-tuned,"2,4,2"
404,fine-tuned,"2,1,4"
405,fine-tuned,
406,fine-tuned,"6,5,4"
407,fine-tuned,"6,1,3"
408,fine-tuned,
409,fine-tuned,"4,5,5"
410,fine-tuned,"3,3,2"
411,fine-tuned,"1,5,3"
412,fine-tuned,
413,fine-tuned,"2,6,2"
414,fine-tuned,
415,fine-tuned,"4,4,3"
416,fine-tuned,
417,fine-tuned,"3,2,2"
418,fine-tuned,
419,fine-tuned,1
420,fine-tuned,
421,fine-tuned,"2,6,6"
422,fine-tuned,"6,2,4"
423,fine-tuned,2
424,fine-tuned,"2,3"
425,fine-tuned,"4,1,6"
426,fine-tuned,
427,fine-tuned,"4,3,3"
428,fine-tuned,"2,2,5"
429,fine-tuned,3
430,fine-tuned,"5,6,6"
431,fine-tuned,"3,1,4"
432,fine-tuned,"3,2,5"
433,fine-tuned,"3,3"
434,fine-tuned,
435,fine-tuned,"6,4,5"
436,fine-tuned,"5,6,2"
437,fine-tuned,
438,fine-tuned,1
439,fine-tuned,"3,1,6"
440,fine-tuned,"3,6,2"
441,fine-tuned,"5,6,3"
442,fine-tuned,
443,fine-tuned,"6,1,6"
444,fine-tuned,"1,1,3"
445,fine-tuned,2
446,fine-tuned,"3,6,2"
447,fine-tuned,"1,1,5"
448,fine-tuned,
449,fine-tuned,"3,3,5"
450,fine-tuned,"3,5,4"
451,fine-tuned,"3,4,6"
452,fine-tuned,
453,fine-tuned,"5,1,6"
454,fine-tuned,"3,2,2"
455,fine-tuned,"1,4"
456,fine-tuned,
457,fine-tuned,
458,fine-tuned,
459,fine-tuned,"1,2,3"
460,fine-tuned,"4,4,6"
461,fine-tuned,
462,fine-tuned,
463,fine-tuned,
464,fine-tuned,
465,fine-tuned,"1,2,4"
466,fine-tuned,
467,fine-tuned,"2,2,2"
468,fine-tuned,
469,fine-tuned,"4,1,4"
470,fine-tuned,"4,5,6"
471,fine-tuned,"1,5,3"
472,fine-tuned,"1,1,6"
473,fine-tuned,
474,fine-tuned,"4,2,3"
475,fine-tuned,
476,fine-tuned,
477,fine-tuned,
478,fine-tuned,
479,fine-tuned,
480,fine-tuned,"1,6,1"
481,fine-tuned,"3,6,5"
482,fine-tuned,"2,6,4"
483,fine-tuned,"1,2,3"
484,fine-tuned,"3,1,3"
485,fine-tuned,
486,fine-tuned,"3,5,5"
487,fine-tuned,"5,2,3"
488,fine-tuned,
489,fine-tuned,6
490,fine-tuned,"1,3,5"
491,fine-tuned,
492,fine-tuned,
493,fine-tuned,
494,fine-tuned,"2,5,1"
495,fine-tuned,"4,3,1"
496,fine-tuned,"2,2"
497,fine-tuned,"5,6,5"
498,fine-tuned,"6,2,4"
499,fine-tuned,"4,1,5"
500,fine-tuned,"6,4,3"
501,fine-tuned,"3,5,2"
502,fine-tuned,"4,6"
503,fine-tuned,
504,fine-tuned,
505,fine-tuned,
506,fine-tuned,
507,fine-tuned,"6,3,1"
508,fine-tuned,5
509,fine-tuned,"3,3,3"
510,fine-tuned,"3,6,5"
511,fine-tuned,"4,3"
512,fine-tuned,
513,fine-tuned,
514,fine-tuned,"6,4,1"
515,fine-tuned,4
516,fine-tuned,"1,5"
517,fine-tuned,"3,6,5"
518,fine-tuned,"3,6,2"
519,fine-tuned,"3,3"
520,fine-tuned,
521,fine-tuned,"3,5,2"
522,fine-tuned,"1,1,2"
523,fine-tuned,"3,6,1"
524,fine-tuned,"5,6"
525,fine-tuned,"6,2,6"
526,fine-tuned,"3,2,3"
527,fine-tuned,"3,2"
528,fine-tuned,"2,3,6"
529,fine-tuned,"6,4,5"
530,fine-tuned,"1,2,3"
531,fine-tuned,
532,fine-tuned,"4,6,3"
533,fine-tuned,2
534,fine-tuned,
535,fine-tuned,"2,6,4"
536,fine-tuned,"1,2,3"
537,fine-tuned,"4,5,5"
538,fine-tuned,"4,3,6"
539,fine-tuned,2
540,fine-tuned,"1,3,4"
541,fine-tuned,"4,2,4"
542,fine-tuned,
543,fine-tuned,2
544,fine-tuned,"3,4,4"
545,fine-tuned,
546,fine-tuned,"1,5,2"
547,fine-tuned,"5,5,6"
548,fine-tuned,"3,3,3"
549,fine-tuned,
550,fine-tuned,"2,2,1"
551,fine-tuned,
552,fine-tuned,
553,fine-tuned,"5,1,2"
554,fine-tuned,1
555,fine-tuned,"4,3,5"
556,fine-tuned,"6,1,6"
557,fine-tuned,"2,5,4"
558,fine-tuned,
559,fine-tuned,"2,2,5"
560,fine-tuned,"4,3,2"
561,fine-tuned,"1,3,5"
562,fine-tuned,"3,5"
563,fine-tuned,"5,4,3"
564,fine-tuned,"6,1,4"
565,fine-tuned,
566,fine-tuned,"5,4,5"
567,fine-tuned,2
568,fine-tuned,"3,1,2"
569,fine-tuned,
570,fine-tuned,"3,1,2"
571,fine-tuned,"1,3"
572,fine-tuned,"1,5"
573,fine-tuned,3
574,fine-tuned,
575,fine-tuned,"2,1,4"
576,fine-tuned,
577,fine-tuned,"1,1,2"
578,fine-tuned,
579,fine-tuned,"2,4,3"
580,fine-tuned,"1,1,6"
581,fine-tuned,"5,6,4"
582,fine-tuned,"5,6,1"
583,fine-tuned,
584,fine-tuned,"6,3"
585,fine-tuned,"1,4,2"
586,fine-tuned,"1,5,2"
587,fine-tuned,
588,fine-tuned,"3,2,3"
589,fine-tuned,3
590,fine-tuned,"4,6,6"
591,fine-tuned,
592,fine-tuned,"3,6,2"
593,fine-tuned,"1,2,1"
594,fine-tuned,"5,5,2"
595,fine-tuned,"3,3"
596,fine-tuned,"6,4,3"
597,fine-tuned,
598,fine-tuned,1
599,fine-tuned,
600,fine-tuned,"3,4,1"
601,fine-tuned,"3,3,1"
602,fine-tuned,"4,2,5"
603,fine-tuned,
604,fine-tuned,"3,6,2"
605,fine-tuned,"6,6,4"
606,fine-tuned,"2,4,5"
607,fine-tuned,"5,2,2"
608,fine-tuned,"2,6,2"
609,fine-tuned,"2,6"
610,fine-tuned,
611,fine-tuned,"3,3,6"
612,fine-tuned,
613,fine-tuned,2
614,fine-tuned,
615,fine-tuned,"2,5"
616,fine-tuned,6
617,fine-tuned,
618,fine-tuned,"4,3"
619,fine-tuned,"5,1,2"
620,fine-tuned,
621,fine-tuned,"2,6,4"
622,fine-tuned,"2,4"
623,fine-tuned,"2,1,6"
624,fine-tuned,"5,6,6"
625,fine-tuned,"3,2,6"
626,fine-tuned,3
627,fine-tuned,"3,6,2"
628,fine-tuned,"2,3,2"
629,fine-tuned,"1,5,1"
630,fine-tuned,"4,1,5"
631,fine-tuned,"1,2,3"
632,fine-tuned,
633,fine-tuned,
634,fine-tuned,"1,4,4"
635,fine-tuned,"5,2,5"
636,fine-tuned,
637,fine-tuned,"3,3,4"
638,fine-tuned,"1,1,1"
639,fine-tuned,
640,fine-tuned,"4,5,3"
641,fine-tuned,
642,fine-tuned,"4,2,5"
643,fine-tuned,
644,fine-tuned,
645,fine-tuned,"4,1,3"
646,fine-tuned,"3,2,2"
647,fine-tuned,"6,3,2"
648,fine-tuned,
649,fine-tuned,"2,2,1"
650,fine-tuned,"3,5,6"
651,fine-tuned,"5,4,2"
652,fine-tuned,"1,6,1"
653,fine-tuned,
654,fine-tuned,"4,4,4"
655,fine-tuned,6
656,fine-tuned,"1,4,4"
657,fine-tuned,
658,fine-tuned,"4,4,4"
659,fine-tuned,
660,fine-tuned,1
661,fine-tuned,"1,1,3"
662,fine-tuned,
663,fine-tuned,"6,4,1"
664,fine-tuned,
665,fine-tuned,"3,1,2"
666,fine-tuned,
667,fine-tuned,"3,4,6"
668,fine-tuned,"1,3,5"
669,fine-tuned,
670,fine-tuned,"4,1,6"
671,fine-tuned,"1,5,3"
672,fine-tuned,"2,2,1"
673,fine-tuned,"2,1"
674,fine-tuned,"4,5"
675,fine-tuned,"5,3,4"
676,fine-tuned,"3,1"
677,fine-tuned,"3,1,1"
678,fine-tuned,
679,fine-tuned,
680,fine-tuned,"1,3,4"
681,fine-tuned,"1,1,1"
682,fine-tuned,
683,fine-tuned,"5,2,4"
684,fine-tuned,"4,4,5"
685,fine-tuned,"4,5,1"
686,fine-tuned,"1,2,3"
687,fine-tuned,"1,5,3"
688,fine-tuned,
689,fine-tuned,"1,2,4"
690,fine-tuned,"4,5,1"
691,fine-tuned,"2,1,6"
692,fine-tuned,"4,4,2"
693,fine-tuned,"3,1,2"
694,fine-tuned,"3,3"
695,fine-tuned,"6,1,2"
696,fine-tuned,"4,2,3"
697,fine-tuned,"6,6,3"
698,fine-tuned,"5,1,2"
699,fine-tuned,"1,4"
700,fine-tuned,"3,2,1"
701,fine-tuned,"3,3"
702,fine-tuned,
703,fine-tuned,"3,6,6"
704,fine-tuned,"3,6,1"
705,fine-tuned,"3,4,6"
706,fine-tuned,"1,1,2"
707,fine-tuned,
708,fine-tuned,
709,fine-tuned,"5,3,1"
710,fine-tuned,"1,6,2"
711,fine-tuned,"4,5,3"
712,fine-tuned,"1,1,4"
713,fine-tuned,
714,fine-tuned,
715,fine-tuned,
716,fine-tuned,"3,5,2"
717,fine-tuned,
718,fine-tuned,"3,5"
719,fine-tuned,
720,fine-tuned,"1,6"
721,fine-tuned,"1,2,3"
722,fine-tuned,3
723,fine-tuned,"5,2"
724,fine-tuned,3
725,fine-tuned,"4,4,1"
726,fine-tuned,"2,5,3"
727,fine-tuned,"1,6"
728,fine-tuned,
729,fine-tuned,"1,6,2"
730,fine-tuned,"1,2,5"
731,fine-tuned,
732,fine-tuned,
733,fine-tuned,"4,6,5"
734,fine-tuned,"6,2,1"
735,fine-tuned,"2,1,3"
736,fine-tuned,"2,4,6"
737,fine-tuned,
738,fine-tuned,"1,3"
739,fine-tuned,"6,3,2"
740,fine-tuned,
741,fine-tuned,"3,4,5"
742,fine-tuned,2
743,fine-tuned,
744,fine-tuned,"6,5,1"
745,fine-tuned,"3,6,5"
746,fine-tuned,"1,5,1"
747,fine-tuned,
748,fine-tuned,
749,fine-tuned,
750,fine-tuned,
751,fine-tuned,3
752,fine-tuned,"4,6,1"
753,fine-tuned,"1,5,1"
754,fine-tuned,"4,1,1"
755,fine-tuned,
756,fine-tuned,"1,1,4"
757,fine-tuned,"2,2,1"
758,fine-tuned,"5,1,1"
759,fine-tuned,
760,fine-tuned,"2,3,6"
761,fine-tuned,"3,1,1"
762,fine-tuned,"6,5,5"
763,fine-tuned,
764,fine-tuned,"2,5,3"
765,fine-tuned,
766,fine-tuned,"3,4,5"
767,fine-tuned,"4,1"
768,fine-tuned,
769,fine-tuned,
770,fine-tuned,"2,2,4"
771,fine-tuned,"1,4,4"
772,fine-tuned,"5,4,2"
773,fine-tuned,"4,6,6"
774,fine-tuned,
775,fine-tuned,
776,fine-tuned,"3,1,6"
777,fine-tuned,"5,5,5"
778,fine-tuned,"5,3,6"
779,fine-tuned,
780,fine-tuned,"4,6,5"
781,fine-tuned,
782,fine-tuned,"3,1,5"
783,fine-tuned,"4,3,2"
784,fine-tuned,
785,fine-tuned,"4,3,3"
786,fine-tuned,5
787,fine-tuned,"2,6,3"
788,fine-tuned,"4,5,2"
789,fine-tuned,
790,fine-tuned,"4,6,2"
791,fine-tuned,"1,2,2"
792,fine-tuned,"1,5,3"
793,fine-tuned,
794,fine-tuned,3
795,fine-tuned,"5,4,3"
796,fine-tuned,"3,1,4"
797,fine-tuned,"5,1,1"
798,fine-tuned,
799,fine-tuned,"1,1"
800,fine-tuned,"2,2,4"
801,fine-tuned,"2,1,2"
802,fine-tuned,2
803,fine-tuned,"4,2"
804,fine-tuned,
805,fine-tuned,"2,6,1"
806,fine-tuned,"4,3,3"
807,fine-tuned,"1,2,3"
808,fine-tuned,
809,fine-tuned,"5,6,6"
810,fine-tuned,"6,1,2"
811,fine-tuned,"2,1,6"
812,fine-tuned,
813,fine-tuned,"3,1,5"
814,fine-tuned,"4,2,2"
815,fine-tuned,"1,5,1"
816,fine-tuned,"5,6,5"
817,fine-tuned,"1,5,6"
818,fine-tuned,
819,fine-tuned,
820,fine-tuned,
821,fine-tuned,"5,2,4"
822,fine-tuned,"4,6,6"
823,fine-tuned,"3,2,3"
824,fine-tuned,"6,4,2"
825,fine-tuned,
826,fine-tuned,3
827,fine-tuned,"1,2"
828,fine-tuned,1
829,fine-tuned,
830,fine-tuned,
831,fine-tuned,"3,3,2"
832,fine-tuned,"3,1,6"
833,fine-tuned,"2,4,6"
834,fine-tuned,
835,fine-tuned,
836,fine-tuned,"3,3,3"
837,fine-tuned,"1,3,2"
838,fine-tuned,2
839,fine-tuned,"1,3,6"
840,fine-tuned,"2,4,3"
841,fine-tuned,"3,5,2"
842,fine-tuned,
843,fine-tuned,
844,fine-tuned,"4,2,1"
845,fine-tuned,
846,fine-tuned,"6,2,5"
847,fine-tuned,"5,1,3"
848,fine-tuned,"3,2,5"
849,fine-tuned,"6,4,1"
850,fine-tuned,"2,1,1"
851,fine-tuned,
852,fine-tuned,"3,5,5"
853,fine-tuned,
854,fine-tuned,"5,6,2"
855,fine-tuned,"3,1,3"
856,fine-tuned,"5,4,2"
857,fine-tuned,
858,fine-tuned,
859,fine-tuned,
860,fine-tuned,
861,fine-tuned,"1,1,4"
862,fine-tuned,"1,2,3"
863,fine-tuned,
864,fine-tuned,
865,fine-tuned,"3,3,2"
866,fine-tuned,"6,1,6"
867,fine-tuned,"3,4,2"
868,fine-tuned,
869,fine-tuned,"4,3,1"
870,fine-tuned,
871,fine-tuned,"3,2,1"
872,fine-tuned,
873,fine-tuned,"3,1,6"
874,fine-tuned,"3,2,6"
875,fine-tuned,"5,1,3"
876,fine-tuned,"4,5,1"
877,fine-tuned,"5,3,4"
878,fine-tuned,"2,6,5"
879,fine-tuned,"3,4"
880,fine-tuned,"1,5,5"
881,fine-tuned,
882,fine-tuned,2
883,fine-tuned,"3,3,3"
884,fine-tuned,
885,fine-tuned,"4,1,6"
886,fine-tuned,"1,2"
887,fine-tuned,
888,fine-tuned,"3,1,6"
889,fine-tuned,6
890,fine-tuned,
891,fine-tuned,
892,fine-tuned,"3,3,2"
893,fine-tuned,
894,fine-tuned,"3,4"
895,fine-tuned,"4,2,1"
896,fine-tuned,"2,3,3"
897,fine-tuned,
898,fine-tuned,
899,fine-tuned,"5,4,6"
900,fine-tuned,"4,1,1"
901,fine-tuned,
902,fine-tuned,"5,4,1"
903,fine-tuned,"4,5,4"
904,fine-tuned,"2,1,4"
905,fine-tuned,
906,fine-tuned,"5,1,4"
907,fine-tuned,"3,1,4"
908,fine-tuned,
909,fine-tuned,
910,fine-tuned,"6,3,6"
911,fine-tuned,
912,fine-tuned,
913,fine-tuned,"2,1,4"
914,fine-tuned,"3,4,1"
915,fine-tuned,"2,2,2"
916,fine-tuned,"4,4,2"
917,fine-tuned,
918,fine-tuned,"3,4,4"
919,fine-tuned,
920,fine-tuned,"1,5,1"
921,fine-tuned,
922,fine-tuned,
923,fine-tuned,
924,fine-tuned,"1,4,3"
925,fine-tuned,
926,fine-tuned,"3,2,3"
927,fine-tuned,"3,5"
928,fine-tuned,
929,fine-tuned,"2,3,5"
930,fine-tuned,"1,2,1"
931,fine-tuned,
932,fine-tuned,
933,fine-tuned,"3,6"
934,fine-tuned,"6,6,1"
935,fine-tuned,"1,4,2"
936,fine-tuned,
937,fine-tuned,"5,1,6"
938,fine-tuned,"1,2,3"
939,fine-tuned,
940,fine-tuned,
941,fine-tuned,"1,6,6"
942,fine-tuned,"3,2"
943,fine-tuned,"2,4,6"
944,fine-tuned,"1,1,3"
945,fine-tuned,
946,fine-tuned,"1,4,6"
947,fine-tuned,"4,3,2"
948,fine-tuned,
949,fine-tuned,"1,4,1"
950,fine-tuned,"1,6,5"
951,fine-tuned,"1,1,5"
952,fine-tuned,"6,1,4"
953,fine-tuned,
954,fine-tuned,"3,5,1"
955,fine-tuned,
956,fine-tuned,"3,6,1"
957,fine-tuned,"1,6,4"
958,fine-tuned,"4,1,5"
959,fine-tuned,"3,6"
960,fine-tuned,
961,fine-tuned,"1,3,1"
962,fine-tuned,
963,fine-tuned,"1,2,1"
964,fine-tuned,"2,5,2"
965,fine-tuned,"5,5,6"
966,fine-tuned,"4,2,2"
967,fine-tuned,
