Run,Model Type,Extracted Numbers
204,fine-tuned,
205,fine-tuned,
206,fine-tuned,"Red,Orange"
207,fine-tuned,"Red,Green,Purple"
208,fine-tuned,"Green,Red,Orange"
209,fine-tuned,
210,fine-tuned,
211,fine-tuned,"Red,Yellow,Green"
212,fine-tuned,
213,fine-tuned,
214,fine-tuned,
215,fine-tuned,"Red,Orange,Blue"
216,fine-tuned,
217,fine-tuned,
218,fine-tuned,
219,fine-tuned,"Yellow,Yellow"
220,fine-tuned,
221,fine-tuned,
222,fine-tuned,"Blue,Yellow,Green"
223,fine-tuned,"Red,Green,Purple"
224,fine-tuned,
225,fine-tuned,"Red,Yellow"
226,fine-tuned,
227,fine-tuned,
228,fine-tuned,"Red,Blue,Green"
229,fine-tuned,"Red,Blue,Green"
230,fine-tuned,
231,fine-tuned,"Blue,Red"
232,fine-tuned,
233,fine-tuned,
234,fine-tuned,
235,fine-tuned,
236,fine-tuned,
237,fine-tuned,"Red,Purple"
238,fine-tuned,
239,fine-tuned,
240,fine-tuned,"Green,Purple"
241,fine-tuned,"Blue,Green,Yellow"
242,fine-tuned,"Blue,Purple,Green"
243,fine-tuned,"Red,Blue,Green"
244,fine-tuned,"Red,Blue,Orange"
245,fine-tuned,"Red,Blue,Red"
246,fine-tuned,
247,fine-tuned,
248,fine-tuned,
249,fine-tuned,
250,fine-tuned,"Red,Orange,Purple"
251,fine-tuned,
252,fine-tuned,"Red,Blue,Orange"
253,fine-tuned,
254,fine-tuned,
255,fine-tuned,
256,fine-tuned,"Blue,Purple,Orange"
257,fine-tuned,
258,fine-tuned,
259,fine-tuned,Yellow
260,fine-tuned,"Red,Green,Blue"
261,fine-tuned,
262,fine-tuned,
263,fine-tuned,"Red,Blue,Green"
264,fine-tuned,"Red,Blue,Yellow"
265,fine-tuned,
266,fine-tuned,"Red,Green,Purple"
267,fine-tuned,
268,fine-tuned,
269,fine-tuned,
270,fine-tuned,"Red,Purple,Green"
271,fine-tuned,"Red,Blue,Blue"
272,fine-tuned,
273,fine-tuned,
274,fine-tuned,"Red,Orange,Green"
275,fine-tuned,Yellow
276,fine-tuned,
277,fine-tuned,
278,fine-tuned,"Yellow,Green,Red"
279,fine-tuned,
280,fine-tuned,Orange
281,fine-tuned,
282,fine-tuned,
283,fine-tuned,"Yellow,Green,Purple"
284,fine-tuned,"Red,Blue,Purple"
285,fine-tuned,"Red,Red,Red"
286,fine-tuned,
287,fine-tuned,Red
288,fine-tuned,"Blue,Red"
289,fine-tuned,"Red,Blue,Orange"
290,fine-tuned,
291,fine-tuned,
292,fine-tuned,Red
293,fine-tuned,
294,fine-tuned,
295,fine-tuned,
296,fine-tuned,"Red,Red,Yellow"
297,fine-tuned,
298,fine-tuned,"Blue,Orange"
299,fine-tuned,
300,fine-tuned,
301,fine-tuned,
302,fine-tuned,
303,fine-tuned,"Red,Yellow,Yellow"
304,fine-tuned,
305,fine-tuned,"Red,Yellow,Orange"
306,fine-tuned,
307,fine-tuned,
308,fine-tuned,
309,fine-tuned,
310,fine-tuned,Red
311,fine-tuned,
312,fine-tuned,
313,fine-tuned,
314,fine-tuned,"Orange,Orange,Yellow"
315,fine-tuned,
316,fine-tuned,
317,fine-tuned,"Red,Green,Blue"
318,fine-tuned,
319,fine-tuned,
320,fine-tuned,"Red,Yellow,Green"
321,fine-tuned,"Yellow,Orange"
322,fine-tuned,
323,fine-tuned,"Green,Blue,Green"
324,fine-tuned,
325,fine-tuned,
326,fine-tuned,"Red,Yellow,Blue"
327,fine-tuned,
328,fine-tuned,
329,fine-tuned,
330,fine-tuned,
331,fine-tuned,
332,fine-tuned,
333,fine-tuned,"Red,Blue,Green"
334,fine-tuned,"Red,Yellow,Orange"
335,fine-tuned,
336,fine-tuned,
337,fine-tuned,
338,fine-tuned,
339,fine-tuned,"Red,Green,Blue"
340,fine-tuned,
341,fine-tuned,
342,fine-tuned,"Red,Blue,Blue"
343,fine-tuned,"Red,Yellow,Blue"
344,fine-tuned,"Red,Blue,Green"
345,fine-tuned,
346,fine-tuned,
347,fine-tuned,
348,fine-tuned,"Red,Blue"
349,fine-tuned,
350,fine-tuned,"Blue,Yellow,Orange"
351,fine-tuned,
352,fine-tuned,
353,fine-tuned,
354,fine-tuned,
355,fine-tuned,
356,fine-tuned,
357,fine-tuned,"Red,Green,Blue"
358,fine-tuned,"Red,Purple,Green"
359,fine-tuned,
360,fine-tuned,
361,fine-tuned,"Blue,Blue,Blue"
362,fine-tuned,
363,fine-tuned,
364,fine-tuned,
365,fine-tuned,"Red,Blue,Yellow"
366,fine-tuned,
367,fine-tuned,
368,fine-tuned,"Red,Purple,Purple"
369,fine-tuned,
370,fine-tuned,
371,fine-tuned,
372,fine-tuned,
373,fine-tuned,
374,fine-tuned,
375,fine-tuned,"Blue,Yellow"
376,fine-tuned,"Red,Orange,Yellow"
377,fine-tuned,
378,fine-tuned,
379,fine-tuned,
380,fine-tuned,"Red,Blue,Red"
381,fine-tuned,"Blue,Green,Purple"
382,fine-tuned,
383,fine-tuned,
384,fine-tuned,
385,fine-tuned,"Red,Green,Yellow"
386,fine-tuned,
387,fine-tuned,
388,fine-tuned,
389,fine-tuned,
390,fine-tuned,"Red,Red,Red"
391,fine-tuned,"Blue,Purple,Yellow"
392,fine-tuned,
393,fine-tuned,
394,fine-tuned,
395,fine-tuned,"Red,Red,Blue"
396,fine-tuned,"Orange,Yellow,Green"
397,fine-tuned,"Red,Green,Red"
398,fine-tuned,
399,fine-tuned,"Orange,Yellow,Red"
400,fine-tuned,
401,fine-tuned,"Orange,Orange,Green"
402,fine-tuned,
403,fine-tuned,
404,fine-tuned,
405,fine-tuned,"Red,Orange"
406,fine-tuned,
407,fine-tuned,
408,fine-tuned,
409,fine-tuned,"Blue,Green,Purple"
410,fine-tuned,
411,fine-tuned,"Red,Orange"
412,fine-tuned,
413,fine-tuned,
414,fine-tuned,"Blue,Red,Blue"
415,fine-tuned,
416,fine-tuned,"Red,Blue"
417,fine-tuned,"Red,Green,Blue"
418,fine-tuned,
419,fine-tuned,
420,fine-tuned,
421,fine-tuned,"Red,Blue,Green"
422,fine-tuned,
423,fine-tuned,
424,fine-tuned,
425,fine-tuned,
426,fine-tuned,
427,fine-tuned,"Purple,Green,Red"
428,fine-tuned,
429,fine-tuned,Orange
430,fine-tuned,
431,fine-tuned,"Green,Yellow"
432,fine-tuned,"Blue,Orange"
433,fine-tuned,
434,fine-tuned,
435,fine-tuned,
436,fine-tuned,
437,fine-tuned,
438,fine-tuned,"Red,Blue,Red"
439,fine-tuned,
440,fine-tuned,
441,fine-tuned,
442,fine-tuned,"Blue,Blue"
443,fine-tuned,"Red,Blue,Purple"
444,fine-tuned,
445,fine-tuned,"Blue,Yellow,Red"
446,fine-tuned,"Yellow,Blue"
447,fine-tuned,"Red,Blue,Green"
448,fine-tuned,"Red,Red"
449,fine-tuned,Red
450,fine-tuned,"Red,Green,Yellow"
451,fine-tuned,
452,fine-tuned,
453,fine-tuned,
454,fine-tuned,
455,fine-tuned,
456,fine-tuned,
457,fine-tuned,"Red,Blue,Green"
458,fine-tuned,
459,fine-tuned,
460,fine-tuned,
461,fine-tuned,"Green,Yellow,Orange"
462,fine-tuned,"Red,Green"
463,fine-tuned,
464,fine-tuned,"Red,Blue,Purple"
465,fine-tuned,
466,fine-tuned,"Red,Blue,Green"
467,fine-tuned,
468,fine-tuned,"Red,Green"
469,fine-tuned,
470,fine-tuned,"Blue,Orange,Orange"
471,fine-tuned,"Red,Orange,Purple"
472,fine-tuned,
473,fine-tuned,
474,fine-tuned,Green
475,fine-tuned,"Red,Green,Purple"
476,fine-tuned,"Red,Blue,Green"
477,fine-tuned,"Red,Blue,Green"
478,fine-tuned,"Red,Yellow,Orange"
479,fine-tuned,
480,fine-tuned,Red
481,fine-tuned,"Red,Blue"
482,fine-tuned,
483,fine-tuned,
484,fine-tuned,
485,fine-tuned,
486,fine-tuned,
487,fine-tuned,
488,fine-tuned,
489,fine-tuned,"Blue,Green,Red"
490,fine-tuned,
491,fine-tuned,
492,fine-tuned,"Red,Red"
493,fine-tuned,
494,fine-tuned,
495,fine-tuned,Yellow
496,fine-tuned,
497,fine-tuned,"Red,Orange,Green"
498,fine-tuned,"Red,Red,Red"
499,fine-tuned,
500,fine-tuned,"Red,Blue,Green"
501,fine-tuned,"Red,Blue,Yellow"
502,fine-tuned,
503,fine-tuned,"Red,Yellow,Orange"
504,fine-tuned,
505,fine-tuned,
506,fine-tuned,
507,fine-tuned,
508,fine-tuned,"Yellow,Purple,Yellow"
509,fine-tuned,
510,fine-tuned,
511,fine-tuned,
512,fine-tuned,
513,fine-tuned,
514,fine-tuned,Red
515,fine-tuned,
516,fine-tuned,
517,fine-tuned,
518,fine-tuned,
519,fine-tuned,
520,fine-tuned,
521,fine-tuned,Red
522,fine-tuned,"Red,Green,Yellow"
523,fine-tuned,"Red,Green"
524,fine-tuned,"Red,Green,Purple"
525,fine-tuned,"Blue,Green"
526,fine-tuned,
527,fine-tuned,"Red,Red,Purple"
528,fine-tuned,
529,fine-tuned,
530,fine-tuned,"Red,Blue,Green"
531,fine-tuned,"Red,Blue,Green"
532,fine-tuned,"Yellow,Blue,Red"
533,fine-tuned,
534,fine-tuned,
535,fine-tuned,
536,fine-tuned,"Red,Blue,Yellow"
537,fine-tuned,Red
538,fine-tuned,"Green,Red"
539,fine-tuned,
540,fine-tuned,"Red,Orange,Blue"
541,fine-tuned,"Green,Red,Red"
542,fine-tuned,
543,fine-tuned,"Red,Yellow,Green"
544,fine-tuned,
545,fine-tuned,"Red,Green,Purple"
546,fine-tuned,"Red,Yellow,Blue"
547,fine-tuned,Red
548,fine-tuned,
549,fine-tuned,"Blue,Green,Orange"
550,fine-tuned,
551,fine-tuned,
552,fine-tuned,
553,fine-tuned,"Red,Green,Yellow"
554,fine-tuned,
555,fine-tuned,"Red,Green,Blue"
556,fine-tuned,
557,fine-tuned,"Red,Blue,Purple"
558,fine-tuned,"Red,Green,Blue"
559,fine-tuned,"Red,Blue"
560,fine-tuned,"Red,Blue,Yellow"
561,fine-tuned,"Red,Green,Orange"
562,fine-tuned,"Green,Green,Red"
563,fine-tuned,"Red,Yellow,Yellow"
564,fine-tuned,
565,fine-tuned,
566,fine-tuned,"Green,Red,Green"
567,fine-tuned,
568,fine-tuned,
569,fine-tuned,
570,fine-tuned,
571,fine-tuned,
572,fine-tuned,
573,fine-tuned,
574,fine-tuned,"Red,Orange,Green"
575,fine-tuned,"Red,Orange,Orange"
576,fine-tuned,
577,fine-tuned,
578,fine-tuned,
579,fine-tuned,
580,fine-tuned,
581,fine-tuned,"Red,Blue,Green"
582,fine-tuned,"Red,Blue,Green"
583,fine-tuned,
584,fine-tuned,
585,fine-tuned,
586,fine-tuned,
587,fine-tuned,
588,fine-tuned,
589,fine-tuned,"Blue,Red"
590,fine-tuned,
591,fine-tuned,
592,fine-tuned,"Red,Green"
593,fine-tuned,"Red,Yellow,Orange"
594,fine-tuned,
595,fine-tuned,"Red,Blue,Purple"
596,fine-tuned,
597,fine-tuned,
598,fine-tuned,"Red,Blue,Purple"
599,fine-tuned,
600,fine-tuned,
601,fine-tuned,"Red,Red,Blue"
602,fine-tuned,
603,fine-tuned,
604,fine-tuned,
605,fine-tuned,
606,fine-tuned,"Red,Blue,Green"
607,fine-tuned,
608,fine-tuned,
609,fine-tuned,
610,fine-tuned,"Red,Green,Blue"
611,fine-tuned,
612,fine-tuned,
613,fine-tuned,"Red,Blue,Yellow"
614,fine-tuned,"Red,Yellow,Purple"
615,fine-tuned,
616,fine-tuned,
617,fine-tuned,
618,fine-tuned,
619,fine-tuned,"Red,Green,Purple"
620,fine-tuned,"Red,Blue"
621,fine-tuned,
622,fine-tuned,
623,fine-tuned,"Green,Purple"
624,fine-tuned,
625,fine-tuned,
626,fine-tuned,Blue
627,fine-tuned,"Blue,Yellow"
628,fine-tuned,
629,fine-tuned,"Red,Orange,Yellow"
630,fine-tuned,
631,fine-tuned,
632,fine-tuned,"Red,Blue,Purple"
633,fine-tuned,
634,fine-tuned,
635,fine-tuned,
636,fine-tuned,
637,fine-tuned,"Red,Blue,Yellow"
638,fine-tuned,
639,fine-tuned,Red
640,fine-tuned,
641,fine-tuned,"Blue,Purple"
642,fine-tuned,"Red,Blue"
643,fine-tuned,
644,fine-tuned,
645,fine-tuned,
646,fine-tuned,"Red,Yellow,Blue"
647,fine-tuned,Purple
648,fine-tuned,
649,fine-tuned,
650,fine-tuned,"Green,Red"
651,fine-tuned,"Red,Blue"
652,fine-tuned,
653,fine-tuned,"Blue,Yellow,Purple"
654,fine-tuned,
655,fine-tuned,
656,fine-tuned,"Blue,Yellow,Purple"
657,fine-tuned,
658,fine-tuned,"Purple,Red,Orange"
659,fine-tuned,
660,fine-tuned,
661,fine-tuned,
662,fine-tuned,"Yellow,Red,Blue"
663,fine-tuned,
664,fine-tuned,"Red,Green,Red"
665,fine-tuned,
666,fine-tuned,
667,fine-tuned,
668,fine-tuned,
669,fine-tuned,"Red,Red,Green"
670,fine-tuned,Red
671,fine-tuned,"Yellow,Blue,Blue"
672,fine-tuned,
673,fine-tuned,
674,fine-tuned,"Red,Yellow,Orange"
675,fine-tuned,
676,fine-tuned,"Red,Blue,Green"
677,fine-tuned,
678,fine-tuned,
679,fine-tuned,
680,fine-tuned,
681,fine-tuned,
682,fine-tuned,
683,fine-tuned,
684,fine-tuned,
685,fine-tuned,
686,fine-tuned,"Red,Blue,Red"
687,fine-tuned,
688,fine-tuned,"Red,Blue,Yellow"
689,fine-tuned,
690,fine-tuned,"Red,Blue,Purple"
691,fine-tuned,"Red,Red,Red"
692,fine-tuned,"Blue,Green,Yellow"
693,fine-tuned,"Red,Orange,Yellow"
694,fine-tuned,
695,fine-tuned,"Red,Blue,Red"
696,fine-tuned,"Orange,Green,Blue"
697,fine-tuned,"Red,Orange"
698,fine-tuned,
699,fine-tuned,
700,fine-tuned,"Blue,Green,Blue"
701,fine-tuned,"Red,Green,Blue"
702,fine-tuned,
703,fine-tuned,
704,fine-tuned,
705,fine-tuned,
706,fine-tuned,"Red,Blue"
707,fine-tuned,"Red,Yellow,Purple"
708,fine-tuned,
709,fine-tuned,
710,fine-tuned,"Blue,Green,Yellow"
711,fine-tuned,
712,fine-tuned,
713,fine-tuned,
714,fine-tuned,
715,fine-tuned,
716,fine-tuned,"Red,Blue,Green"
717,fine-tuned,
718,fine-tuned,"Red,Blue,Yellow"
719,fine-tuned,
720,fine-tuned,
721,fine-tuned,Red
722,fine-tuned,"Purple,Yellow,Green"
723,fine-tuned,
724,fine-tuned,"Red,Yellow,Green"
725,fine-tuned,"Red,Red"
726,fine-tuned,Green
727,fine-tuned,
728,fine-tuned,
729,fine-tuned,
730,fine-tuned,
731,fine-tuned,
732,fine-tuned,
733,fine-tuned,
734,fine-tuned,"Red,Blue,Orange"
735,fine-tuned,
736,fine-tuned,
737,fine-tuned,"Red,Green,Blue"
738,fine-tuned,"Red,Red,Blue"
739,fine-tuned,"Red,Blue,Green"
740,fine-tuned,
741,fine-tuned,
742,fine-tuned,
743,fine-tuned,
744,fine-tuned,
745,fine-tuned,
746,fine-tuned,
747,fine-tuned,
748,fine-tuned,
749,fine-tuned,"Green,Red,Blue"
750,fine-tuned,
751,fine-tuned,"Red,Yellow,Purple"
752,fine-tuned,
753,fine-tuned,
754,fine-tuned,
755,fine-tuned,
756,fine-tuned,
757,fine-tuned,
758,fine-tuned,"Red,Yellow,Green"
759,fine-tuned,"Purple,Blue,Green"
760,fine-tuned,"Green,Purple,Yellow"
761,fine-tuned,"Blue,Red,Red"
762,fine-tuned,
763,fine-tuned,
764,fine-tuned,
765,fine-tuned,
766,fine-tuned,"Red,Green,Blue"
767,fine-tuned,"Red,Blue,Yellow"
768,fine-tuned,"Yellow,Red,Orange"
769,fine-tuned,"Red,Yellow,Blue"
770,fine-tuned,"Red,Green,Purple"
771,fine-tuned,
772,fine-tuned,"Red,Blue,Green"
773,fine-tuned,
774,fine-tuned,"Purple,Orange,Green"
775,fine-tuned,
776,fine-tuned,
777,fine-tuned,Yellow
778,fine-tuned,
779,fine-tuned,Red
780,fine-tuned,
781,fine-tuned,
782,fine-tuned,
783,fine-tuned,
784,fine-tuned,
785,fine-tuned,
786,fine-tuned,Red
787,fine-tuned,
788,fine-tuned,"Blue,Red,Yellow"
789,fine-tuned,"Red,Red,Purple"
790,fine-tuned,"Green,Green,Red"
791,fine-tuned,
792,fine-tuned,
793,fine-tuned,Yellow
794,fine-tuned,"Blue,Yellow,Purple"
795,fine-tuned,
796,fine-tuned,
797,fine-tuned,"Red,Red,Blue"
798,fine-tuned,
799,fine-tuned,
800,fine-tuned,
801,fine-tuned,
802,fine-tuned,
803,fine-tuned,"Yellow,Blue"
804,fine-tuned,
805,fine-tuned,
806,fine-tuned,"Red,Orange,Green"
807,fine-tuned,
808,fine-tuned,
809,fine-tuned,
810,fine-tuned,
811,fine-tuned,
812,fine-tuned,"Green,Red,Red"
813,fine-tuned,"Blue,Red,Orange"
814,fine-tuned,"Red,Yellow,Red"
815,fine-tuned,
816,fine-tuned,
817,fine-tuned,"Red,Blue"
818,fine-tuned,
819,fine-tuned,"Red,Red"
820,fine-tuned,"Red,Blue"
821,fine-tuned,"Red,Blue,Green"
822,fine-tuned,"Red,Green,Blue"
823,fine-tuned,"Red,Red"
824,fine-tuned,"Red,Green,Orange"
825,fine-tuned,
826,fine-tuned,"Red,Red,Green"
827,fine-tuned,
828,fine-tuned,
829,fine-tuned,
830,fine-tuned,"Red,Blue,Green"
831,fine-tuned,
832,fine-tuned,
833,fine-tuned,
834,fine-tuned,"Red,Green,Blue"
835,fine-tuned,
836,fine-tuned,"Red,Green,Purple"
837,fine-tuned,
838,fine-tuned,
839,fine-tuned,"Red,Blue,Yellow"
840,fine-tuned,"Red,Green,Orange"
841,fine-tuned,
842,fine-tuned,Orange
843,fine-tuned,"Red,Blue,Yellow"
844,fine-tuned,
845,fine-tuned,"Green,Orange,Red"
846,fine-tuned,
847,fine-tuned,"Red,Blue,Yellow"
848,fine-tuned,"Red,Blue,Green"
849,fine-tuned,
850,fine-tuned,"Red,Yellow,Orange"
851,fine-tuned,
852,fine-tuned,
853,fine-tuned,"Blue,Yellow,Purple"
854,fine-tuned,"Red,Blue,Purple"
855,fine-tuned,"Red,Blue,Orange"
856,fine-tuned,"Red,Red"
857,fine-tuned,
858,fine-tuned,"Blue,Blue"
859,fine-tuned,
860,fine-tuned,"Blue,Red,Orange"
861,fine-tuned,"Red,Blue,Yellow"
862,fine-tuned,
863,fine-tuned,
864,fine-tuned,Blue
865,fine-tuned,
866,fine-tuned,"Red,Blue,Yellow"
867,fine-tuned,"Red,Blue,Green"
868,fine-tuned,
869,fine-tuned,"Red,Yellow,Orange"
870,fine-tuned,
871,fine-tuned,
872,fine-tuned,
873,fine-tuned,
874,fine-tuned,
875,fine-tuned,"Red,Blue,Yellow"
876,fine-tuned,"Red,Blue,Yellow"
877,fine-tuned,
878,fine-tuned,
879,fine-tuned,
880,fine-tuned,Blue
881,fine-tuned,
882,fine-tuned,"Red,Blue,Yellow"
883,fine-tuned,
884,fine-tuned,"Blue,Orange,Purple"
885,fine-tuned,
886,fine-tuned,"Red,Blue,Red"
887,fine-tuned,
888,fine-tuned,"Red,Red,Red"
889,fine-tuned,"Red,Blue"
890,fine-tuned,
891,fine-tuned,"Green,Green"
892,fine-tuned,"Purple,Yellow,Green"
893,fine-tuned,Red
894,fine-tuned,
895,fine-tuned,
896,fine-tuned,
897,fine-tuned,
898,fine-tuned,
899,fine-tuned,
900,fine-tuned,
901,fine-tuned,
902,fine-tuned,"Red,Green"
903,fine-tuned,
904,fine-tuned,"Red,Blue,Yellow"
905,fine-tuned,"Blue,Red,Green"
906,fine-tuned,
907,fine-tuned,"Green,Blue,Orange"
908,fine-tuned,
909,fine-tuned,
910,fine-tuned,"Red,Blue,Green"
911,fine-tuned,"Red,Green,Purple"
912,fine-tuned,
913,fine-tuned,
914,fine-tuned,
915,fine-tuned,Blue
916,fine-tuned,
917,fine-tuned,"Red,Blue"
918,fine-tuned,
919,fine-tuned,"Green,Orange,Purple"
920,fine-tuned,"Red,Green"
921,fine-tuned,Green
922,fine-tuned,
923,fine-tuned,"Red,Blue,Green"
924,fine-tuned,
925,fine-tuned,
926,fine-tuned,"Red,Green,Blue"
927,fine-tuned,
928,fine-tuned,"Green,Orange,Purple"
929,fine-tuned,
930,fine-tuned,
931,fine-tuned,
932,fine-tuned,"Red,Green"
933,fine-tuned,
934,fine-tuned,
935,fine-tuned,"Red,Orange,Yellow"
936,fine-tuned,
937,fine-tuned,"Red,Blue,Green"
938,fine-tuned,
939,fine-tuned,
940,fine-tuned,
941,fine-tuned,
942,fine-tuned,
943,fine-tuned,"Red,Yellow,Blue"
944,fine-tuned,"Blue,Green,Purple"
945,fine-tuned,
946,fine-tuned,"Purple,Orange"
947,fine-tuned,
948,fine-tuned,"Blue,Red,Red"
949,fine-tuned,
950,fine-tuned,
951,fine-tuned,"Purple,Green,Red"
952,fine-tuned,"Green,Red,Blue"
953,fine-tuned,
954,fine-tuned,
955,fine-tuned,
956,fine-tuned,"Red,Blue,Green"
957,fine-tuned,"Red,Red,Green"
958,fine-tuned,"Red,Green,Red"
959,fine-tuned,
960,fine-tuned,
961,fine-tuned,
962,fine-tuned,
963,fine-tuned,
964,fine-tuned,"Red,Blue,Green"
965,fine-tuned,
966,fine-tuned,
967,fine-tuned,
968,fine-tuned,
969,fine-tuned,
970,fine-tuned,
971,fine-tuned,
972,fine-tuned,"Red,Blue"
973,fine-tuned,
974,fine-tuned,
975,fine-tuned,
976,fine-tuned,
977,fine-tuned,"Red,Blue,Green"
978,fine-tuned,
979,fine-tuned,"Green,Purple,Yellow"
980,fine-tuned,
981,fine-tuned,
982,fine-tuned,"Red,Purple,Blue"
983,fine-tuned,
984,fine-tuned,
985,fine-tuned,
986,fine-tuned,
987,fine-tuned,
988,fine-tuned,
989,fine-tuned,
990,fine-tuned,"Red,Green,Yellow"
991,fine-tuned,
992,fine-tuned,
993,fine-tuned,"Purple,Blue,Blue"
